query_id,query_token_index,token_id,token,decoded,visible_page_count,document_frequency,df_ratio,idf,filtered_by_B2,filter_reason
S004-Q049,7,7005,活动,活动,45,31,0.6888888888888889,1.3629054936893685,False,KEPT
S004-Q049,8,98794,现金,现金,45,33,0.7333333333333333,1.3022808718729337,False,KEPT
S004-Q049,9,4695,流,流,45,33,0.7333333333333333,1.3022808718729337,False,KEPT
S004-Q049,10,82519,净,净,45,31,0.6888888888888889,1.3629054936893685,False,KEPT
S004-Q049,11,22878,额,额,45,31,0.6888888888888889,1.3629054936893685,False,KEPT
S004-Q049,12,57847,连续,连续,45,44,0.9777777777777777,1.0219789067187752,True,DF_RATIO_GE_0.8
S004-Q049,13,34285,下降,下降,45,30,0.6666666666666666,1.3946541920039488,False,KEPT
S004-Q049,14,16,),),45,15,0.3333333333333333,2.0560526742493135,True,PUNCTUATION
S004-Q049,15,174882,交给,交给,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,16,2438,管理,管理,45,1,0.022222222222222223,4.13549421592915,False,KEPT
S004-Q049,17,26595,层,层,45,2,0.044444444444444446,3.7300291078209855,False,KEPT
S004-Q049,18,4,",",",",45,45,1.0,1.0,True,PUNCTUATION
S004-Q049,19,51502,怎样,怎样,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,20,11003,问,问,45,10,0.2222222222222222,2.4307461236907244,False,KEPT
S004-Q049,21,10608,才能,才能,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,22,1036,对,对,45,7,0.15555555555555556,2.749199854809259,False,KEPT
S004-Q049,23,8836,应,应,45,8,0.17777777777777778,2.6314168191528755,False,KEPT
S004-Q049,24,789,到,到,45,1,0.022222222222222223,4.13549421592915,False,KEPT
S004-Q049,25,34045,具体,具体,45,24,0.5333333333333333,1.6097655716208943,False,KEPT
S004-Q049,26,85567,披露,披露,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,27,51955,而不是,而不是,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,28,115333,泛,泛,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,29,115333,泛,泛,45,0,0.0,4.828641396489095,False,KEPT
S004-Q049,30,11003,问,问,45,10,0.2222222222222222,2.4307461236907244,False,KEPT
S004-Q049,31,13027,原因,原因,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,32,74,;,;,45,31,0.6888888888888889,1.3629054936893685,True,PUNCTUATION
S004-Q049,33,7402,不要,不要,45,1,0.022222222222222223,4.13549421592915,False,KEPT
S004-Q049,34,5344,只,只,45,3,0.06666666666666667,3.4423470353692043,False,KEPT
S004-Q049,35,11637,比较,比较,45,5,0.1111111111111111,3.03688192726104,False,KEPT
S004-Q049,36,1549,20,20,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,37,3742,23,23,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,38,470,年,年,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,39,264,和,和,45,29,0.6444444444444445,1.4274440148269396,False,KEPT
S004-Q049,40,150313,2025,2025,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,41,470,年,年,45,45,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q049,42,15658,两个,两个,45,2,0.044444444444444446,3.7300291078209855,False,KEPT
S004-Q049,43,12752,端,端,45,3,0.06666666666666667,3.4423470353692043,False,KEPT
S004-Q049,44,2391,点,点,45,24,0.5333333333333333,1.6097655716208943,False,KEPT
S004-Q049,45,30,。,。,45,45,1.0,1.0,True,PUNCTUATION
S004-Q049,46,2,</s>,,45,45,1.0,1.0,True,SPECIAL_TOKEN
S004-Q052,0,6,▁,,48,48,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q052,1,107474,刚才,刚才,48,0,0.0,4.891820298110627,False,KEPT
S004-Q052,2,43,的,的,48,39,0.8125,1.2029408439966904,True,DF_RATIO_GE_0.8
S004-Q052,3,7606,反,反,48,18,0.375,1.9473813189441862,False,KEPT
S004-Q052,4,13506,例,例,48,0,0.0,4.891820298110627,False,KEPT
S004-Q052,5,132,(,(,48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,6,36762,归,归,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,7,15775,母,母,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,8,217441,净利润,净利润,48,44,0.9166666666666666,1.0851578083403068,True,DF_RATIO_GE_0.8
S004-Q052,9,106033,呈,呈,48,17,0.3541666666666667,2.001448540214462,False,KEPT
S004-Q052,10,2996,先,先,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,11,14264,升,升,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,12,1826,后,后,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,13,16328,降,降,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,14,4,",",",",48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,15,48843,扣,扣,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,16,7688,非,非,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,17,36762,归,归,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,18,15775,母,母,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,19,217441,净利润,净利润,48,44,0.9166666666666666,1.0851578083403068,True,DF_RATIO_GE_0.8
S004-Q052,20,106033,呈,呈,48,17,0.3541666666666667,2.001448540214462,False,KEPT
S004-Q052,21,2996,先,先,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,22,14264,升,升,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,23,1826,后,后,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,24,16328,降,降,48,41,0.8541666666666666,1.1541506798272583,True,DF_RATIO_GE_0.8
S004-Q052,25,16,),),48,15,0.3125,2.1192315758708453,True,PUNCTUATION
S004-Q052,26,1189,与,与,48,33,0.6875,1.3654597734944653,False,KEPT
S004-Q052,27,3382,主,主,48,3,0.0625,3.505525936990736,False,KEPT
S004-Q052,28,160498,结论,结论,48,45,0.9375,1.0631789016215316,True,DF_RATIO_GE_0.8
S004-Q052,29,132,(,(,48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,30,128180,营业,营业,48,19,0.3958333333333333,1.8960880245566356,False,KEPT
S004-Q052,31,16306,收入,收入,48,20,0.4166666666666667,1.8472978603872037,False,KEPT
S004-Q052,32,106033,呈,呈,48,17,0.3541666666666667,2.001448540214462,False,KEPT
S004-Q052,33,57847,连续,连续,48,47,0.9791666666666666,1.0206192872027355,True,DF_RATIO_GE_0.8
S004-Q052,34,48821,上升,上升,48,36,0.75,1.2809023854664021,False,KEPT
S004-Q052,35,4,",",",",48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,36,36762,归,归,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,37,15775,母,母,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,38,106341,股东,股东,48,34,0.7083333333333334,1.336472236621213,False,KEPT
S004-Q052,39,149196,权益,权益,48,36,0.75,1.2809023854664021,False,KEPT
S004-Q052,40,106033,呈,呈,48,17,0.3541666666666667,2.001448540214462,False,KEPT
S004-Q052,41,57847,连续,连续,48,47,0.9791666666666666,1.0206192872027355,True,DF_RATIO_GE_0.8
S004-Q052,42,48821,上升,上升,48,36,0.75,1.2809023854664021,False,KEPT
S004-Q052,43,16,),),48,15,0.3125,2.1192315758708453,True,PUNCTUATION
S004-Q052,44,109466,冲突,冲突,48,14,0.2916666666666667,2.1837700970084164,False,KEPT
S004-Q052,45,164691,在哪里,在哪里,48,0,0.0,4.891820298110627,False,KEPT
S004-Q052,46,4,",",",",48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,47,354,是,是,48,5,0.10416666666666667,3.1000608288825715,False,KEPT
S004-Q052,48,3524,口,口,48,47,0.9791666666666666,1.0206192872027355,True,DF_RATIO_GE_0.8
S004-Q052,49,111456,径,径,48,47,0.9791666666666666,1.0206192872027355,True,DF_RATIO_GE_0.8
S004-Q052,50,4258,问题,问题,48,3,0.0625,3.505525936990736,False,KEPT
S004-Q052,51,5169,还是,还是,48,4,0.08333333333333333,3.2823823856765264,False,KEPT
S004-Q052,52,90305,指标,指标,48,19,0.3958333333333333,1.8960880245566356,False,KEPT
S004-Q052,53,48249,本来,本来,48,0,0.0,4.891820298110627,False,KEPT
S004-Q052,54,58896,就不,就不,48,0,0.0,4.891820298110627,False,KEPT
S004-Q052,55,101340,同步,同步,48,5,0.10416666666666667,3.1000608288825715,False,KEPT
S004-Q052,56,74,;,;,48,34,0.7083333333333334,1.336472236621213,True,PUNCTUATION
S004-Q052,57,9736,请,请,48,1,0.020833333333333332,4.1986731175506815,False,KEPT
S004-Q052,58,30313,明确,明确,48,19,0.3958333333333333,1.8960880245566356,False,KEPT
S004-Q052,59,64188,哪些,哪些,48,2,0.041666666666666664,3.793208009442517,False,KEPT
S004-Q052,60,354,是,是,48,5,0.10416666666666667,3.1000608288825715,False,KEPT
S004-Q052,61,470,年,年,48,48,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q052,62,9001,报,报,48,19,0.3958333333333333,1.8960880245566356,False,KEPT
S004-Q052,63,3694,原,原,48,15,0.3125,2.1192315758708453,False,KEPT
S004-Q052,64,4723,数,数,48,16,0.3333333333333333,2.0586069540544107,False,KEPT
S004-Q052,65,37,、,、,48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,66,64188,哪些,哪些,48,2,0.041666666666666664,3.793208009442517,False,KEPT
S004-Q052,67,354,是,是,48,5,0.10416666666666667,3.1000608288825715,False,KEPT
S004-Q052,68,66277,计算,计算,48,18,0.375,1.9473813189441862,False,KEPT
S004-Q052,69,19015,结果,结果,48,5,0.10416666666666667,3.1000608288825715,False,KEPT
S004-Q052,70,30,。,。,48,48,1.0,1.0,True,PUNCTUATION
S004-Q052,71,2,</s>,,48,48,1.0,1.0,True,SPECIAL_TOKEN
S004-Q055,0,6,▁,,51,51,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q055,1,104993,接着,接着,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,2,1173,用,用,51,2,0.0392156862745098,3.8526314299133175,False,KEPT
S004-Q055,3,1860,一个,一个,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,4,1403,可,可,51,24,0.47058823529411764,1.7323678937132265,False,KEPT
S004-Q055,5,28226,复,复,51,16,0.3137254901960784,2.118030374525211,False,KEPT
S004-Q055,6,10043,算,算,51,16,0.3137254901960784,2.118030374525211,False,KEPT
S004-Q055,7,193886,比率,比率,51,1,0.0196078431372549,4.258096538021482,False,KEPT
S004-Q055,8,28072,检查,检查,51,14,0.27450980392156865,2.2431935174792175,False,KEPT
S004-Q055,9,107474,刚才,刚才,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,10,43,的,的,51,42,0.8235294117647058,1.190043602887865,True,DF_RATIO_GE_0.8
S004-Q055,11,9426,基,基,51,3,0.058823529411764705,3.5649493574615367,False,KEPT
S004-Q055,12,4118,期,期,51,4,0.0784313725490196,3.341805806147327,False,KEPT
S004-Q055,13,30812,判断,判断,51,23,0.45098039215686275,1.7731898882334818,False,KEPT
S004-Q055,14,132,(,(,51,51,1.0,1.0,True,PUNCTUATION
S004-Q055,15,7051,总,总,51,20,0.39215686274509803,1.9067212808580045,False,KEPT
S004-Q055,16,32310,资产,资产,51,25,0.49019607843137253,1.6931471805599454,False,KEPT
S004-Q055,17,106033,呈,呈,51,20,0.39215686274509803,1.9067212808580045,False,KEPT
S004-Q055,18,57847,连续,连续,51,50,0.9803921568627451,1.0194180858571016,True,DF_RATIO_GE_0.8
S004-Q055,19,48821,上升,上升,51,38,0.7450980392156863,1.2876820724517808,False,KEPT
S004-Q055,20,4,",",",",51,51,1.0,1.0,True,PUNCTUATION
S004-Q055,21,36762,归,归,51,51,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q055,22,15775,母,母,51,51,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q055,23,106341,股东,股东,51,36,0.7058823529411765,1.340325805937203,False,KEPT
S004-Q055,24,149196,权益,权益,51,38,0.7450980392156863,1.2876820724517808,False,KEPT
S004-Q055,25,106033,呈,呈,51,20,0.39215686274509803,1.9067212808580045,False,KEPT
S004-Q055,26,57847,连续,连续,51,50,0.9803921568627451,1.0194180858571016,True,DF_RATIO_GE_0.8
S004-Q055,27,48821,上升,上升,51,38,0.7450980392156863,1.2876820724517808,False,KEPT
S004-Q055,28,247,"),","),",51,39,0.7647058823529411,1.262364264467491,True,PUNCTUATION
S004-Q055,29,1273,但,但,51,14,0.27450980392156865,2.2431935174792175,False,KEPT
S004-Q055,30,7402,不要,不要,51,1,0.0196078431372549,4.258096538021482,False,KEPT
S004-Q055,31,2346,把,把,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,32,4169,近,近,51,4,0.0784313725490196,3.341805806147327,False,KEPT
S004-Q055,33,38500,似,似,51,4,0.0784313725490196,3.341805806147327,False,KEPT
S004-Q055,34,10502,值,值,51,2,0.0392156862745098,3.8526314299133175,False,KEPT
S004-Q055,35,4280,当,当,51,1,0.0196078431372549,4.258096538021482,False,KEPT
S004-Q055,36,12622,正式,正式,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,37,90305,指标,指标,51,22,0.43137254901960786,1.8157495026522776,False,KEPT
S004-Q055,38,74,;,;,51,37,0.7254901960784313,1.3136575588550417,True,PUNCTUATION
S004-Q055,39,160498,结论,结论,51,48,0.9411764705882353,1.0594234204708008,True,DF_RATIO_GE_0.8
S004-Q055,40,1050,要,要,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,41,1580,能,能,51,8,0.1568627450980392,2.754019141245208,False,KEPT
S004-Q055,42,6618,直接,直接,51,10,0.19607843137254902,2.553348445783057,False,KEPT
S004-Q055,43,89526,接到,接到,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,44,99431,下一,下一,51,1,0.0196078431372549,4.258096538021482,False,KEPT
S004-Q055,45,23072,轮,轮,51,9,0.17647058823529413,2.6486586255873816,False,KEPT
S004-Q055,46,15442,继续,继续,51,0,0.0,4.951243718581427,False,KEPT
S004-Q055,47,17411,追,追,51,6,0.11764705882352941,3.005333569526114,False,KEPT
S004-Q055,48,11003,问,问,51,15,0.29411764705882354,2.1786549963416464,False,KEPT
S004-Q055,49,30,。,。,51,51,1.0,1.0,True,PUNCTUATION
S004-Q055,50,2,</s>,,51,51,1.0,1.0,True,SPECIAL_TOKEN
S004-Q056,0,6,▁,,52,52,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q056,1,2346,把,把,52,0,0.0,4.970291913552122,False,KEPT
S004-Q056,2,101257,上一,上一,52,9,0.17307692307692307,2.667706820558076,False,KEPT
S004-Q056,3,23072,轮,轮,52,9,0.17307692307692307,2.667706820558076,False,KEPT
S004-Q056,4,43,的,的,52,43,0.8269230769230769,1.1861022796338607,True,DF_RATIO_GE_0.8
S004-Q056,5,66277,计算,计算,52,20,0.38461538461538464,1.925769475828699,False,KEPT
S004-Q056,6,132,(,(,52,52,1.0,1.0,True,PUNCTUATION
S004-Q056,7,36762,归,归,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,8,15775,母,母,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,9,106341,股东,股东,52,37,0.7115384615384616,1.3327057538257359,False,KEPT
S004-Q056,10,149196,权益,权益,52,39,0.75,1.2814124594381855,False,KEPT
S004-Q056,11,1189,与,与,52,34,0.6538461538461539,1.414943852062708,False,KEPT
S004-Q056,12,48843,扣,扣,52,45,0.8653846153846154,1.141650517063027,True,DF_RATIO_GE_0.8
S004-Q056,13,7688,非,非,52,45,0.8653846153846154,1.141650517063027,True,DF_RATIO_GE_0.8
S004-Q056,14,36762,归,归,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,15,15775,母,母,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,16,217441,净利润,净利润,52,48,0.9230769230769231,1.0784716154414953,True,DF_RATIO_GE_0.8
S004-Q056,17,43,的,的,52,43,0.8269230769230769,1.1861022796338607,True,DF_RATIO_GE_0.8
S004-Q056,18,193886,比率,比率,52,1,0.019230769230769232,4.277144732992177,False,KEPT
S004-Q056,19,57249,拆,拆,52,1,0.019230769230769232,4.277144732992177,False,KEPT
S004-Q056,20,6006,解,解,52,1,0.019230769230769232,4.277144732992177,False,KEPT
S004-Q056,21,16,),),52,15,0.28846153846153844,2.197703191312341,True,PUNCTUATION
S004-Q056,22,5853,放,放,52,0,0.0,4.970291913552122,False,KEPT
S004-Q056,23,2490,回,回,52,2,0.038461538461538464,3.8716796248840124,False,KEPT
S004-Q056,24,99857,证据,证据,52,18,0.34615384615384615,2.0258529343856813,False,KEPT
S004-Q056,25,26595,层,层,52,3,0.057692307692307696,3.583997552432231,False,KEPT
S004-Q056,26,10784,级,级,52,11,0.21153846153846154,2.4853852637641216,False,KEPT
S004-Q056,27,4,",",",",52,52,1.0,1.0,True,PUNCTUATION
S004-Q056,28,3800,它,它,52,0,0.0,4.970291913552122,False,KEPT
S004-Q056,29,33531,属于,属于,52,1,0.019230769230769232,4.277144732992177,False,KEPT
S004-Q056,30,85567,披露,披露,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,31,65064,事实,事实,52,29,0.5576923076923077,1.5690945318899665,False,KEPT
S004-Q056,32,5169,还是,还是,52,5,0.09615384615384616,3.178532444324067,False,KEPT
S004-Q056,33,7949,分析,分析,52,11,0.21153846153846154,2.4853852637641216,False,KEPT
S004-Q056,34,18321,工具,工具,52,0,0.0,4.970291913552122,False,KEPT
S004-Q056,35,74,;,;,52,38,0.7307692307692307,1.3067302674224754,True,PUNCTUATION
S004-Q056,36,9736,请,请,52,1,0.019230769230769232,4.277144732992177,False,KEPT
S004-Q056,37,3624,区,区,52,21,0.40384615384615385,1.879249460193806,False,KEPT
S004-Q056,38,1583,分,分,52,31,0.5961538461538461,1.5045560107523954,False,KEPT
S004-Q056,39,16677,最新,最新,52,4,0.07692307692307693,3.3608540011180215,False,KEPT
S004-Q056,40,12615,一年,一年,52,4,0.07692307692307693,3.3608540011180215,False,KEPT
S004-Q056,41,43,的,的,52,43,0.8269230769230769,1.1861022796338607,True,DF_RATIO_GE_0.8
S004-Q056,42,14591,边,边,52,5,0.09615384615384616,3.178532444324067,False,KEPT
S004-Q056,43,114969,际,际,52,4,0.07692307692307693,3.3608540011180215,False,KEPT
S004-Q056,44,27825,变化,变化,52,15,0.28846153846153844,2.197703191312341,False,KEPT
S004-Q056,45,264,和,和,52,36,0.6923076923076923,1.3593740009078974,False,KEPT
S004-Q056,46,46396,完整,完整,52,8,0.15384615384615385,2.7730673362159024,False,KEPT
S004-Q056,47,42700,三年,三年,52,52,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q056,48,201922,路径,路径,52,9,0.17307692307692307,2.667706820558076,False,KEPT
S004-Q056,49,30,。,。,52,52,1.0,1.0,True,PUNCTUATION
S004-Q056,50,2,</s>,,52,52,1.0,1.0,True,SPECIAL_TOKEN
S004-Q063,0,6,▁,,59,59,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q063,1,150373,这条,这条,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,2,99857,证据,证据,59,25,0.423728813559322,1.8362480242006185,False,KEPT
S004-Q063,3,105986,链,链,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,4,2008,里,里,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,5,117746,如果有,如果有,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,6,15658,两个,两个,59,3,0.05084745762711865,3.70805020110221,False,KEPT
S004-Q063,7,90305,指标,指标,59,30,0.5084745762711864,1.6603573577369546,False,KEPT
S004-Q063,8,18947,方向,方向,59,36,0.6101694915254238,1.4834266495778763,False,KEPT
S004-Q063,9,124597,相反,相反,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,10,4,",",",",59,59,1.0,1.0,True,PUNCTUATION
S004-Q063,11,68999,前面,前面,59,1,0.01694915254237288,4.401197381662156,False,KEPT
S004-Q063,12,43,的,的,59,50,0.847457627118644,1.162518929497775,True,DF_RATIO_GE_0.8
S004-Q063,13,109466,冲突,冲突,59,24,0.4067796610169492,1.8754687373538999,False,KEPT
S004-Q063,14,10730,应该,应该,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,15,51502,怎样,怎样,59,0,0.0,5.0943445622221,False,KEPT
S004-Q063,16,48704,解释,解释,59,3,0.05084745762711865,3.70805020110221,False,KEPT
S004-Q063,17,74,;,;,59,45,0.7627118644067796,1.2657031657330058,True,PUNCTUATION
S004-Q063,18,9736,请,请,59,1,0.01694915254237288,4.401197381662156,False,KEPT
S004-Q063,19,1173,用,用,59,3,0.05084745762711865,3.70805020110221,False,KEPT
S004-Q063,20,46396,完整,完整,59,9,0.15254237288135594,2.791759469228055,False,KEPT
S004-Q063,21,55874,财,财,59,6,0.1016949152542373,3.1484344131667874,False,KEPT
S004-Q063,22,470,年,年,59,59,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q063,23,12833,数据,数据,59,16,0.2711864406779661,2.2611312181658842,False,KEPT
S004-Q063,24,27739,回答,回答,59,4,0.06779661016949153,3.4849066497880004,False,KEPT
S004-Q063,25,4,",",",",59,59,1.0,1.0,True,PUNCTUATION
S004-Q063,26,562,不,不,59,59,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q063,27,15104,加入,加入,59,4,0.06779661016949153,3.4849066497880004,False,KEPT
S004-Q063,28,62599,季度,季度,59,3,0.05084745762711865,3.70805020110221,False,KEPT
S004-Q063,29,5412,信息,信息,59,6,0.1016949152542373,3.1484344131667874,False,KEPT
S004-Q063,30,30,。,。,59,59,1.0,1.0,True,PUNCTUATION
S004-Q063,31,2,</s>,,59,59,1.0,1.0,True,SPECIAL_TOKEN
S004-Q065,0,6,▁,,61,61,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q065,1,174979,修订,修订,61,10,0.16393442622950818,2.729239112246721,False,KEPT
S004-Q065,2,1826,后,后,61,53,0.8688524590163934,1.1381503384808171,True,DF_RATIO_GE_0.8
S004-Q065,3,21476,重新,重新,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,4,3624,区,区,61,22,0.36065573770491804,1.991640169115942,False,KEPT
S004-Q065,5,1583,分,分,61,40,0.6557377049180327,1.4135623183407837,False,KEPT
S004-Q065,6,65064,事实,事实,61,38,0.6229508196721312,1.4635727389154451,False,KEPT
S004-Q065,7,37,、,、,61,61,1.0,1.0,True,PUNCTUATION
S004-Q065,8,66277,计算,计算,61,21,0.3442622950819672,2.0360919316867756,False,KEPT
S004-Q065,9,1189,与,与,61,37,0.6065573770491803,1.4895482253187058,False,KEPT
S004-Q065,10,30812,判断,判断,61,25,0.4098360655737705,1.8690378470236095,False,KEPT
S004-Q065,11,4,",",",",61,61,1.0,1.0,True,PUNCTUATION
S004-Q065,12,68999,前面,前面,61,1,0.01639344262295082,4.433987204485146,False,KEPT
S004-Q065,13,4035,各,各,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,14,23072,轮,轮,61,13,0.21311475409836064,2.488077055429833,False,KEPT
S004-Q065,15,66096,的信息,的信息,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,16,87154,有没有,有没有,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,17,1317,被,被,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,18,29979,混,混,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,19,32946,在一起,在一起,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,20,74,;,;,61,47,0.7704918032786885,1.2559333741372007,True,PUNCTUATION
S004-Q065,21,2996,先,先,61,53,0.8688524590163934,1.1381503384808171,True,DF_RATIO_GE_0.8
S004-Q065,22,37090,说明,说明,61,15,0.2459016393442623,2.35454566280531,False,KEPT
S004-Q065,23,1580,能,能,61,8,0.13114754098360656,2.9299098077088725,False,KEPT
S004-Q065,24,88468,确认,确认,61,60,0.9836065573770492,1.0162605208717803,True,DF_RATIO_GE_0.8
S004-Q065,25,43,的,的,61,52,0.8524590163934426,1.1568424714929697,True,DF_RATIO_GE_0.8
S004-Q065,26,65064,事实,事实,61,38,0.6229508196721312,1.4635727389154451,False,KEPT
S004-Q065,27,4,",",",",61,61,1.0,1.0,True,PUNCTUATION
S004-Q065,28,2058,再,再,61,7,0.11475409836065574,3.0476928433652555,False,KEPT
S004-Q065,29,1612,说,说,61,1,0.01639344262295082,4.433987204485146,False,KEPT
S004-Q065,30,3148,还,还,61,0,0.0,5.127134385045092,False,KEPT
S004-Q065,31,5292,不能,不能,61,22,0.36065573770491804,1.991640169115942,False,KEPT
S004-Q065,32,88468,确认,确认,61,60,0.9836065573770492,1.0162605208717803,True,DF_RATIO_GE_0.8
S004-Q065,33,39167,的原因,的原因,61,2,0.03278688524590164,4.028522096376982,False,KEPT
S004-Q065,34,30,。,。,61,61,1.0,1.0,True,PUNCTUATION
S004-Q065,35,2,</s>,,61,61,1.0,1.0,True,SPECIAL_TOKEN
S004-Q066,0,6,▁,,62,62,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q066,1,104993,接着,接着,62,0,0.0,5.143134726391533,False,KEPT
S004-Q066,2,102058,审查,审查,62,7,0.11290322580645161,3.063693184711697,False,KEPT
S004-Q066,3,50535,表达,表达,62,0,0.0,5.143134726391533,False,KEPT
S004-Q066,4,194348,强度,强度,62,2,0.03225806451612903,4.044522437723423,False,KEPT
S004-Q066,5,4,",",",",62,62,1.0,1.0,True,PUNCTUATION
S004-Q066,6,64188,哪些,哪些,62,2,0.03225806451612903,4.044522437723423,False,KEPT
S004-Q066,7,160498,结论,结论,62,59,0.9516129032258065,1.0487901641694322,True,DF_RATIO_GE_0.8
S004-Q066,8,15589,只能,只能,62,1,0.016129032258064516,4.449987545831587,False,KEPT
S004-Q066,9,1612,说,说,62,1,0.016129032258064516,4.449987545831587,False,KEPT
S004-Q066,10,155,“,“,62,1,0.016129032258064516,4.449987545831587,True,PUNCTUATION
S004-Q066,11,21662,显示,显示,62,0,0.0,5.143134726391533,False,KEPT
S004-Q066,12,63,”,”,62,1,0.016129032258064516,4.449987545831587,True,PUNCTUATION
S004-Q066,13,1107,而,而,62,5,0.08064516129032258,3.3513752571634776,False,KEPT
S004-Q066,14,5292,不能,不能,62,22,0.3548387096774194,2.007640510462383,False,KEPT
S004-Q066,15,1612,说,说,62,1,0.016129032258064516,4.449987545831587,False,KEPT
S004-Q066,16,155,“,“,62,1,0.016129032258064516,4.449987545831587,True,PUNCTUATION
S004-Q066,17,43012,证明,证明,62,11,0.1774193548387097,2.6582280766035327,False,KEPT
S004-Q066,18,53956,”;,”;,62,0,0.0,5.143134726391533,True,PUNCTUATION
S004-Q066,19,9736,请,请,62,1,0.016129032258064516,4.449987545831587,False,KEPT
S004-Q066,20,1965,从,从,62,6,0.0967741935483871,3.1972245773362196,False,KEPT
S004-Q066,21,36563,当前,当前,62,2,0.03225806451612903,4.044522437723423,False,KEPT
S004-Q066,22,72035,岗位,岗位,62,3,0.04838709677419355,3.7568403652716422,False,KEPT
S004-Q066,23,1800,最,最,62,13,0.20967741935483872,2.504077396776274,False,KEPT
