session_id,query_id,original_query,search_baseline_actual_embedding_text,search_p2_actual_embedding_text,comparison,before_config,after_config,gold_page_ids,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,extreme_promotion_beyond20_to_top5,extreme_demotion_top5_to_beyond20,max_promotion,max_demotion
S003,S003-Q063,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9""]","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 17}",UNCHANGED_MISS,0,0,0,0,-3,3
S003,S003-Q063,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9""]","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 17}",UNCHANGED_MISS,0,0,0,0,-3,3
S003,S003-Q065,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"", ""ad470150-cd72-5d94-9d96-467573c4b92b""]","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 55, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 36}",UNCHANGED_MISS,0,0,0,0,-3,24
S003,S003-Q065,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"", ""ad470150-cd72-5d94-9d96-467573c4b92b""]","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 55, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 36}",UNCHANGED_MISS,0,0,0,0,-3,24
S003,S003-Q066,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问关于证据分级的关系。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""3e1cec0a-77e2-5463-865e-1f49b78e966c"", ""e6b075df-0710-53c0-a850-a6bc715553b6""]","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 39}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 12, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 5}",RESCUED,1,0,1,0,34,6
S003,S003-Q066,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问关于证据分级的关系。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""3e1cec0a-77e2-5463-865e-1f49b78e966c"", ""e6b075df-0710-53c0-a850-a6bc715553b6""]","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 4, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 40}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 10, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 6}",HURT,0,1,0,0,34,6
S003,S003-Q070,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""6e93a473-ae4a-524c-aee1-43aafd7f6bb0""]","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 7}",UNCHANGED_MISS,0,0,0,0,-1,1
S003,S003-Q070,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""6e93a473-ae4a-524c-aee1-43aafd7f6bb0""]","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 7}",UNCHANGED_MISS,0,0,0,0,-1,1
S003,S003-Q077,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,结合刚才的压力检验（归母净利润呈先升后降，总资产呈连续上升），冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""21f9ae05-f6a0-5cc5-af10-142d014dcf11"", ""96af7f08-1678-5164-9e1e-935a577a7d1b"", ""2fdaac5c-103c-5100-8480-7d15511a3658""]","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 67, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 26}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 17, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 14}",RESCUED,1,0,0,0,50,-2
S003,S003-Q077,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,结合刚才的压力检验（归母净利润呈先升后降，总资产呈连续上升），冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""21f9ae05-f6a0-5cc5-af10-142d014dcf11"", ""96af7f08-1678-5164-9e1e-935a577a7d1b"", ""2fdaac5c-103c-5100-8480-7d15511a3658""]","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 3, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 25, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}",HURT,0,1,0,0,45,4
S003,S003-Q078,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""70584af0-da6d-5ee7-9e7c-ad3f962ef545"", ""96af7f08-1678-5164-9e1e-935a577a7d1b""]","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 35, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 24}",UNCHANGED_MISS,0,0,0,0,46,27
S003,S003-Q078,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""70584af0-da6d-5ee7-9e7c-ad3f962ef545"", ""96af7f08-1678-5164-9e1e-935a577a7d1b""]","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 35, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 24}",UNCHANGED_MISS,0,0,0,0,46,27
S003,S003-Q084,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断；别只复述数字，要说明它和上一问的关系。,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断；别只复述数字，要说明它和上一问的关系。,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断（扣非归母净利润呈先升后降，归母净利润呈先升后降）；别只复述数字，要说明它和上一问（现有数字分别来自哪份公开披露）的关系。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22""]","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 68}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 62}",UNCHANGED_MISS,0,0,0,0,6,-6
S003,S003-Q084,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断；别只复述数字，要说明它和上一问的关系。,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断；别只复述数字，要说明它和上一问的关系。,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断（扣非归母净利润呈先升后降，归母净利润呈先升后降）；别只复述数字，要说明它和上一问（现有数字分别来自哪份公开披露）的关系。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22""]","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 65}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 67}",UNCHANGED_MISS,0,0,0,0,-2,2
S003,S003-Q088,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断需要修订，请直接指出。,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断需要修订，请直接指出。,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"", ""dc75d4a6-dbec-512b-bed7-4048466382c6""]","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 75, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 22}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 57, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 24}",UNCHANGED_MISS,0,0,0,0,18,2
S003,S003-Q088,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断需要修订，请直接指出。,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断需要修订，请直接指出。,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"", ""dc75d4a6-dbec-512b-bed7-4048466382c6""]","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 77, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 49}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 72, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 40}",UNCHANGED_MISS,0,0,0,0,9,-5
S003,S003-Q091,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""68d070f4-4242-579d-b5a8-83f3dc6283b3"", ""dc75d4a6-dbec-512b-bed7-4048466382c6"", ""ff75fe78-c1af-5b7a-a243-9648b6132a06""]","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 7, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 12, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 18}",HURT,0,1,0,0,20,10
S003,S003-Q091,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""68d070f4-4242-579d-b5a8-83f3dc6283b3"", ""dc75d4a6-dbec-512b-bed7-4048466382c6"", ""ff75fe78-c1af-5b7a-a243-9648b6132a06""]","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 7, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 12, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 18}",HURT,0,1,0,0,20,10
S004,S004-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,0,0,-1,1
S004,S004-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,0,0,-1,1
S004,S004-Q011,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,沿着上一轮的盈利结论（扣非归母净利润呈先升后降），接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"", ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,0,0,1
S004,S004-Q011,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,沿着上一轮的盈利结论（扣非归母净利润呈先升后降），接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"", ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,0,0,1
S004,S004-Q013,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,把上一轮经营活动现金流净额与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"", ""d876eb51-66ba-5437-955a-25c3f405ef2f""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 6}",HURT,0,1,0,0,0,4
S004,S004-Q013,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,把上一轮经营活动现金流净额与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"", ""d876eb51-66ba-5437-955a-25c3f405ef2f""]","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 7}",HURT,0,1,0,0,-1,4
S004,S004-Q014,接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,接着计算经营活动现金流净额与归母净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""a60bbf7a-8108-58fc-8b4a-1356764282aa""]","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 4}",UNCHANGED_HIT,0,0,0,0,-2,2
S004,S004-Q014,接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,接着计算经营活动现金流净额与归母净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""a60bbf7a-8108-58fc-8b4a-1356764282aa""]","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 3}",UNCHANGED_HIT,0,0,0,0,-1,1
S004,S004-Q021,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""112af49e-d51f-599c-ad67-5cc18432f1a8""]","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 1}",RESCUED,1,0,0,0,10,-10
S004,S004-Q021,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""112af49e-d51f-599c-ad67-5cc18432f1a8""]","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 1}",RESCUED,1,0,0,0,10,-10
S004,S004-Q022,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系，在比亚迪这组三年数字中具体怎么体现？,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系，在比亚迪这组三年数字中具体怎么体现？,刚才看到总资产的三年变化后，再看归母股东权益，总资产与归母股东权益的扩张或收缩是否同步；别只复述数字，要说明它和上一问关于总资产三年变化的关系，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""1404aa4a-3c7a-565e-8e67-9f834683b3b2"", ""1e8809d9-9426-51b9-9e17-039093174440""]","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 3, ""1e8809d9-9426-51b9-9e17-039093174440"": 1}",UNCHANGED_HIT,1,0,0,0,6,-4
S004,S004-Q022,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系，在比亚迪这组三年数字中具体怎么体现？,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系，在比亚迪这组三年数字中具体怎么体现？,刚才看到总资产的三年变化后，再看归母股东权益，总资产与归母股东权益的扩张或收缩是否同步；别只复述数字，要说明它和上一问关于总资产三年变化的关系，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""1404aa4a-3c7a-565e-8e67-9f834683b3b2"", ""1e8809d9-9426-51b9-9e17-039093174440""]","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 1, ""1e8809d9-9426-51b9-9e17-039093174440"": 2}",UNCHANGED_HIT,0,0,0,0,3,-1
S004,S004-Q026,上一轮识别的矛盾主要发生在哪一年，2025年是延续还是反转；如果前面的判断需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,上一轮识别的矛盾主要发生在哪一年，2025年是延续还是反转；如果前面的判断需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,上一轮识别的矛盾（归母股东权益连续上升与扣非归母净利润先升后降）主要发生在哪一年，2025年是延续还是反转；如果前面的判断（归母股东权益呈连续上升，扣非归母净利润呈先升后降）需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""7567fc91-4210-59bc-ac74-0cc3060edc83"", ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1""]","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 5}",RESCUED,1,0,0,0,10,-2
S004,S004-Q026,上一轮识别的矛盾主要发生在哪一年，2025年是延续还是反转；如果前面的判断需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,上一轮识别的矛盾主要发生在哪一年，2025年是延续还是反转；如果前面的判断需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,上一轮识别的矛盾（归母股东权益连续上升与扣非归母净利润先升后降）主要发生在哪一年，2025年是延续还是反转；如果前面的判断（归母股东权益呈连续上升，扣非归母净利润呈先升后降）需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""7567fc91-4210-59bc-ac74-0cc3060edc83"", ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1""]","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 18, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}",UNCHANGED_MISS,0,0,0,0,3,-2
S004,S004-Q028,结合刚才的反向检查，当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,结合刚才的反向检查，当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,结合刚才的反向检查（归母净利润呈先升后降，扣非归母净利润呈先升后降），当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""f642437d-2d3c-5b95-a7f6-29f2e68c0a13""]","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}",RESCUED,1,0,0,0,15,-15
