Session,Query ID,Gold Page ID,Gold source_turn_id,Add Prompt,Query 检索方式,Gold rank,Gold score
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,原 Production Add Prompt,上下文引用解析后检索,13,0.5745878219604492
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,最小改动 Add Prompt,原始问题直接检索,21,0.4595533311367035
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,最小改动 Add Prompt,上下文引用解析后检索,26,0.5339457392692566
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,多检索入口保留 Add Prompt,原始问题直接检索,24,0.4618731141090393
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,多检索入口保留 Add Prompt,上下文引用解析后检索,23,0.5466991662979126
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,任务 + 证据链保留 Add Prompt,原始问题直接检索,23,0.4695490002632141
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,22,0.5491601228713989
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,原 Production Add Prompt,原始问题直接检索,11,0.5142894387245178
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,原 Production Add Prompt,上下文引用解析后检索,7,0.5711592435836792
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,最小改动 Add Prompt,原始问题直接检索,25,0.46845224499702454
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,最小改动 Add Prompt,上下文引用解析后检索,22,0.5192440152168274
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,多检索入口保留 Add Prompt,原始问题直接检索,16,0.49352937936782837
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,多检索入口保留 Add Prompt,上下文引用解析后检索,12,0.5463832020759583
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,任务 + 证据链保留 Add Prompt,原始问题直接检索,25,0.4765172302722931
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,20,0.5306528210639954
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,原 Production Add Prompt,原始问题直接检索,4,0.5138795971870422
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,原 Production Add Prompt,上下文引用解析后检索,6,0.6036669015884399
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,最小改动 Add Prompt,原始问题直接检索,10,0.5025989413261414
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,最小改动 Add Prompt,上下文引用解析后检索,21,0.5575193762779236
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,多检索入口保留 Add Prompt,原始问题直接检索,6,0.5128483176231384
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,多检索入口保留 Add Prompt,上下文引用解析后检索,14,0.5742893218994141
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,任务 + 证据链保留 Add Prompt,原始问题直接检索,13,0.4891628623008728
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,21,0.5638061165809631
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,原 Production Add Prompt,原始问题直接检索,29,0.42981383204460144
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,原 Production Add Prompt,上下文引用解析后检索,23,0.5550810694694519
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,最小改动 Add Prompt,原始问题直接检索,32,0.42296361923217773
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,最小改动 Add Prompt,上下文引用解析后检索,28,0.5391636490821838
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,多检索入口保留 Add Prompt,原始问题直接检索,32,0.4325205385684967
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,多检索入口保留 Add Prompt,上下文引用解析后检索,30,0.5330261588096619
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,任务 + 证据链保留 Add Prompt,原始问题直接检索,33,0.4338923394680023
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,19,0.5665754079818726
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,原 Production Add Prompt,原始问题直接检索,12,0.5011759400367737
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,原 Production Add Prompt,上下文引用解析后检索,12,0.5011759996414185
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,最小改动 Add Prompt,原始问题直接检索,13,0.4951093792915344
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,最小改动 Add Prompt,上下文引用解析后检索,13,0.4951093792915344
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,多检索入口保留 Add Prompt,原始问题直接检索,15,0.4977635145187378
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,多检索入口保留 Add Prompt,上下文引用解析后检索,15,0.4977635145187378
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,任务 + 证据链保留 Add Prompt,原始问题直接检索,15,0.5061613321304321
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,15,0.5061613917350769
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,原 Production Add Prompt,原始问题直接检索,37,0.4009626805782318
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,原 Production Add Prompt,上下文引用解析后检索,37,0.4009627103805542
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,最小改动 Add Prompt,原始问题直接检索,35,0.41197383403778076
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,最小改动 Add Prompt,上下文引用解析后检索,35,0.41197386384010315
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,多检索入口保留 Add Prompt,原始问题直接检索,35,0.40928512811660767
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,多检索入口保留 Add Prompt,上下文引用解析后检索,35,0.40928515791893005
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,任务 + 证据链保留 Add Prompt,原始问题直接检索,31,0.4137484133243561
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,31,0.41374844312667847
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,原 Production Add Prompt,原始问题直接检索,22,0.44993260502815247
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,原 Production Add Prompt,上下文引用解析后检索,22,0.44993263483047485
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,最小改动 Add Prompt,原始问题直接检索,16,0.46190324425697327
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,最小改动 Add Prompt,上下文引用解析后检索,16,0.46190333366394043
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,多检索入口保留 Add Prompt,原始问题直接检索,20,0.4463779032230377
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,多检索入口保留 Add Prompt,上下文引用解析后检索,20,0.4463779628276825
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,任务 + 证据链保留 Add Prompt,原始问题直接检索,15,0.45988279581069946
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,15,0.4598827362060547
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,原 Production Add Prompt,原始问题直接检索,25,0.39701777696609497
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,原 Production Add Prompt,上下文引用解析后检索,24,0.4596657454967499
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,最小改动 Add Prompt,原始问题直接检索,33,0.37596651911735535
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,最小改动 Add Prompt,上下文引用解析后检索,31,0.4481430649757385
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,多检索入口保留 Add Prompt,原始问题直接检索,30,0.37567368149757385
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,多检索入口保留 Add Prompt,上下文引用解析后检索,30,0.4405055046081543
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,任务 + 证据链保留 Add Prompt,原始问题直接检索,23,0.40120241045951843
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,32,0.4574362337589264
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,原 Production Add Prompt,原始问题直接检索,16,0.4209011197090149
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,原 Production Add Prompt,上下文引用解析后检索,9,0.5820356607437134
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,最小改动 Add Prompt,原始问题直接检索,11,0.42963480949401855
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,最小改动 Add Prompt,上下文引用解析后检索,5,0.593264102935791
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,多检索入口保留 Add Prompt,原始问题直接检索,19,0.41082465648651123
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,多检索入口保留 Add Prompt,上下文引用解析后检索,6,0.5881980657577515
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,任务 + 证据链保留 Add Prompt,原始问题直接检索,12,0.4252595603466034
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,6,0.5934857130050659
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,原 Production Add Prompt,原始问题直接检索,36,0.3635977506637573
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,原 Production Add Prompt,上下文引用解析后检索,36,0.5231874585151672
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,最小改动 Add Prompt,原始问题直接检索,22,0.4063941538333893
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,最小改动 Add Prompt,上下文引用解析后检索,8,0.5741461515426636
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,多检索入口保留 Add Prompt,原始问题直接检索,32,0.3773749768733978
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,多检索入口保留 Add Prompt,上下文引用解析后检索,32,0.534250020980835
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,任务 + 证据链保留 Add Prompt,原始问题直接检索,16,0.4199419319629669
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,23,0.5465177297592163
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,原 Production Add Prompt,原始问题直接检索,50,0.3734886050224304
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,原 Production Add Prompt,上下文引用解析后检索,50,0.37348854541778564
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,最小改动 Add Prompt,原始问题直接检索,42,0.3901785910129547
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,最小改动 Add Prompt,上下文引用解析后检索,42,0.3901786208152771
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,多检索入口保留 Add Prompt,原始问题直接检索,50,0.3667607307434082
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,多检索入口保留 Add Prompt,上下文引用解析后检索,50,0.3667607605457306
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,任务 + 证据链保留 Add Prompt,原始问题直接检索,45,0.3978613317012787
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,45,0.39786142110824585
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,原 Production Add Prompt,原始问题直接检索,8,0.4666304290294647
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,原 Production Add Prompt,上下文引用解析后检索,8,0.46663036942481995
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,最小改动 Add Prompt,原始问题直接检索,14,0.4491714835166931
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,最小改动 Add Prompt,上下文引用解析后检索,14,0.4491714835166931
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,多检索入口保留 Add Prompt,原始问题直接检索,9,0.45974263548851013
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,多检索入口保留 Add Prompt,上下文引用解析后检索,9,0.45974260568618774
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,任务 + 证据链保留 Add Prompt,原始问题直接检索,11,0.4570871889591217
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,11,0.45708727836608887
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,原 Production Add Prompt,原始问题直接检索,25,0.39264366030693054
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,原 Production Add Prompt,上下文引用解析后检索,31,0.42623037099838257
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,最小改动 Add Prompt,原始问题直接检索,23,0.399129718542099
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,最小改动 Add Prompt,上下文引用解析后检索,33,0.4255485236644745
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,多检索入口保留 Add Prompt,原始问题直接检索,24,0.394812673330307
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,多检索入口保留 Add Prompt,上下文引用解析后检索,34,0.4236067533493042
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,任务 + 证据链保留 Add Prompt,原始问题直接检索,21,0.40289855003356934
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,32,0.43398189544677734
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,原 Production Add Prompt,原始问题直接检索,14,0.42972472310066223
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,原 Production Add Prompt,上下文引用解析后检索,14,0.4297247529029846
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,最小改动 Add Prompt,原始问题直接检索,9,0.43195387721061707
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,最小改动 Add Prompt,上下文引用解析后检索,9,0.43195387721061707
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,多检索入口保留 Add Prompt,原始问题直接检索,22,0.4003636837005615
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,多检索入口保留 Add Prompt,上下文引用解析后检索,22,0.40036365389823914
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,任务 + 证据链保留 Add Prompt,原始问题直接检索,6,0.442180871963501
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,6,0.4421808123588562
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,原 Production Add Prompt,原始问题直接检索,31,0.39131292700767517
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,原 Production Add Prompt,上下文引用解析后检索,31,0.3913128972053528
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,最小改动 Add Prompt,原始问题直接检索,29,0.38779178261756897
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,最小改动 Add Prompt,上下文引用解析后检索,29,0.3877917528152466
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,多检索入口保留 Add Prompt,原始问题直接检索,48,0.34592756628990173
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,多检索入口保留 Add Prompt,上下文引用解析后检索,48,0.34592750668525696
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,任务 + 证据链保留 Add Prompt,原始问题直接检索,39,0.37174344062805176
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,39,0.37174344062805176
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,原 Production Add Prompt,原始问题直接检索,33,0.38522157073020935
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,原 Production Add Prompt,上下文引用解析后检索,33,0.38522157073020935
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,最小改动 Add Prompt,原始问题直接检索,35,0.3820202350616455
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,最小改动 Add Prompt,上下文引用解析后检索,35,0.3820202052593231
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,多检索入口保留 Add Prompt,原始问题直接检索,12,0.4289431869983673
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,多检索入口保留 Add Prompt,上下文引用解析后检索,12,0.4289431571960449
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,任务 + 证据链保留 Add Prompt,原始问题直接检索,42,0.36948874592781067
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,42,0.36948880553245544
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,原 Production Add Prompt,原始问题直接检索,6,0.4341575503349304
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,原 Production Add Prompt,上下文引用解析后检索,4,0.4304228127002716
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,最小改动 Add Prompt,原始问题直接检索,6,0.4279589056968689
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,最小改动 Add Prompt,上下文引用解析后检索,5,0.4307498633861542
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,多检索入口保留 Add Prompt,原始问题直接检索,14,0.4048476219177246
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,6,0.40827563405036926
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,任务 + 证据链保留 Add Prompt,原始问题直接检索,10,0.4133671224117279
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,7,0.40501028299331665
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,原 Production Add Prompt,原始问题直接检索,39,0.34592118859291077
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,原 Production Add Prompt,上下文引用解析后检索,40,0.3276005983352661
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,最小改动 Add Prompt,原始问题直接检索,46,0.33776214718818665
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,最小改动 Add Prompt,上下文引用解析后检索,43,0.3253352642059326
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,多检索入口保留 Add Prompt,原始问题直接检索,51,0.32336416840553284
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,多检索入口保留 Add Prompt,上下文引用解析后检索,50,0.3044722378253937
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,任务 + 证据链保留 Add Prompt,原始问题直接检索,49,0.33851346373558044
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,49,0.31898289918899536
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,原 Production Add Prompt,原始问题直接检索,6,0.4145900309085846
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,原 Production Add Prompt,上下文引用解析后检索,6,0.41459009051322937
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,最小改动 Add Prompt,原始问题直接检索,11,0.3991202116012573
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,最小改动 Add Prompt,上下文引用解析后检索,11,0.3991203010082245
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,多检索入口保留 Add Prompt,原始问题直接检索,15,0.3923971652984619
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,多检索入口保留 Add Prompt,上下文引用解析后检索,15,0.3923971951007843
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,任务 + 证据链保留 Add Prompt,原始问题直接检索,8,0.41923820972442627
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,8,0.41923826932907104
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,原 Production Add Prompt,原始问题直接检索,7,0.447327196598053
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,原 Production Add Prompt,上下文引用解析后检索,3,0.6059979200363159
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,最小改动 Add Prompt,原始问题直接检索,5,0.4515768587589264
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,最小改动 Add Prompt,上下文引用解析后检索,2,0.6312643885612488
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,多检索入口保留 Add Prompt,原始问题直接检索,23,0.4098041355609894
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,多检索入口保留 Add Prompt,上下文引用解析后检索,29,0.5544574856758118
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,任务 + 证据链保留 Add Prompt,原始问题直接检索,11,0.4364699721336365
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,6,0.6074448227882385
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,原 Production Add Prompt,原始问题直接检索,67,0.32590147852897644
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,原 Production Add Prompt,上下文引用解析后检索,70,0.4838414788246155
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,最小改动 Add Prompt,原始问题直接检索,72,0.3230190873146057
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,最小改动 Add Prompt,上下文引用解析后检索,69,0.488112211227417
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,多检索入口保留 Add Prompt,原始问题直接检索,59,0.3474021852016449
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,多检索入口保留 Add Prompt,上下文引用解析后检索,60,0.5118958950042725
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,任务 + 证据链保留 Add Prompt,原始问题直接检索,62,0.35369718074798584
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,52,0.5279232859611511
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,原 Production Add Prompt,原始问题直接检索,26,0.41176116466522217
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,原 Production Add Prompt,上下文引用解析后检索,13,0.5801041126251221
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,最小改动 Add Prompt,原始问题直接检索,20,0.4116343855857849
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,最小改动 Add Prompt,上下文引用解析后检索,13,0.5794615745544434
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,多检索入口保留 Add Prompt,原始问题直接检索,31,0.39721715450286865
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,多检索入口保留 Add Prompt,上下文引用解析后检索,17,0.570054292678833
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,任务 + 证据链保留 Add Prompt,原始问题直接检索,43,0.3824763894081116
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,61,0.5139782428741455
