Session,Query ID,候选 Add Prompt,Query 检索方式,Transition,Production Gold ranks,Candidate Gold ranks,Promoted Gold,Demoted Gold,Max promotion,Max demotion
S003,S003-Q035,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 25}",0,0,-14,14
S003,S003-Q035,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 7}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 22}",0,0,-15,15
S003,S003-Q035,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 16}",0,0,-5,5
S003,S003-Q035,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 7}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 12}",0,0,-5,5
S003,S003-Q035,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 25}",0,0,-14,14
S003,S003-Q035,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 7}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 20}",0,0,-13,13
S003,S003-Q039,最小改动 Add Prompt,原始问题直接检索,HURT,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 4, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 10, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 32}",0,1,-3,6
S003,S003-Q039,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 23}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 21, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 28}",0,0,-5,15
S003,S003-Q039,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 4, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 32}",0,1,-2,3
S003,S003-Q039,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 23}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 14, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 30}",0,0,-7,8
S003,S003-Q039,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 4, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 13, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 33}",0,1,-4,9
S003,S003-Q039,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 23}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 21, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 19}",0,0,4,15
S003,S003-Q042,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 13}",0,0,-1,1
S003,S003-Q042,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 13}",0,0,-1,1
S003,S003-Q042,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 15}",0,0,-3,3
S003,S003-Q042,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 15}",0,0,-3,3
S003,S003-Q042,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 15}",0,0,-3,3
S003,S003-Q042,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 15}",0,0,-3,3
S003,S003-Q044,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 35, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16}",0,0,6,-2
S003,S003-Q044,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 35, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16}",0,0,6,-2
S003,S003-Q044,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 35, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 20}",0,0,2,-2
S003,S003-Q044,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 35, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 20}",0,0,2,-2
S003,S003-Q044,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 31, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 15}",0,0,7,-6
S003,S003-Q044,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 31, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 15}",0,0,7,-6
S003,S003-Q049,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 25}","{""2316a391-e779-530b-ac2f-055182347d32"": 33}",0,0,-8,8
S003,S003-Q049,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 24}","{""2316a391-e779-530b-ac2f-055182347d32"": 31}",0,0,-7,7
S003,S003-Q049,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 25}","{""2316a391-e779-530b-ac2f-055182347d32"": 30}",0,0,-5,5
S003,S003-Q049,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 24}","{""2316a391-e779-530b-ac2f-055182347d32"": 30}",0,0,-6,6
S003,S003-Q049,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 25}","{""2316a391-e779-530b-ac2f-055182347d32"": 23}",0,0,2,-2
S003,S003-Q049,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 24}","{""2316a391-e779-530b-ac2f-055182347d32"": 32}",0,0,-8,8
S003,S003-Q052,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 11, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 22}",0,0,14,-5
S003,S003-Q052,最小改动 Add Prompt,上下文引用解析后检索,RESCUED,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 9, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 5, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 8}",1,0,28,-4
S003,S003-Q052,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 19, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 32}",0,0,4,3
S003,S003-Q052,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 9, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 6, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 32}",0,0,4,-3
S003,S003-Q052,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 12, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 16}",0,0,20,-4
S003,S003-Q052,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 9, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 6, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 23}",0,0,13,-3
S003,S003-Q055,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 42, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 14}",0,0,8,6
S003,S003-Q055,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 42, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 14}",0,0,8,6
S003,S003-Q055,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 9}",0,0,0,1
S003,S003-Q055,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 9}",0,0,0,1
S003,S003-Q055,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 45, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 11}",0,0,5,3
S003,S003-Q055,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 45, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 11}",0,0,5,3
S003,S003-Q056,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 25}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 23}",0,0,2,-2
S003,S003-Q056,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 31}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 33}",0,0,-2,2
S003,S003-Q056,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 25}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 24}",0,0,1,-1
S003,S003-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 31}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 34}",0,0,-3,3
S003,S003-Q056,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 25}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 21}",0,0,4,-4
S003,S003-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 31}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 32}",0,0,-1,1
S003,S003-Q063,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 9}",0,0,5,-5
S003,S003-Q063,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 9}",0,0,5,-5
S003,S003-Q063,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 22}",0,0,-8,8
S003,S003-Q063,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 22}",0,0,-8,8
S003,S003-Q063,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 6}",0,0,8,-8
S003,S003-Q063,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 6}",0,0,8,-8
S003,S003-Q065,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 29, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 35}",0,0,2,2
S003,S003-Q065,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 29, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 35}",0,0,2,2
S003,S003-Q065,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 48, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 12}",0,0,21,17
S003,S003-Q065,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 48, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 12}",0,0,21,17
S003,S003-Q065,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 39, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 42}",0,0,-8,9
S003,S003-Q065,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 39, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 42}",0,0,-8,9
S003,S003-Q066,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 39}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 46}",0,0,0,7
S003,S003-Q066,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 4, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 40}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 43}",0,0,-1,3
S003,S003-Q066,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 39}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 14, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 51}",0,0,-8,12
S003,S003-Q066,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 4, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 40}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 50}",0,1,-2,10
S003,S003-Q066,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 39}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 10, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 49}",0,0,-4,10
S003,S003-Q066,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 4, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 40}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 7, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 49}",0,1,-3,9
S003,S003-Q070,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 11}",0,0,-5,5
S003,S003-Q070,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 11}",0,0,-5,5
S003,S003-Q070,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 15}",0,0,-9,9
S003,S003-Q070,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 15}",0,0,-9,9
S003,S003-Q070,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}",0,0,-2,2
S003,S003-Q070,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}",0,0,-2,2
S003,S003-Q077,最小改动 Add Prompt,原始问题直接检索,RESCUED,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 67, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 26}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 72, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 20}",1,0,6,5
S003,S003-Q077,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 3, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 2, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 69, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}",0,0,1,0
S003,S003-Q077,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 67, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 26}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 23, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 59, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 31}",0,0,8,16
S003,S003-Q077,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 3, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 29, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 60, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 17}",0,1,10,26
S003,S003-Q077,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 67, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 26}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 11, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 62, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 43}",0,0,5,17
S003,S003-Q077,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 3, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 6, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 52, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 61}",0,1,18,48
S003,S003-Q078,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 13, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}",0,0,0,5
S003,S003-Q078,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 13, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}",0,0,0,5
S003,S003-Q078,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 14, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 66}",0,0,4,6
S003,S003-Q078,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 14, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 66}",0,0,4,6
S003,S003-Q078,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 6, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 53}",0,0,17,-2
