comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt,Gold movement,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,2,14,0.492669016122818,0.5257791876792908,0.03311017155647278,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,[],"[""信息缺口"", ""同步比较"", ""现金质量""]","[""判断修订"", ""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""杠杆分析"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",[],"[""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，""]","[""+1.64%"", ""+15.38%"", ""+15.71%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""-1.21%"", ""-4.53%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]",[],"[""信息缺口"", ""同步"", ""拐点"", ""错位""]","[""先升后降"", ""连续上升""]",[],"[""同步"", ""错位""]","[""修订"", ""同比""]",[],[],"[""REVISION""]",[],"[""信息缺口"", ""来源限制""]",[],"[""归母股东权益""]","[""资产扩张""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""效率判断"", ""方向不一致"", ""营业收入"", ""贵州茅台""]",[],[],"[""修订"", ""判断"", ""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,8,-7,0.6374316811561584,0.5496254563331604,-0.08780622482299805,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""判断修订"", ""反证检验"", ""风险排序"", ""验证""]","[""信息缺口"", ""效率判断"", ""现金质量"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""747.34"", ""823.20"", ""862.28""]","[""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，""]","[""+1.64%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""04"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35""]","[""不同步"", ""同步""]","[""信息缺口"", ""拐点"", ""错位""]","[""先升后降"", ""连续上升""]","[""不同步"", ""反证"", ""同步""]","[""错位""]","[""同比""]","[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]",[],[],[],"[""信息缺口"", ""来源限制"", ""证据限制""]",[],"[""内控测试记录"", ""归母净利润"", ""营业收入"", ""风险排序""]","[""显示与证明"", ""表述审查"", ""证据强度"", ""连续上升""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""贵州茅台""]",[],[],"[""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,2,9,0.5550165176391602,0.5929312705993652,0.03791475296020508,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,"[""可复算性""]","[""信息缺口"", ""原因解释"", ""反证检验"", ""同步比较"", ""拐点定位"", ""现金质量"", ""盈利质量""]","[""口径核验"", ""同比解释"", ""效率判断"", ""来源核验""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产"", ""营业收入""]","[""+1.64%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""3,038.35""]","[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""1225114731"", ""17，"", ""747.34"", ""823.20"", ""862.28""]","[""0.542"", ""0.556"", ""0.572"", ""04"", ""17"", ""2023"", ""2024"", ""2025"", ""2026""]",[],"[""不同步"", ""信息缺口"", ""先升后降"", ""同步"", ""拐点"", ""错位""]","[""连续上升""]",[],"[""不同步"", ""反证"", ""同步"", ""错位""]","[""同比""]",[],"[""EARLIER_CONTEXT"", ""REVISION""]","[""PREVIOUS_TURN""]",[],"[""信息缺口"", ""来源限制""]","[""口径限制""]","[""基期判断"", ""年度报告"", ""归母股东权益"", ""总资产"", ""近似周转率"", ""连续上升""]","[""信息缺口"", ""先升后降"", ""冲突调和"", ""归母净利润"", ""营业收入""]","[""2023-2025"", ""贵州茅台""]","[""判断""]",[],"[""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,4,3,0.6651113629341125,0.690079927444458,0.02496856451034546,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,"[""风险排序""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""效率判断"", ""杠杆分析"", ""盈利质量"", ""阶段小结""]","[""原因解释"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""先升后降""]","[""连续上升"", ""连续下降""]",[],"[""修订"", ""反证""]","[""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]","[""口径限制""]","[""来源限制""]","[""总资产"", ""现金流与资产背离"", ""经营活动现金流净额"", ""资产端风险""]","[""归母净利润"", ""效率判断"", ""方向不一致"", ""营业收入"", ""风险委员会""]","[""2023-2025"", ""年报来源"", ""比亚迪""]","[""确认""]","[""修订"", ""判断""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,14,-13,0.6499589681625366,0.5061690807342529,-0.1437898874282837,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,[],"[""反证检验"", ""口径核验"", ""同步比较"", ""效率判断""]","[""原因解释"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""营业收入""]","[""经营活动现金流净额""]","[""总资产""]","[""+29.02%"", ""+3.46%"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""不同步"", ""同步"", ""连续下降""]","[""连续上升""]",[],"[""不同步"", ""反证"", ""同步""]","[""同比""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],"[""信息缺口""]","[""口径限制""]","[""来源限制""]","[""两段同比"", ""营业收入"", ""规模增长""]","[""反证"", ""同步性"", ""经营活动现金流净额"", ""风险委员会""]","[""2023-2025"", ""年报来源"", ""总资产"", ""比亚迪""]","[""确认""]","[""判断""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,1,6,0.6343926787376404,0.6600065231323242,0.025613844394683838,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,"[""现金质量""]","[""反证检验"", ""同步比较"", ""杠杆分析"", ""管理层问询""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""经营活动现金流净额""]","[""总资产""]","[""归母净利润""]","[""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""1225045350"", ""28，"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54""]","[""不同步"", ""拐点"", ""连续下降""]","[""同步"", ""无法确认"", ""连续上升""]","[""先升后降""]","[""不同步""]","[""反证"", ""同步"", ""比较""]","[""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]","[""口径限制""]","[""来源限制""]","[""方向冲突"", ""经营活动现金流净额"", ""连续下降""]","[""总资产"", ""管理层问询"", ""连续上升""]","[""2023-2025"", ""先升后降"", ""年报来源"", ""归母净利润"", ""比亚迪""]",[],[],"[""判断"", ""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,3,3,0.5726884603500366,0.599341630935669,0.026653170585632324,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,"[""现金质量""]","[""反证检验"", ""同步比较"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""经营活动现金流净额""]","[""总资产""]","[""归母净利润""]","[""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""1225045350"", ""28，"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54""]","[""连续下降""]","[""连续上升""]","[""不同步"", ""先升后降"", ""拐点""]",[],"[""修订"", ""反证""]","[""不同步"", ""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]","[""口径限制""]","[""来源限制""]","[""年报来源"", ""方向冲突"", ""经营活动现金流净额"", ""连续下降""]","[""三年路径"", ""总资产"", ""连续上升"", ""风险委员会""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""比亚迪""]","[""确认""]","[""修订""]","[""判断"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,14,-12,0.6725355982780457,0.5755866169929504,-0.09694898128509521,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""信息缺口"", ""效率判断"", ""阶段小结"", ""风险排序""]","[""口径核验"", ""拐点定位"", ""盈利质量""]","[""原因解释"", ""反证检验"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口"", ""错位""]","[""先升后降""]","[""连续上升"", ""连续下降""]","[""错位""]",[],"[""反证"", ""同比""]","[""CONTINUATION"", ""PREVIOUS_TURN""]",[],"[""EARLIER_CONTEXT"", ""REVISION""]","[""信息缺口""]","[""口径限制"", ""来源限制""]",[],"[""年报"", ""总资产"", ""现金错位"", ""经营活动现金流净额"", ""阶段小结"", ""风险排序""]","[""反证"", ""尾部风险"", ""归母净利润"", ""现金证据"", ""监控触发项"", ""营业收入""]","[""2023-2025"", ""比亚迪""]","[""确认""]","[""判断""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,10,-7,0.5221919417381287,0.48479950428009033,-0.03739243745803833,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""信息缺口"", ""反证检验"", ""风险排序"", ""验证""]","[""判断修订"", ""原因解释"", ""拐点定位"", ""证据分级""]","[""口径核验"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""经营活动现金流净额""]",[],"[""归母股东权益"", ""总资产""]",[],"[""1225045350"", ""28，""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口"", ""连续下降""]",[],"[""同步"", ""连续上升""]","[""反证""]","[""修订""]","[""同步"", ""同比""]","[""CONTINUATION""]",[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]","[""口径限制""]","[""来源限制""]","[""年报""]","[""风险委员会""]","[""2023-2025"", ""两段同比"", ""归母股东权益"", ""总资产"", ""投研摘要"", ""比亚迪"", ""连续上升""]","[""确认""]","[""修订"", ""判断"", ""支持""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,18,-14,0.4601253867149353,0.4150882661342621,-0.04503712058067322,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""信息缺口"", ""同步比较""]","[""判断修订"", ""证据分级"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""总资产""]",[],"[""1225045350"", ""28，""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口""]",[],"[""不同步"", ""先升后降"", ""连续上升""]",[],"[""修订""]","[""不同步"", ""同比""]","[""CONTINUATION""]","[""PREVIOUS_TURN"", ""REVISION""]",[],"[""信息缺口""]","[""来源限制""]","[""口径限制""]","[""三年路径"", ""信息缺口"", ""边际变化""]","[""先升后降"", ""连续上升"", ""风险委员会""]","[""2023-2025"", ""历史纠错"", ""归母净利润"", ""总资产"", ""比亚迪""]","[""确认""]","[""修订"", ""判断""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,18,-13,0.5364928841590881,0.4989719092845917,-0.03752097487449646,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""信息缺口"", ""反证检验"", ""同步比较""]","[""判断修订"", ""拐点定位"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验"", ""证据分级""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""总资产"", ""经营活动现金流净额""]",[],"[""1225045350"", ""28，""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口""]",[],"[""不同步"", ""连续上升"", ""连续下降""]","[""反证""]","[""修订""]","[""不同步"", ""同比""]","[""CONTINUATION""]",[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]","[""来源限制""]","[""口径限制""]","[""信息缺口"", ""显示"", ""证明""]","[""连续上升"", ""连续下降"", ""风险委员会""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""表述审查""]","[""确认""]","[""修订"", ""判断""]","[""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,47,-44,0.5488320589065552,0.473962664604187,-0.07486939430236816,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""信息缺口"", ""反证检验"", ""盈利质量"", ""验证""]","[""判断修订"", ""同步比较"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""证据分级""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""信息缺口"", ""先升后降""]","[""不同步"", ""连续下降""]","[""连续上升""]","[""反证""]","[""不同步"", ""修订"", ""比较""]","[""同比""]","[""CONTINUATION""]","[""EARLIER_CONTEXT"", ""PREVIOUS_TURN""]","[""REVISION""]","[""信息缺口"", ""证据限制""]","[""口径限制"", ""来源限制""]",[],"[""反证"", ""因果限制"", ""年报"", ""归母净利润"", ""营业收入"", ""证据强度""]","[""冲突保留"", ""口径确认"", ""总资产"", ""经营活动现金流净额"", ""连续上升"", ""连续下降""]","[""2023-2025"", ""比亚迪""]",[],"[""修订""]","[""判断"", ""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,5,2,0.5022115111351013,0.5831150412559509,0.08090353012084961,候选一：关系解析优先，禁止上下文事实扩写,PROMOTED,"[""同步比较""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],"[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83""]","[""不同步"", ""同步""]",[],"[""先升后降"", ""拐点"", ""连续上升""]","[""不同步"", ""同步""]",[],"[""同比""]","[""PREVIOUS_TURN""]",[],[],"[""口径限制""]","[""信息缺口""]","[""来源限制""]","[""年度变化"", ""年报来源"", ""收入与利润同步性"", ""规模与盈利""]","[""年度报告"", ""归母净利润"", ""营业收入"", ""财务变化""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",[],[],"[""判断"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,6,-1,0.6157102584838867,0.6439415216445923,0.028231263160705566,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""现金质量"", ""验证""]","[""判断修订"", ""同步比较""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益"", ""经营活动现金流净额""]","[""归母净利润""]","[""扣非归母净利润""]","[""+32.94%"", ""+33.46%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""591.36""]","[""+34.00%"", ""-18.97%"", ""1225045350"", ""28，"", ""300.41"", ""326.19"", ""402.54""]","[""+29.94%"", ""-20.38%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83""]","[""连续上升"", ""连续下降""]","[""同步""]","[""先升后降""]",[],"[""同步""]","[""同比""]",[],"[""REVISION""]",[],[],"[""信息缺口"", ""口径限制""]","[""来源限制""]","[""年报来源"", ""归母股东权益"", ""盈利质量"", ""经营现金流"", ""证据缺口""]","[""两段同比"", ""年度报告"", ""归母净利润"", ""盈利趋势""]","[""2023-2025"", ""扣非归母净利润"", ""比亚迪""]","[""不支持"", ""支持""]","[""确认""]","[""判断"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,6,-4,0.5244457125663757,0.5484325885772705,0.023986876010894775,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""同步比较"", ""拐点定位""]","[""判断修订"", ""效率判断""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""扣非归母净利润""]","[""归母股东权益"", ""总资产"", ""营业收入""]","[""经营活动现金流净额""]","[""+29.94%"", ""-20.38%"", ""1.81"", ""284.62"", ""294.46"", ""3.32"", ""369.83"", ""5.65""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""0.886"", ""0.910"", ""0.992"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""28，"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36""]","[""不同步"", ""先升后降"", ""错位""]","[""同步"", ""连续上升""]","[""连续下降""]","[""不同步"", ""错位""]","[""修订"", ""同步""]","[""同比""]",[],"[""REVISION""]",[],[],"[""信息缺口"", ""口径限制""]","[""来源限制""]","[""年报来源"", ""扣非归母净利润"", ""现金利润错位"", ""证据缺口""]","[""年度报告"", ""归母股东权益"", ""总资产"", ""营业收入"", ""资产扩张""]","[""2023-2025"", ""比亚迪"", ""经营现金流""]",[],"[""不支持"", ""修订"", ""判断""]","[""支持"", ""确认"", ""结论""]"
候选一：关系解析优先，禁止上下文事实扩写 vs 当前前后文 Prompt（主要基线）,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,9,-6,0.7119752168655396,0.6444720029830933,-0.06750321388244629,候选一：关系解析优先，禁止上下文事实扩写,DEMOTED,"[""同步比较"", ""现金质量"", ""盈利质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",[],"[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1.81"", ""284.62"", ""294.46"", ""3.32"", ""369.83"", ""5.65"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""28，"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""不同步"", ""先升后降"", ""连续下降"", ""错位""]","[""连续上升""]","[""拐点""]","[""不同步"", ""错位""]",[],"[""同比""]",[],[],[],[],"[""信息缺口"", ""口径限制""]","[""来源限制""]","[""年报来源"", ""扣非归母净利润"", ""现金利润错位"", ""经营现金流"", ""证据缺口""]","[""年度报告"", ""归母股东权益"", ""总资产"", ""现金流三年路径"", ""连续上升""]","[""2023-2025"", ""比亚迪""]","[""支持""]","[""判断""]","[""确认"", ""结论""]"
