Checkpoint,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,query_text,query_categories,dense_rank,hybrid_rank,hybrid_full_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score,shared_bm25_tokens
C3,C3 Hybrid vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,13,-1,0.5834260582923889,0.3071749480032886,-0.2762511102891003,UNCHANGED,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,"[""指标名"", ""信息缺口""]",12,13,13,0.5834260582923889,5.110368251800537,0.03092383771418828,0.3071749480032886,"[""一轮"", ""上"", ""与"", ""具体"", ""净利润"", ""分别"", ""同比"", ""和"", ""在"", ""归母"", ""的""]"
C3,C3 Hybrid vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,15,6,0.54683518409729,0.2992439043992778,-0.24759127969801226,UNCHANGED,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,"[""指标名"", ""信息缺口""]",21,15,15,0.54683518409729,6.179640293121338,0.05165262470126556,0.2992439043992778,"[""不"", ""与"", ""具体"", ""净利润"", ""同比"", ""归母"", ""方向"", ""的"", ""解释""]"
C3,C3 Hybrid vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,20,-3,0.5243327021598816,0.2652940211163924,-0.2590386810434892,UNCHANGED,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,"[""指标名""]",17,20,20,0.5243327021598816,1.863910436630249,0.0062553400729032345,0.2652940211163924,"[""不"", ""净利润"", ""基于"", ""完整"", ""归母"", ""数据"", ""的"", ""财年""]"
C3,C3 Hybrid vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,8,-6,0.6725355982780457,0.3403797701042034,-0.33215582817384226,DEMOTED,结合刚才的反证（归母股东权益呈连续上升，总资产呈连续上升），前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,"[""指标名"", ""年份/数字"", ""反证/反例"", ""判断修订""]",2,8,8,0.6725355982780457,2.415104627609253,0.008223941930361106,0.3403797701042034,"[""2023"", ""2025"", ""上升"", ""反证"", ""和"", ""年"", ""归母"", ""总资产"", ""或"", ""的"", ""股东权益"", ""连续""]"
C3,C3 Hybrid vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,29,0,0.5633748769760132,0.28917812174251584,-0.27419675523349735,UNCHANGED,结合刚才的反证（归母股东权益呈连续上升，总资产呈连续上升），前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,"[""指标名"", ""年份/数字"", ""反证/反例"", ""判断修订""]",29,29,29,0.5633748769760132,3.62829327583313,0.014981366509018487,0.28917812174251584,"[""2023"", ""2025"", ""上升"", ""反证"", ""和"", ""年"", ""归母"", ""或"", ""的"", ""表述"", ""连续""]"
C3,C3 Hybrid vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,12,-6,0.5420230627059937,0.2756718772406463,-0.26635118546534736,UNCHANGED,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,"[""其它""]",6,12,12,0.5420230627059937,2.667691946029663,0.009320691775298963,0.2756718772406463,"[""单位"", ""年报"", ""或"", ""明确"", ""是"", ""来源""]"
C3,C3 Hybrid vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,34,-1,0.4599473774433136,0.23946052119266883,-0.22048685625064476,UNCHANGED,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,"[""年份/数字""]",33,34,34,0.4599473774433136,4.10890531539917,0.01897366494202408,0.23946052119266883,"[""2024"", ""三层"", ""中"", ""中间"", ""也"", ""事实"", ""保留"", ""年"", ""点"", ""的""]"
C3,C3 Hybrid vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,1,14,0.5070860385894775,0.3530142482022707,-0.15407179038720686,PROMOTED,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,"[""年份/数字""]",15,1,1,0.5070860385894775,9.214165687561035,0.19894245781506387,0.3530142482022707,"[""2024"", ""三层"", ""中"", ""中间"", ""事实"", ""保留"", ""年"", ""点"", ""的"", ""证据"", ""超过""]"
C3,C3 Hybrid vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,14,8,0.5056788325309753,0.2877989548426783,-0.21787987768829703,UNCHANGED,如果把刚才的风险点（经营活动现金流净额连续下降）交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,"[""指标名""]",22,14,14,0.5056788325309753,6.82413387298584,0.06991907715438127,0.2877989548426783,"[""下降"", ""具体"", ""净额"", ""原因"", ""把"", ""披露"", ""活动"", ""点"", ""现金流"", ""的"", ""经营"", ""结论"", ""连续"", ""风险""]"
C3,C3 Hybrid vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,12,-2,0.5986801981925964,0.3873627594532547,-0.21131743873934172,UNCHANGED,刚才的反例（归母净利润呈先升后降）与主结论（营业收入呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,"[""指标名"", ""反证/反例"", ""判断修订""]",10,12,12,0.5986801981925964,8.913251876831055,0.17604532071391302,0.3873627594532547,"[""上升"", ""不"", ""与"", ""修订"", ""先升后"", ""冲突"", ""净利润"", ""判断"", ""在"", ""归母"", ""指出"", ""指标"", ""是"", ""的"", ""结论"", ""还是"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,11,4,0.592033326625824,0.4319122587963691,-0.1601210678294549,UNCHANGED,刚才的反例（归母净利润呈先升后降）与主结论（营业收入呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,"[""指标名"", ""反证/反例"", ""判断修订""]",15,11,11,0.592033326625824,10.028892517089844,0.27179119096691423,0.4319122587963691,"[""上升"", ""不"", ""与"", ""修订"", ""先升后"", ""冲突"", ""净利润"", ""判断"", ""在"", ""归母"", ""指出"", ""收入"", ""是"", ""的"", ""结论"", ""营业"", ""还是"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,45,-4,0.4069212079048157,0.20595021043534945,-0.20097099746946623,UNCHANGED,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,"[""基期判断""]",41,45,45,0.4069212079048157,1.4050164222717285,0.004979212965883192,0.20595021043534945,"[""事实"", ""判断"", ""原因"", ""的"", ""能""]"
C3,C3 Hybrid vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,21,-10,0.4789794087409973,0.24290198757811626,-0.23607742116288105,UNCHANGED,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,"[""基期判断""]",11,21,21,0.4789794087409973,2.03924298286438,0.006824566415235193,0.24290198757811626,"[""事实"", ""判断"", ""原因"", ""的"", ""说明""]"
C3,C3 Hybrid vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,13,-10,0.5221919417381287,0.2712925335846402,-0.25089940815348843,DEMOTED,把上一轮的计算（营业收入/期末总资产的近似周转检查）放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,"[""指标名"", ""证据层级/证据强度"", ""近似周转""]",3,13,13,0.5221919417381287,4.2560930252075195,0.02039312543115179,0.2712925335846402,"[""一轮"", ""上"", ""事实"", ""分析"", ""总资产"", ""披露"", ""的"", ""计算"", ""还是""]"
C3,C3 Hybrid vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,13,6,0.4438685476779938,0.24941151114997384,-0.19445703652801993,UNCHANGED,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,"[""证据层级/证据强度""]",19,13,13,0.4438685476779938,6.310544013977051,0.0549544746219539,0.24941151114997384,"[""两个"", ""冲突"", ""方向"", ""的"", ""结论"", ""证据""]"
C3,C3 Hybrid vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,17,1,0.4406288266181946,0.2313688127320296,-0.20926001388616497,UNCHANGED,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,"[""证据层级/证据强度"", ""反证/反例"", ""判断修订""]",18,17,17,0.4406288266181946,4.421154499053955,0.02210879884586465,0.2313688127320296,"[""事实"", ""保留"", ""修订"", ""判断"", ""区分"", ""回答"", ""的"", ""计算""]"
C3,C3 Hybrid vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,9,5,0.4429168999195099,0.24758338106433334,-0.19533351885517655,UNCHANGED,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,"[""证据层级/证据强度"", ""反证/反例"", ""判断修订""]",14,9,9,0.4429168999195099,6.203892707824707,0.05224986220915678,0.24758338106433334,"[""与"", ""事实"", ""保留"", ""修订"", ""判断"", ""区分"", ""同时"", ""在"", ""的"", ""计算""]"
C3,C3 Hybrid vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,6,-5,0.48954805731773376,0.31291166758761346,-0.1766363897301203,DEMOTED,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问关于证据分级的关系。,"[""证据层级/证据强度""]",1,6,6,0.48954805731773376,8.306845664978027,0.1362752778574932,0.31291166758761346,"[""上"", ""不能"", ""关系"", ""和"", ""的"", ""结论"", ""证据"", ""证明""]"
C3,C3 Hybrid vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,25,-7,0.4069208800792694,0.21256651684288955,-0.19435436323637986,UNCHANGED,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问关于证据分级的关系。,"[""证据层级/证据强度""]",18,25,25,0.4069208800792694,4.02542781829834,0.018212153606509688,0.21256651684288955,"[""上"", ""和"", ""的"", ""结论"", ""证据""]"
C3,C3 Hybrid vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,11,-7,0.4601253867149353,0.24681550688525963,-0.21330987982967567,DEMOTED,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,"[""判断修订""]",4,11,11,0.4601253867149353,5.276075839996338,0.03350562705558398,0.24681550688525963,"[""一轮"", ""上"", ""中间"", ""修订"", ""判断"", ""后续"", ""和"", ""指出"", ""来源"", ""的"", ""结论""]"
C3,C3 Hybrid vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,23,-7,0.6070505380630493,0.31563885764919847,-0.29141168041385085,UNCHANGED,结合刚才的压力检验（归母净利润呈先升后降，总资产呈连续上升），冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""指标名""]",16,23,27,0.6070505380630493,4.608490467071533,0.02422717723534764,0.31563885764919847,"[""上升"", ""为"", ""保留"", ""先升后"", ""冲突"", ""净利润"", ""在"", ""归母"", ""总资产"", ""来源"", ""的"", ""结论"", ""还是"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,45,9,0.5469114780426025,0.2954223183249637,-0.25148915971763885,UNCHANGED,结合刚才的压力检验（归母净利润呈先升后降，总资产呈连续上升），冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""指标名""]",54,45,47,0.5469114780426025,5.8396830558776855,0.04393315860732484,0.2954223183249637,"[""为"", ""保留"", ""先升后"", ""净利润"", ""呈"", ""在"", ""归母"", ""指标"", ""来源"", ""的"", ""结论"", ""还是"", ""降""]"
C3,C3 Hybrid vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,28,-4,0.5937093496322632,0.30911475869670946,-0.2845945909355537,UNCHANGED,结合刚才的压力检验（归母净利润呈先升后降，总资产呈连续上升），冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""指标名""]",24,28,30,0.5937093496322632,4.6331329345703125,0.024520167761155686,0.30911475869670946,"[""上升"", ""为"", ""保留"", ""先升后"", ""冲突"", ""净利润"", ""在"", ""归母"", ""总资产"", ""来源"", ""的"", ""结论"", ""还是"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,8,-3,0.5364928841590881,0.2799889470961406,-0.25650393706294755,DEMOTED,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,"[""其它""]",5,8,9,0.5364928841590881,4.544744491577148,0.02348501003319302,0.2799889470961406,"[""哪些"", ""年报"", ""明确"", ""是"", ""来源"", ""的""]"
C3,C3 Hybrid vs Dense,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,34,13,0.482970654964447,0.25677907386139426,-0.22619158110305276,UNCHANGED,再按来源可靠性检查一遍，前面的决策信息有没有引用二手推断；请明确哪些是年报原数、哪些是计算结果。,"[""其它""]",47,34,35,0.482970654964447,5.087801933288574,0.030587492758341512,0.25677907386139426,"[""信息"", ""年报"", ""明确"", ""是"", ""来源"", ""的""]"
C3,C3 Hybrid vs Dense,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,52,-22,0.6417790651321411,0.32088953256607056,-0.32088953256607056,UNCHANGED,来源确认以后，再看三年比较口径是否足以支撑前面的横向判断（扣非归母净利润呈先升后降，归母净利润呈先升后降）；别只复述数字，要说明它和上一问（现有数字分别来自哪份公开披露）的关系。,"[""指标名""]",30,52,64,0.6417790651321411,1.9404268264770508,0.0,0.32088953256607056,"[""判断"", ""和"", ""披露"", ""是否"", ""来源"", ""的""]"
C3,C3 Hybrid vs Dense,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,14,-2,0.6042231917381287,0.4149974248580093,-0.18922576688011938,UNCHANGED,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,"[""指标名"", ""判断修订""]",12,14,16,0.6042231917381287,9.535314559936523,0.2257716579778899,0.4149974248580093,"[""上升"", ""修订"", ""具体"", ""判断"", ""原因"", ""和"", ""哪些"", ""年度"", ""引用"", ""指出"", ""的"", ""连续""]"
C3,C3 Hybrid vs Dense,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,44,4,0.5702548027038574,0.29983094141147026,-0.27042386129238716,UNCHANGED,修订以后，向管理层追问原因时需要引用哪些具体年度和指标；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,"[""指标名"", ""判断修订""]",48,44,55,0.5702548027038574,5.006656646728516,0.029407080119083138,0.29983094141147026,"[""上升"", ""修订"", ""具体"", ""判断"", ""前面"", ""原因"", ""和"", ""年度"", ""指出"", ""的"", ""连续""]"
C3,C3 Hybrid vs Dense,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,32,-10,0.5237754583358765,0.2692022019856842,-0.2545732563501923,UNCHANGED,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,"[""判断修订""]",22,32,37,0.5237754583358765,3.579967737197876,0.014628945635491913,0.2692022019856842,"[""事实"", ""修订"", ""原因"", ""口径"", ""的"", ""路径""]"
C3,C3 Hybrid vs Dense,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,6,-3,0.5488320589065552,0.3963812840533233,-0.15245077485323189,DEMOTED,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,"[""判断修订""]",3,6,6,0.5488320589065552,9.737500190734863,0.2439305092000914,0.3963812840533233,"[""三年"", ""事实"", ""修订"", ""原因"", ""口径"", ""的"", ""确认"", ""说明"", ""路径""]"
C3,C3 Hybrid vs Dense,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,14,9,0.5221955180168152,0.3014642547805348,-0.2207312632362804,UNCHANGED,回到最早的问题，现在用已经修订过的口径重新概括三年财务路径；先说明能确认的事实，再说还不能确认的原因。,"[""判断修订""]",23,14,15,0.5221955180168152,7.135141372680664,0.08073299154425441,0.3014642547805348,"[""三年"", ""事实"", ""修订"", ""先"", ""原因"", ""的"", ""说明"", ""路径""]"
C3,C3 Hybrid vs Dense,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.17704318793707127,-0.17396045891351467,UNCHANGED,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；如果证据不足，直接说明缺口，不要补估计值。,"[""指标名"", ""信息缺口""]",3,3,3,0.35100364685058594,0.4422949254512787,0.0030827290235565926,0.17704318793707127,"[""判断"", ""现金流"", ""经营""]"
C3,C3 Hybrid vs Dense,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,7,0,0.5022115111351013,0.253342610686077,-0.24886890044902432,UNCHANGED,沿着上一轮的盈利结论（扣非归母净利润呈先升后降），接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,"[""指标名""]",7,7,7,0.5022115111351013,1.189893126487732,0.0044737102370526315,0.253342610686077,"[""事实"", ""先升后"", ""净利润"", ""原因"", ""归母"", ""扣非"", ""现金流"", ""经营"", ""结论"", ""降""]"
C3,C3 Hybrid vs Dense,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.32785514956813555,-0.2932237588753154,UNCHANGED,沿着上一轮的盈利结论（扣非归母净利润呈先升后降），接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,"[""指标名""]",1,1,1,0.6210789084434509,5.34450101852417,0.03463139069282022,0.32785514956813555,"[""事实"", ""先升后"", ""净利润"", ""原因"", ""归母"", ""扣非"", ""是否"", ""现金流"", ""的"", ""盈利"", ""确认"", ""经营"", ""结论"", ""说明"", ""降""]"
C3,C3 Hybrid vs Dense,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.30051309917128494,-0.2930720939859111,UNCHANGED,把上一轮经营活动现金流净额与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,"[""指标名"", ""年份/数字""]",8,8,8,0.593585193157196,2.2134389877319336,0.007441005185373789,0.30051309917128494,"[""2023"", ""2025"", ""与"", ""净利润"", ""净额"", ""年"", ""归母"", ""活动"", ""现金流"", ""经营""]"
C3,C3 Hybrid vs Dense,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,7,-2,0.6157102584838867,0.31352390420018866,-0.30218635428369806,DEMOTED,把上一轮经营活动现金流净额与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,"[""指标名"", ""年份/数字""]",5,7,7,0.6157102584838867,3.0635344982147217,0.011337549916490655,0.31352390420018866,"[""2023"", ""2025"", ""与"", ""两者"", ""净利润"", ""年"", ""归母""]"
C3,C3 Hybrid vs Dense,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,2,0,0.5244457125663757,0.2706495807107452,-0.25379613185563055,UNCHANGED,接着计算经营活动现金流净额与归母净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,"[""指标名""]",2,2,2,0.5244457125663757,3.8675942420959473,0.016853448855114625,0.2706495807107452,"[""与"", ""保留"", ""归母"", ""现金流"", ""的"", ""经营"", ""计算"", ""近似""]"
C3,C3 Hybrid vs Dense,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,8,3,0.6970088481903076,0.37181451456817616,-0.32519433362213146,UNCHANGED,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""实体"", ""反证/反例""]",11,8,8,0.6970088481903076,5.964040279388428,0.046620180946044705,0.37181451456817616,"[""三年"", ""保留"", ""利润"", ""同时"", ""和"", ""比亚迪"", ""现金"", ""的""]"
C3,C3 Hybrid vs Dense,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,4,-1,0.7119752168655396,0.3807464341956194,-0.3312287826699202,UNCHANGED,刚才看到总资产的三年变化后，再看归母股东权益，总资产与归母股东权益的扩张或收缩是否同步；别只复述数字，要说明它和上一问关于总资产三年变化的关系，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""实体""]",3,4,4,0.7119752168655396,6.090719223022461,0.049517651525699154,0.3807464341956194,"[""三年"", ""与"", ""关系"", ""变化"", ""归母"", ""总资产"", ""或"", ""比亚迪"", ""的"", ""股东权益""]"
C3,C3 Hybrid vs Dense,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,2,2,0.7066170573234558,0.5794249331245016,-0.1271921241989542,UNCHANGED,刚才看到总资产的三年变化后，再看归母股东权益，总资产与归母股东权益的扩张或收缩是否同步；别只复述数字，要说明它和上一问关于总资产三年变化的关系，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""实体""]",4,2,2,0.7066170573234558,11.616693496704102,0.4522328089255473,0.5794249331245016,"[""三年"", ""与"", ""中"", ""具体"", ""和"", ""归母"", ""总资产"", ""或"", ""数字"", ""比亚迪"", ""的"", ""股东权益""]"
C3,C3 Hybrid vs Dense,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,7,11,0.7261838316917419,0.4457580029103939,-0.28042582878134803,UNCHANGED,上一轮识别的矛盾（归母股东权益连续上升与扣非归母净利润先升后降）主要发生在哪一年，2025年是延续还是反转；如果前面的判断（归母股东权益呈连续上升，扣非归母净利润呈先升后降）需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""年份/数字"", ""实体"", ""判断修订""]",18,7,7,0.7261838316917419,8.761845588684082,0.16533217412904594,0.4457580029103939,"[""2025"", ""三年"", ""与"", ""先升后"", ""净利润"", ""判断"", ""在"", ""年"", ""归母"", ""指出"", ""比亚迪"", ""的"", ""直接"", ""识别"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,6,8,0.7453212141990662,0.44805301303794304,-0.2972682011611231,UNCHANGED,上一轮识别的矛盾（归母股东权益连续上升与扣非归母净利润先升后降）主要发生在哪一年，2025年是延续还是反转；如果前面的判断（归母股东权益呈连续上升，扣非归母净利润呈先升后降）需要修订，请直接指出，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""年份/数字"", ""实体"", ""判断修订""]",14,6,6,0.7453212141990662,8.543082237243652,0.15078481187681989,0.44805301303794304,"[""2025"", ""一轮"", ""三年"", ""上升"", ""与"", ""先升后"", ""具体"", ""净利润"", ""年"", ""归母"", ""扣非"", ""指出"", ""比亚迪"", ""的"", ""直接"", ""股东权益"", ""连续"", ""降""]"
C3,C3 Hybrid vs Dense,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,2,6,0.7841389775276184,0.5823285094566154,-0.201810468071003,PROMOTED,结合刚才的反向检查（归母净利润呈先升后降，扣非归母净利润呈先升后降），当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,"[""指标名"", ""实体""]",8,2,2,0.7841389775276184,11.025300025939941,0.38051804138561246,0.5823285094566154,"[""三年"", ""先升后"", ""净利润"", ""呈"", ""归母"", ""扣非"", ""检查"", ""比亚迪"", ""的"", ""结合"", ""资产"", ""降""]"
C3,C3 Hybrid vs Dense,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,7,-2,0.6531623601913452,0.3665361229520545,-0.2866262372392907,DEMOTED,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比（2024/2023与2025/2024）分别解释清楚；把结论写得可以回到公开来源复算。,"[""指标名"", ""年份/数字""]",5,7,7,0.6531623601913452,7.112855911254883,0.07990988571276382,0.3665361229520545,"[""2023"", ""2024"", ""2025"", ""一轮"", ""上"", ""不"", ""具体"", ""净利润"", ""同比"", ""和"", ""归母"", ""来源"", ""的"", ""结论""]"
C3,C3 Hybrid vs Dense,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,8,11,0.60422682762146,0.36091972975290915,-0.24330709786855081,UNCHANGED,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比（2024/2023与2025/2024）分别解释清楚；把结论写得可以回到公开来源复算。,"[""指标名"", ""年份/数字""]",19,8,8,0.60422682762146,7.9695305824279785,0.11761263188435833,0.36091972975290915,"[""2023"", ""2024"", ""2025"", ""不"", ""具体"", ""净利润"", ""同比"", ""和"", ""年度"", ""归母"", ""方向"", ""来源"", ""的"", ""结论""]"
C3,C3 Hybrid vs Dense,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,9,-6,0.5494986772537231,0.2792267510395306,-0.27027192621419255,DEMOTED,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,"[""指标名""]",3,9,9,0.5494986772537231,2.586864709854126,0.008954824825338083,0.2792267510395306,"[""净利润"", ""变化"", ""口径"", ""和"", ""基于"", ""归母"", ""的"", ""结论""]"
C3,C3 Hybrid vs Dense,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,7,-3,0.5578400492668152,0.34558536003626283,-0.21225468923055235,DEMOTED,结合刚才的反证（营业收入呈连续上升，归母股东权益呈连续上升，其中归母净利润呈先升后降、扣非归母净利润呈先升后降、经营活动现金流净额呈连续下降），前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,"[""指标名"", ""反证/反例"", ""判断修订""]",4,7,7,0.5578400492668152,8.256349563598633,0.13333067080571043,0.34558536003626283,"[""上升"", ""下降"", ""先升后"", ""净利润"", ""净额"", ""呈"", ""归母"", ""或"", ""扣非"", ""收入"", ""活动"", ""现金流"", ""的"", ""经营"", ""结合"", ""营业"", ""连续"", ""降""]"
