comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,Model,Type,extreme_movement
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,5,0,0.5786083340644836,0.6573551297187805,0.07874679565429688,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,3,0,0.6154555082321167,0.6447751522064209,0.0293196439743042,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,13,-6,0.6190251111984253,0.6246916055679321,0.005666494369506836,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,9,4,0.5578075647354126,0.6597646474838257,0.10195708274841309,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,13,-2,0.5649251937866211,0.6430891752243042,0.0781639814376831,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,15,-12,0.6154380440711975,0.6211625933647156,0.005724549293518066,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,20,-8,0.544538140296936,0.6107505559921265,0.06621241569519043,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,4,-1,0.4967461824417114,0.5347017645835876,0.03795558214187622,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,1,1,0.5816625952720642,0.6812031865119934,0.0995405912399292,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,22,2,0.4725983738899231,0.6257391571998596,0.15314078330993652,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,27,-4,0.39940428733825684,0.5661619305610657,0.16675764322280884,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,2,-1,0.520713210105896,0.6065630912780762,0.08584988117218018,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,11,2,0.4627559781074524,0.581859827041626,0.11910384893417358,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,12,-5,0.516326904296875,0.5753870010375977,0.059060096740722656,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,8,-4,0.41738826036453247,0.46909743547439575,0.05170917510986328,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,9,-3,0.41101235151290894,0.4628021717071533,0.051789820194244385,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,8,3,0.6024776697158813,0.6697041392326355,0.06722646951675415,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.5744258165359497,0.19906961917877197,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.4419496953487396,0.09121760725975037,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,4,1,0.3698793947696686,0.4784403145313263,0.10856091976165771,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,8,1,0.3458166718482971,0.48643627762794495,0.14061960577964783,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,7,-2,0.3781711459159851,0.4899219274520874,0.1117507815361023,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,8,-2,0.47782114148139954,0.5335980653762817,0.0557769238948822,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,5,10,0.6479976177215576,0.8084120750427246,0.160414457321167,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,1,10,0.7154013514518738,0.8647741675376892,0.14937281608581543,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,16,-9,0.7325950860977173,0.8137354850769043,0.08114039897918701,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,8,0,0.6824973225593567,0.7750489711761475,0.09255164861679077,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,2,8,0.6791412234306335,0.8034505844116211,0.12430936098098755,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,2,0,0.7513960599899292,0.8960627317428589,0.1446666717529297,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,2,0,0.7454124689102173,0.8669744729995728,0.12156200408935547,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,17,-6,0.7210525870323181,0.82708340883255,0.10603082180023193,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,16,-5,0.7214906811714172,0.8502374887466431,0.12874680757522583,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,12,1,0.6772738099098206,0.8196775317192078,0.1424037218093872,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,2,0,0.7298577427864075,0.8617144227027893,0.13185667991638184,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,21,-9,0.6979053020477295,0.8315792083740234,0.13367390632629395,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,36,3,0.6558573842048645,0.7546927332878113,0.09883534908294678,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,8,-4,0.7309869527816772,0.7987775206565857,0.06779056787490845,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,13,-9,0.67808997631073,0.832801342010498,0.15471136569976807,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,2,-1,0.6072694063186646,0.6378375887870789,0.030568182468414307,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,16,-1,0.4818408787250519,0.5721971988677979,0.09035632014274597,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,7,9,0.492669016122818,0.5434247255325317,0.050755709409713745,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,2,10,0.5007023811340332,0.5769106149673462,0.07620823383331299,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,19,17,0.33248934149742126,0.4796271324157715,0.14713779091835022,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,10,1,0.6479683518409729,0.7312142848968506,0.08324593305587769,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,6,-5,0.650933027267456,0.6334803104400635,-0.017452716827392578,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,18,-12,0.6310549378395081,0.6109399795532227,-0.0201149582862854,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,5,-4,0.6374316811561584,0.6697295904159546,0.03229790925979614,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,6,5,0.5550165176391602,0.6685760021209717,0.11355948448181152,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,19,-8,0.4726150631904602,0.5200576782226562,0.047442615032196045,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.5129331350326538,0.16528579592704773,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,4,0,0.4727919101715088,0.6116633415222168,0.138871431350708,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,2,-1,0.494103342294693,0.6398839950561523,0.14578065276145935,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,7,-1,0.49814823269844055,0.6516709327697754,0.15352270007133484,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,5,0,0.5069320797920227,0.6704288721084595,0.16349679231643677,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,3,-2,0.6167545914649963,0.6134160161018372,-0.0033385753631591797,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,4,3,0.6651113629341125,0.7072142362594604,0.0421028733253479,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6499589681625366,0.7467252016067505,0.09676623344421387,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,3,0,0.6119412183761597,0.7012540102005005,0.08931279182434082,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,12,3,0.5855612754821777,0.6278071403503418,0.04224586486816406,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,10,-3,0.6343926787376404,0.6389030814170837,0.004510402679443359,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,2,4,0.5726884603500366,0.7043756246566772,0.13168716430664062,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,4,8,0.5834260582923889,0.6979953050613403,0.11456924676895142,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,14,7,0.54683518409729,0.645208477973938,0.09837329387664795,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,16,1,0.5243327021598816,0.6384838819503784,0.11415117979049683,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,17,-15,0.6725355982780457,0.7087057828903198,0.03617018461227417,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,12,17,0.5633748769760132,0.7227345705032349,0.15935969352722168,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,8,-2,0.5420230627059937,0.6725929379463196,0.13056987524032593,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,29,4,0.4599473774433136,0.5176513195037842,0.05770394206047058,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,23,-8,0.5070860385894775,0.5277146100997925,0.02062857151031494,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,19,3,0.5056788325309753,0.6484453082084656,0.14276647567749023,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,6,4,0.5986801981925964,0.7276319265365601,0.12895172834396362,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,10,5,0.592033326625824,0.7142159938812256,0.12218266725540161,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,44,-3,0.4069212079048157,0.47177934646606445,0.06485813856124878,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,1,10,0.4789794087409973,0.5916731953620911,0.11269378662109375,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,46,-43,0.5221919417381287,0.5599702000617981,0.037778258323669434,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,25,-6,0.4438685476779938,0.5280654430389404,0.08419689536094666,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,9,9,0.4406288266181946,0.5714438557624817,0.1308150291442871,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,22,-8,0.4429168999195099,0.5343260765075684,0.09140917658805847,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,5,-4,0.48954805731773376,0.5516007542610168,0.06205269694328308,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,16,2,0.4069208800792694,0.519921064376831,0.11300018429756165,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,9,-5,0.4601253867149353,0.5659438371658325,0.10581845045089722,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,7,9,0.6070505380630493,0.6917243003845215,0.08467376232147217,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,37,17,0.5469114780426025,0.6368000507354736,0.0898885726928711,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,14,10,0.5937093496322632,0.6793107986450195,0.08560144901275635,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,35,-30,0.5364928841590881,0.6422461867332458,0.10575330257415771,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,31,16,0.482970654964447,0.6450056433677673,0.1620349884033203,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,57,-27,0.6417790651321411,0.666349470615387,0.02457040548324585,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,69,-57,0.6042231917381287,0.6105716824531555,0.0063484907150268555,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,78,-30,0.5702548027038574,0.597222626209259,0.02696782350540161,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,9,13,0.5237754583358765,0.6470788717269897,0.12330341339111328,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,36,-33,0.5488320589065552,0.6226596236228943,0.07382756471633911,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,29,-6,0.5221955180168152,0.6302095055580139,0.10801398754119873,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.5049563646316528,0.1539527177810669,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,7,0,0.5022115111351013,0.5862873196601868,0.08407580852508545,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.6943548917770386,0.07327598333358765,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,9,-1,0.593585193157196,0.6452919244766235,0.05170673131942749,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,4,1,0.6157102584838867,0.6837007403373718,0.06799048185348511,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,4,-2,0.5244457125663757,0.6057760715484619,0.08133035898208618,Alibaba-NLP/gte-multilingual-base,通用,
