session_id,source_turn_id,候选 Add Prompt,Production keywords,Candidate keywords,Added keywords,Lost keywords,Keyword Jaccard,Exact ordered match
S003,S003-Q083,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""反证""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""反证""]",[],[],1.0,True
S003,S003-Q084,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""三年比较口径"", ""来源确认"", ""横向判断"", ""风险监控""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""三年比较口径"", ""同比"", ""来源确认"", ""风险议题卡""]","[""同比"", ""风险议题卡""]","[""横向判断"", ""风险监控""]",0.6,False
S003,S003-Q085,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""冲突调和""]","[""冲突调和""]","[""年报""]",0.7777777777777778,False
S003,S003-Q086,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险议题卡""]","[""风险议题卡""]","[""风险委员会""]",0.7777777777777778,False
S003,S003-Q087,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""反证"", ""证据强度"", ""年报""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""反证"", ""证据强度"", ""原因化表述"", ""信息缺口""]","[""信息缺口"", ""原因化表述""]","[""同比"", ""年报""]",0.6,False
S003,S003-Q088,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]",[],[],1.0,True
S003,S003-Q089,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""证据分层"", ""完整财年"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""证据分层"", ""风险委员会"", ""年度报告""]","[""风险委员会""]","[""完整财年""]",0.7777777777777778,False
S003,S003-Q090,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""年度报告"", ""事实结论""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""年度报告"", ""因果边界""]","[""因果边界""]","[""事实结论""]",0.7777777777777778,False
S004,S004-Q001,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""拐点"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""财务变化"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告"", ""投资者关系""]","[""投资者关系"", ""财务变化""]","[""拐点"", ""财务分析""]",0.6,False
S004,S004-Q002,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025年"", ""年报"", ""营业收入"", ""归母股东权益"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""年报"", ""营业收入"", ""归母股东权益"", ""同比"", ""边际变化"", ""三年路径""]","[""2023-2025""]","[""2023-2025年""]",0.7777777777777778,False
S004,S004-Q003,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""关键指标"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比"", ""拐点""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""2025年拐点"", ""年报来源""]","[""2025年拐点"", ""先升后降"", ""年报来源""]","[""关键指标"", ""同比"", ""拐点""]",0.45454545454545453,False
S004,S004-Q004,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""收入与利润同步性"", ""扣非归母净利润"", ""归母股东权益"", ""年度报告"", ""同比变化"", ""先升后降""]","[""比亚迪"", ""2023-2025"", ""收入规模"", ""利润表现"", ""同步性"", ""扣非归母净利润"", ""归母股东权益"", ""同比""]","[""利润表现"", ""同步性"", ""同比"", ""收入规模""]","[""先升后降"", ""同比变化"", ""年度报告"", ""收入与利润同步性""]",0.3333333333333333,False
S004,S004-Q005,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流"", ""扣非归母净利润"", ""年报"", ""同比""]","[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报"", ""投资者关系""]","[""投资者关系"", ""经营活动现金流净额""]","[""经营活动现金流""]",0.6666666666666666,False
S004,S004-Q006,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""同比"", ""总资产"", ""归母股东权益"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""同比"", ""总资产"", ""归母股东权益"", ""归母净利润""]","[""归母净利润""]","[""经营现金流""]",0.7777777777777778,False
S004,S004-Q007,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""同比"", ""年报""]",[],[],1.0,True
S004,S004-Q008,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""总资产"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""资产扩张"", ""营业收入"", ""归母股东权益"", ""经营现金流"", ""归母净利润"", ""同比分析""]","[""归母股东权益""]","[""总资产""]",0.7777777777777778,False
S004,S004-Q009,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比分析"", ""年度报告""]","[""比亚迪"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""2023-2025"", ""完整财年"", ""先升后降"", ""权益积累""]","[""2023-2025"", ""先升后降"", ""完整财年"", ""权益积累""]","[""2023-2025财年"", ""同比分析"", ""年度报告"", ""经营活动现金流""]",0.3333333333333333,False
S004,S004-Q010,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]",[],[],1.0,True
S004,S004-Q011,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""盈利质量"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""盈利质量"", ""年报"", ""投资者关系"", ""同比""]",[],[],1.0,False
S004,S004-Q012,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流"", ""三年路径"", ""总资产"", ""归母股东权益"", ""经营活动现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""三年路径"", ""总资产"", ""归母股东权益"", ""连续上升"", ""经营活动现金流"", ""投资者关系""]","[""投资者关系"", ""连续上升""]","[""同比"", ""现金流""]",0.6,False
S004,S004-Q013,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流"", ""归母净利润"", ""错位"", ""2025年"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流"", ""归母净利润"", ""错位"", ""2025年"", ""同比"", ""年报""]","[""同比"", ""经营活动现金流""]","[""投资者关系"", ""现金流""]",0.6,False
S004,S004-Q014,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""冲突""]","[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""营业收入"", ""归母净利润"", ""经营活动现金流"", ""同比"", ""冲突""]","[""经营活动现金流""]","[""经营现金流""]",0.7777777777777778,False
S004,S004-Q015,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""同比"", ""年度拐点"", ""公开来源""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年度拐点"", ""同比"", ""经营活动现金流""]","[""经营活动现金流""]","[""公开来源""]",0.7777777777777778,False
S004,S004-Q016,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""计算结果"", ""同比"", ""错位""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""经营活动现金流"", ""总资产"", ""年报原数"", ""计算结果""]","[""总资产"", ""经营活动现金流""]","[""同比"", ""错位""]",0.6,False
S004,S004-Q017,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""投资者关系"", ""公开披露"", ""可解释性"", ""年报分析""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""现金与利润匹配"", ""公开披露"", ""投资者疑点"", ""可解释性""]","[""投资者疑点"", ""现金与利润匹配""]","[""年报分析"", ""投资者关系""]",0.6,False
S004,S004-Q018,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金质量"", ""经营活动现金流"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""反证检验""]","[""比亚迪"", ""2023-2025"", ""现金质量"", ""反证"", ""总资产"", ""归母股东权益"", ""经营活动现金流"", ""归母净利润""]","[""反证""]","[""反证检验""]",0.7777777777777778,False
S004,S004-Q019,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""年报""]",[],[],1.0,True
S004,S004-Q020,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""阶段小结"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营现金流"", ""同比""]","[""归母股东权益"", ""阶段小结""]","[""三年路径"", ""边际变化""]",0.6,False
S004,S004-Q021,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""总资产"", ""三年变化"", ""归母净利润"", ""扣非归母净利润"", ""2023-2025"", ""同比"", ""反证""]","[""比亚迪"", ""总资产"", ""三年变化"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""反证""]","[""经营活动现金流""]","[""同比""]",0.7777777777777778,False
S004,S004-Q022,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""同步性"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""同步性"", ""同比"", ""年度报告"", ""投资者关系""]","[""同比"", ""年度报告"", ""投资者关系""]","[""先升后降"", ""年报"", ""连续上升""]",0.45454545454545453,False
S004,S004-Q023,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""近似杠杆"", ""经营活动现金流"", ""扣非归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""近似杠杆"", ""同比"", ""投资者关系"", ""年报""]","[""年报"", ""投资者关系"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产"", ""经营活动现金流""]",0.45454545454545453,False
S004,S004-Q024,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""同比分析"", ""规模增长"", ""年报"", ""财务分析""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""总资产"", ""归母股东权益"", ""同比"", ""资产增长"", ""规模支撑""]","[""同比"", ""营业收入"", ""规模支撑"", ""资产增长""]","[""同比分析"", ""年报"", ""规模增长"", ""财务分析""]",0.3333333333333333,False
S004,S004-Q025,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据缺口"", ""年报""]","[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""收入"", ""资产"", ""效率判断""]","[""收入"", ""效率判断"", ""资产""]","[""同比"", ""年报"", ""证据缺口""]",0.45454545454545453,False
S004,S004-Q026,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""拐点"", ""矛盾""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""矛盾"", ""2025年反转"", ""年度报告""]","[""2025年反转"", ""年度报告""]","[""同比"", ""拐点""]",0.6,False
S004,S004-Q027,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""总资产"", ""归母股东权益""]","[""比亚迪"", ""2023-2025"", ""资产扩张"", ""归母净利润"", ""扣非归母净利润"", ""总资产"", ""归母股东权益"", ""经营现金流""]","[""经营现金流""]","[""经营活动现金流""]",0.7777777777777778,False
S004,S004-Q028,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""资产端风险"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""年度报告"", ""风险排序""]","[""比亚迪"", ""2023-2025"", ""资产端风险"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""风险排序"", ""投资者关系""]","[""投资者关系""]","[""年度报告""]",0.7777777777777778,False
S004,S004-Q029,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流"", ""扣非归母净利润"", ""管理层问询"", ""可核实问题"", ""年报分析"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""资产权益变化"", ""管理层问询"", ""可核实问题"", ""年报数据""]","[""年报数据"", ""经营活动现金流净额"", ""资产权益变化""]","[""年报分析"", ""投资者关系"", ""经营活动现金流""]",0.45454545454545453,False
S004,S004-Q030,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""综合判断"", ""投资者关系"", ""年度报告"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""综合判断"", ""利润分析"", ""现金流"", ""投资者关系""]","[""利润分析"", ""现金流""]","[""同比分析"", ""年度报告""]",0.6,False
S004,S004-Q031,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""盈利路径"", ""营业收入"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""先升后降"", ""连续上升""]","[""先升后降"", ""连续上升""]","[""年度报告"", ""盈利路径""]",0.6,False
S004,S004-Q032,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""方向冲突"", ""年度报告"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""方向冲突"", ""年度报告"", ""投资者关系""]",[],[],1.0,True
S004,S004-Q033,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""同比"", ""先升后降"", ""年度报告"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""同比"", ""先升后降"", ""年度拐点"", ""公开来源复算""]","[""公开来源复算"", ""年度拐点""]","[""年度报告"", ""投资者关系""]",0.6,False
S004,S004-Q034,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比计算"", ""持续经营口径"", ""投资者关系""]","[""同比计算"", ""投资者关系"", ""持续经营口径""]","[""先升后降"", ""同比"", ""连续上升""]",0.45454545454545453,False
S004,S004-Q035,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""近似利润率"", ""经营活动现金流"", ""扣非归母净利润"", ""年报"", ""同比"", ""口径限制""]","[""比亚迪"", ""2023-2025"", ""近似利润率"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报"", ""投资者关系""]","[""投资者关系"", ""经营活动现金流净额""]","[""口径限制"", ""经营活动现金流""]",0.6,False
S004,S004-Q036,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""总资产"", ""归母股东权益"", ""同比"", ""拐点""]","[""同比"", ""拐点""]","[""归母净利润"", ""经营现金流""]",0.6,False
S004,S004-Q037,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""基期选择"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告"", ""盈利叙事""]","[""比亚迪"", ""2023-2025"", ""基期选择"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告"", ""投资者关系""]","[""投资者关系""]","[""盈利叙事""]",0.7777777777777778,False
S004,S004-Q038,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反向验证"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""反向验证"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""同比""]","[""经营活动现金流""]","[""经营现金流""]",0.7777777777777778,False
S004,S004-Q039,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""经营现金流"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""经营活动现金流"", ""年度报告""]","[""经营活动现金流""]","[""经营现金流""]",0.7777777777777778,False
S004,S004-Q040,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""盈利分析"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""盈利分析"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""先升后降"", ""连续上升""]","[""先升后降"", ""连续上升""]","[""年报"", ""投资者关系""]",0.6,False
S004,S004-Q041,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报追溯"", ""公开披露"", ""来源追溯""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""公开披露"", ""同比"", ""年报追溯"", ""来源追溯""]",0.3333333333333333,False
S004,S004-Q042,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""三年比较"", ""口径差异"", ""总资产"", ""归母股东权益"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""三年比较"", ""口径差异"", ""总资产"", ""归母股东权益"", ""同比"", ""年度报告""]",[],[],1.0,True
S004,S004-Q043,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""年报分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据分级"", ""数据缺口""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""原始披露"", ""派生计算"", ""分析判断""]","[""分析判断"", ""原始披露"", ""派生计算""]","[""年报分析"", ""数据缺口"", ""证据分级""]",0.45454545454545453,False
S004,S004-Q044,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""证据强度"", ""营业收入"", ""归母股东权益"", ""连续上升"", ""措辞修订"", ""年报数据""]","[""比亚迪"", ""2023-2025"", ""证据强度"", ""营业收入"", ""归母股东权益"", ""同比"", ""年报"", ""措辞修订""]","[""同比"", ""年报""]","[""年报数据"", ""连续上升""]",0.6,False
S004,S004-Q045,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年度报告"", ""信息缺口"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""信息缺口"", ""完整财年""]","[""2023-2025"", ""完整财年""]","[""2023-2025财年"", ""同比分析""]",0.6,False
S004,S004-Q046,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年报"", ""历史纠错""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""历史纠错"", ""年报""]",[],[],1.0,False
S004,S004-Q047,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年报"", ""同比"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年报"", ""投资者关系"", ""历史数据""]","[""历史数据""]","[""同比""]",0.7777777777777778,False
S004,S004-Q048,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""证据可靠性"", ""投资者关系"", ""总资产"", ""归母股东权益"", ""归母净利润""]","[""比亚迪"", ""2023-2025"", ""财务证据可靠性排序"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额"", ""财务证据可靠性排序""]","[""投资者关系"", ""证据可靠性"", ""财务分析""]",0.45454545454545453,False
S004,S004-Q049,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""管理层问询"", ""年度同比"", ""证据分级"", ""年报来源""]","[""比亚迪"", ""2023-2025"", ""管理层问询"", ""归母股东权益"", ""扣非归母净利润"", ""年度报告"", ""投资者关系"", ""风险点""]","[""年度报告"", ""投资者关系"", ""风险点""]","[""年度同比"", ""年报来源"", ""证据分级""]",0.45454545454545453,False
S004,S004-Q050,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度报告"", ""投资者关系"", ""结论""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度报告"", ""投资者关系"", ""结论""]",[],[],1.0,True
S004,S004-Q051,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""公开来源"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""公开来源"", ""年度报告""]",[],[],1.0,True
S004,S004-Q052,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比计算"", ""指标冲突"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""计算结果"", ""冲突调和"", ""投资者关系""]","[""冲突调和"", ""计算结果""]","[""同比计算"", ""指标冲突""]",0.6,False
S004,S004-Q053,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年报"", ""同比"", ""口径限制"", ""历史纠错""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""历史纠错"", ""口径限制"", ""年报数据"", ""投资者关系""]","[""年报数据"", ""投资者关系""]","[""同比"", ""年报""]",0.6,False
S004,S004-Q054,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""基期"", ""同比"", ""年度报告"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""基期选择"", ""总资产"", ""归母股东权益"", ""同比"", ""年度报告"", ""连续上升""]","[""基期选择""]","[""基期""]",0.7777777777777778,False
S004,S004-Q055,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""基期"", ""可复算比率"", ""年报""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""基期判断"", ""可复算比率"", ""年报数据""]","[""基期判断"", ""年报数据""]","[""基期"", ""年报""]",0.6,False
S004,S004-Q056,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""证据层级"", ""边际变化"", ""三年路径"", ""同比""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""边际变化"", ""三年路径"", ""证据层级"", ""披露事实""]","[""披露事实""]","[""同比""]",0.7777777777777778,False
S004,S004-Q057,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""因果措辞"", ""证据强度"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证""]","[""比亚迪"", ""2023-2025"", ""证据强度"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证""]",[],[],1.0,False
S004,S004-Q058,任务 + 证据链保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""风险判断"", ""管理层追问"", ""投资者关系"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""管理层问询"", ""风险判断"", ""反证"", ""年度报告""]","[""反证"", ""管理层问询""]","[""投资者关系"", ""管理层追问""]",0.6,False
