query_id,gold_page_id,gold_source_turn_id,候选 Add Prompt,Query 检索方式,Gold movement,Production rank,Candidate rank,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,原始问题直接检索,PROMOTED,7,5,[],"[""现金质量""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2024"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]","[""拐点"", ""无法确认"", ""错位""]",[],"[""先升后降"", ""连续上升"", ""连续下降""]","[""错位""]",[],"[""同比""]",[],[],[],"[""信息缺口"", ""来源限制""]",[],"[""口径限制""]","[""经营活动现金流""]","[""经营现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""营业收入"", ""财务变化""]",[],[],"[""确认"", ""结论""]"
S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,原始问题直接检索,PROMOTED,7,5,"[""管理层问询"", ""验证""]","[""现金质量""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2023"", ""2025"", ""2026"", ""2462.75"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]",[],"[""连续下降""]","[""先升后降"", ""连续上升""]",[],[],"[""同比""]",[],[],[],[],"[""口径限制""]",[],"[""经营活动现金流""]","[""经营现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""营业收入"", ""财务变化""]","[""判断""]",[],"[""确认"", ""结论""]"
S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,3,6,"[""反证检验""]","[""同步比较""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""风险排序""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[],"[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""不同步""]","[""先升后降"", ""连续上升"", ""连续下降""]","[""反证""]","[""不同步""]","[""同比""]","[""REVISION""]",[],[],"[""信息缺口""]","[""来源限制""]","[""口径限制""]",[],[],"[""2023-2025"", ""反向检查"", ""年报"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""资产端风险"", ""风险排序""]",[],"[""支持""]","[""结论""]"
S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,任务 + 证据链保留 Add Prompt,原始问题直接检索,PROMOTED,21,5,"[""原因解释"", ""效率判断""]",[],"[""口径核验"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]","[""2024""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母股东权益"", ""总资产"", ""营业收入""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""同步""]",[],"[""连续上升""]","[""同步""]",[],"[""同比""]",[],[],"[""CONTINUATION""]",[],[],"[""口径限制"", ""来源限制""]","[""规模支撑"", ""资产增长""]","[""年度报告"", ""规模增长""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""营业收入""]","[""判断"", ""支持""]",[],"[""结论""]"
S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,最小改动 Add Prompt,原始问题直接检索,PROMOTED,6,5,[],[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""先升后降"", ""无法确认"", ""连续上升"", ""连续下降""]",[],[],"[""同比""]",[],[],[],"[""信息缺口""]",[],"[""口径限制""]","[""年报"", ""归母股东权益""]","[""年度报告"", ""管理问询""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""经营活动现金流""]",[],[],"[""确认"", ""结论""]"
S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,14,4,[],[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""先升后降"", ""无法确认"", ""连续上升"", ""连续下降""]",[],[],"[""同比""]",[],[],[],"[""信息缺口""]",[],"[""口径限制""]","[""年报"", ""归母股东权益""]","[""年度报告"", ""管理问询""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""经营活动现金流""]",[],[],"[""确认"", ""结论""]"
S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,多检索入口保留 Add Prompt,原始问题直接检索,PROMOTED,6,2,"[""效率判断"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""拐点"", ""错位""]",[],"[""先升后降"", ""无法确认"", ""连续上升"", ""连续下降""]","[""错位""]",[],"[""同比""]",[],[],[],"[""来源限制""]",[],"[""口径限制""]","[""拐点"", ""经营现金流""]","[""年度报告"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""管理问询""]",[],[],"[""确认"", ""结论""]"
S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,多检索入口保留 Add Prompt,上下文引用解析后检索,PROMOTED,14,5,"[""效率判断"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""拐点"", ""错位""]",[],"[""先升后降"", ""无法确认"", ""连续上升"", ""连续下降""]","[""错位""]",[],"[""同比""]",[],[],[],"[""来源限制""]",[],"[""口径限制""]","[""拐点"", ""经营现金流""]","[""年度报告"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""管理问询""]",[],[],"[""确认"", ""结论""]"
S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,任务 + 证据链保留 Add Prompt,原始问题直接检索,PROMOTED,6,3,"[""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""营业收入""]","[""归母股东权益""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""连续下降""]","[""先升后降"", ""无法确认"", ""连续上升""]",[],[],"[""同比""]",[],[],[],[],"[""口径限制""]",[],"[""先升后降"", ""管理层问询"", ""连续上升""]","[""年度报告"", ""管理问询"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",[],[],"[""确认"", ""结论""]"
S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,最小改动 Add Prompt,原始问题直接检索,DEMOTED,2,7,"[""原因解释"", ""同步比较""]",[],"[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""369.83"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""不同步"", ""先升后降"", ""拐点"", ""连续上升"", ""连续下降""]",[],[],"[""不同步"", ""同比""]",[],[],[],[],[],"[""来源限制""]","[""先升后降"", ""连续上升""]","[""年报"", ""风险分析""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""现金流路径""]","[""结论""]","[""确认""]","[""判断""]"
S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,最小改动 Add Prompt,原始问题直接检索,DEMOTED,4,10,[],"[""效率判断"", ""现金质量""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""总资产"", ""扣非归母净利润""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""1.81"", ""5.65""]","[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""不同步"", ""同步"", ""拐点""]","[""先升后降"", ""连续上升"", ""连续下降"", ""错位""]",[],"[""不同步"", ""同步""]","[""反证"", ""同比"", ""错位""]",[],[],"[""REVISION""]",[],[],[],[],[],"[""2023-2025"", ""反证"", ""尾部风险"", ""归母净利润"", ""比亚迪"", ""监控触发项"", ""经营活动现金流"", ""营业收入""]",[],"[""支持""]","[""判断"", ""确认"", ""结论""]"
S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,多检索入口保留 Add Prompt,原始问题直接检索,DEMOTED,4,6,"[""同步比较""]","[""效率判断"", ""现金质量""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""总资产"", ""扣非归母净利润""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""1.81"", ""5.65""]","[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""不同步"", ""拐点""]","[""先升后降"", ""同步"", ""连续上升"", ""连续下降"", ""错位""]",[],"[""不同步""]","[""反证"", ""同步"", ""同比"", ""错位""]",[],[],"[""REVISION""]",[],[],[],"[""风险议题卡""]","[""经营活动现金流""]","[""2023-2025"", ""反证"", ""尾部风险"", ""归母净利润"", ""比亚迪"", ""监控触发项"", ""营业收入""]",[],"[""支持""]","[""判断"", ""确认"", ""结论""]"
S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,4,13,"[""同步比较""]","[""效率判断"", ""现金质量""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""1.81"", ""5.65""]","[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""不同步""]","[""先升后降"", ""同步"", ""拐点"", ""连续上升"", ""连续下降"", ""错位""]",[],"[""不同步""]","[""反证"", ""同步"", ""同比"", ""错位""]",[],[],"[""REVISION""]",[],[],[],[],[],"[""2023-2025"", ""反证"", ""尾部风险"", ""归母净利润"", ""比亚迪"", ""监控触发项"", ""经营活动现金流"", ""营业收入""]",[],[],"[""判断"", ""支持"", ""确认"", ""结论""]"
S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,9,5,"[""信息缺口"", ""反证检验"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""总资产""]",[],[],"[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""不同步"", ""先升后降"", ""连续上升""]","[""反证""]",[],"[""不同步"", ""同比""]","[""REVISION""]",[],"[""CONTINUATION""]",[],[],"[""信息缺口"", ""口径限制"", ""来源限制""]",[],[],"[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""盈利分析"", ""连续上升""]",[],[],"[""结论""]"
S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,DEMOTED,4,6,"[""拐点定位""]","[""反证检验"", ""可复算性""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润""]",[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],[],"[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""先升后降"", ""连续下降""]",[],"[""连续上升""]",[],"[""反证""]","[""同比""]",[],"[""REVISION""]","[""PREVIOUS_TURN""]",[],[],"[""口径限制"", ""来源限制""]","[""同比"", ""年度报告""]","[""分析工具"", ""披露事实""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""证据层级"", ""风险委员会""]","[""支持""]","[""确认""]","[""判断"", ""结论""]"
S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,4,7,"[""拐点定位""]",[],"[""原因解释"", ""反证检验"", ""口径核验"", ""可复算性"", ""同比解释"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润""]",[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],[],"[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""先升后降"", ""连续下降""]",[],"[""连续上升""]",[],[],"[""反证"", ""同比""]",[],[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]",[],[],"[""2023-2025"", ""分析工具"", ""归母股东权益"", ""总资产"", ""披露事实"", ""比亚迪"", ""证据层级"", ""风险委员会""]",[],[],"[""判断"", ""确认"", ""结论""]"
S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,最小改动 Add Prompt,原始问题直接检索,PROMOTED,7,5,"[""同步比较"", ""阶段小结""]",[],"[""信息缺口"", ""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量"", ""验证""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""不同步"", ""拐点"", ""连续下降""]",[],"[""信息缺口"", ""先升后降"", ""连续上升""]","[""不同步"", ""修订""]","[""比较""]","[""反证"", ""同比""]",[],[],"[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""信息缺口"", ""口径限制"", ""来源限制""]","[""先升后降"", ""连续上升""]","[""反证"", ""同比""]","[""2023-2025"", ""反向验证"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪""]","[""修订""]",[],"[""判断"", ""结论""]"
S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,多检索入口保留 Add Prompt,上下文引用解析后检索,DEMOTED,3,29,"[""同步比较""]","[""信息缺口"", ""现金质量""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""验证""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益"", ""营业收入""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""369.83"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""不同步"", ""连续下降""]","[""信息缺口""]","[""先升后降"", ""连续上升""]","[""不同步""]","[""比较""]","[""反证"", ""同比""]",[],[],"[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""信息缺口"", ""口径限制"", ""来源限制""]","[""先升后降"", ""连续上升""]","[""同比"", ""年度报告""]","[""2023-2025"", ""反向验证"", ""反证"", ""归母净利润"", ""总资产"", ""比亚迪""]",[],[],"[""判断"", ""结论""]"
S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,3,6,[],"[""信息缺口""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量"", ""验证""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""信息缺口""]","[""先升后降"", ""连续上升""]",[],"[""比较""]","[""反证"", ""同比""]",[],[],"[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]",[],"[""信息缺口""]","[""口径限制"", ""来源限制""]","[""先升后降"", ""连续上升""]","[""同比"", ""年度报告""]","[""2023-2025"", ""反向验证"", ""反证"", ""归母净利润"", ""总资产"", ""比亚迪""]",[],"[""判断""]","[""结论""]"
