session_id,source_turn_id,old_numeric_count,old_percentage_count,old_currency_amount_count,old_year_count,new_numeric_count,new_percentage_count,new_currency_amount_count,new_year_count,numeric_count_decrease,decrease_at_least_5,old_actual_page_embedding_text,new_actual_page_embedding_text
S001,S001-Q011,35,6,9,18,17,4,6,7,18,True,"用户要求沿营业收入拆解贵州茅台2023-2025年三年盈利路径，并区分最新一年（2025年）的边际变化与完整三年路径。分析基于2025年年报（2026-04-17披露），期间为2023-2025三个完整财年。关键数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%，呈先升后降；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-4.53%，亦先升后降；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%，连续上升。结论为营业收入先升后降，归母股东权益连续上升，两者方向不同，需保留冲突。分析区分了原始数据、计算比率（如近似周转率）和判断，并强调未披露具体原因时不作归因。待办：如需深化，应查阅附注和管理层讨论。
Keywords: 贵州茅台, 2023-2025, 营业收入, 归母净利润, 归母股东权益, 同比, 先升后降, 连续上升
User: 前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；请区分最新一年的边际变化和完整三年路径。","营业收入三年形态为先升后降（2023年1,476.94亿元，2024年1,708.99亿元，2025年1,688.38亿元；同比+15.71%、-1.21%），归母股东权益连续上升（2023年2,156.69亿元，2024年2,331.06亿元，2025年2,446.38亿元；同比+8.09%、+4.95%）。最新一年（2025）营业收入和归母净利润均同比下降，但资产和权益仍增长。分析强调区分最新一年边际变化与完整三年路径，并指出不能仅凭总量数据推断具体经营原因。
Keywords: 营业收入, 归母股东权益, 先升后降, 连续上升, 边际变化, 三年路径, 同比
User: 前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；请区分最新一年的边际变化和完整三年路径。"
S001,S001-Q012,24,4,6,12,16,4,6,6,8,True,"用户询问贵州茅台2023-2025年归母净利润与总资产的增减方向和幅度是否匹配。数据显示，归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-4.53%，呈先升后降；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比分别为+9.62%、+1.64%，呈连续上升。结论为两者方向不完全匹配，利润先升后降而资产持续增长。保留的反证是总资产连续上升，可能提示规模扩张但盈利未同步，需关注增长质量。数据来源为贵州茅台2025年年度报告，披露日期2026-04-17。分析基于权益研究员视角，强调区分事实、计算与判断，不推测未披露原因。
Keywords: 贵州茅台, 2023-2025, 归母净利润, 总资产, 同比, 先升后降, 连续上升, 增长质量
User: 刚才看了收入，再看归母净利润，两者的增减方向和幅度匹配吗；回答时同时保留一项可能的反证。","归母净利润呈先升后降（2023年747.34亿元，2024年862.28亿元，2025年823.20亿元；同比+15.38%、-4.53%），总资产呈连续上升（2023年2,727亿元，2024年2,989.45亿元，2025年3,038.35亿元；同比+9.62%、+1.64%），两者方向不同，需保留冲突并缩小结论范围。反证为总资产连续上升，与归母净利润先升后降不同步，提示不能简单评价为经营质量持续改善。
Keywords: 归母净利润, 总资产, 先升后降, 连续上升, 方向不同, 反证, 贵州茅台
User: 刚才看了收入，再看归母净利润，两者的增减方向和幅度匹配吗；回答时同时保留一项可能的反证。"
S001,S001-Q013,43,8,12,21,14,4,0,10,29,True,"用户询问贵州茅台2023-2025年总资产与归母净利润的年度差异，要求解释两段同比并说明与上一问的关系。分析基于2025年年报（2026-04-17披露），期间为2023-2025三个完整财年。数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、-4.53%；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比+9.62%、+1.64%；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%。结论：总资产连续上升，归母净利润先升后降，拐点在2025年。回答强调与前文关于三年路径、扣非净利润、规模质量问题的连续性，并区分事实、计算与判断，限制因果解释，保留反证和缺口。
Keywords: 贵州茅台, 2023-2025, 总资产, 归母净利润, 同比, 年度拐点, 年报, 权益研究员
User: 上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；别只复述数字，要说明它和上一问的关系。","总资产呈连续上升，归母净利润呈先升后降；两段同比分别为总资产2024/2023 +9.62%、2025/2024 +1.64%，归母净利润2024/2023 +15.38%、2025/2024 -4.53%；差异集中在2025年，归母净利润出现拐点下降，总资产增速放缓但仍上升。
Keywords: 总资产, 归母净利润, 同比, 拐点, 2025年, 连续上升, 先升后降
User: 上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；别只复述数字，要说明它和上一问的关系。"
S001,S001-Q014,16,4,6,6,0,0,0,0,16,True,"用户要求分析贵州茅台2023-2025年归母净利润与扣非净利润的差异，以判断利润变化中持续经营口径的贡献。基于2023-2025年年度报告，归母净利润分别为747.34亿元、862.28亿元、823.20亿元，同比+15.38%、-4.53%，呈先升后降。但未取得扣非净利润完整序列，无法计算差异，结论受限。营业收入分别为1476.94亿元、1708.99亿元、1688.38亿元，同比+15.71%、-1.21%，先升后降。总资产和归母权益连续上升。分析指出需补充扣非数据及附注才能进一步判断。
Keywords: 贵州茅台, 2023-2025, 归母净利润, 扣非净利润, 营业收入, 同比, 持续经营, 年报
User: 接着加入扣非净利润，刚才看到的利润变化有多少属于持续经营口径；请先给结论，再说明三年依据。","归母股东权益呈连续上升，营业收入呈先升后降；当前未取得扣非归母净利润完整三年序列，无法估计非经常性损益，相关判断保持开放。
Keywords: 归母股东权益, 营业收入, 扣非净利润, 连续上升, 先升后降, 信息缺口
User: 接着加入扣非净利润，刚才看到的利润变化有多少属于持续经营口径；请先给结论，再说明三年依据。"
S001,S001-Q015,22,4,6,12,12,4,0,8,10,True,"基于贵州茅台2023-2025年年度报告，用户询问近似利润率变化，并要求将两段同比分开。营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%，呈先升后降；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%，连续上升。结论为营业收入先升后降，归母股东权益连续上升，两段同比分开表述。数据来源为年报PDF，期间为2023-2025财年。
Keywords: 贵州茅台, 2023-2025, 营业收入, 归母股东权益, 同比, 先升后降, 连续上升, 年度报告
User: 基于前面的收入和利润原数，近似利润率发生了什么变化；请把两段同比分开，不要合成一个趋势词。","基于营业收入与归母股东权益原数，近似利润率变化为：营业收入先升后降（2024/2023 +15.71%，2025/2024 -1.21%），归母股东权益连续上升（2024/2023 +8.09%，2025/2024 +4.95%）。两段同比分开表述，不合成单一趋势。
Keywords: 营业收入, 归母股东权益, 近似利润率, 先升后降, 连续上升, 同比
User: 基于前面的收入和利润原数，近似利润率发生了什么变化；请把两段同比分开，不要合成一个趋势词。"
S001,S001-Q016,40,8,12,18,0,0,0,0,40,True,"用户询问当多个盈利指标给出不同信号时如何调和，而非挑选有利数字，并强调证据不足时直接说明缺口，不补估计值。分析主体为贵州茅台，期间为2023-2025三个完整财年，数据来源为《贵州茅台2025年年度报告或年度报告摘要》（2026-04-17披露）。已确认的关键数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-4.53%；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比分别为+9.62%、+1.64%；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%。结论：归母净利润呈先升后降，总资产呈连续上升，两者方向不同，应保留冲突并缩小结论范围，不进行因果归因。未取得扣非归母净利润和经营现金流完整序列，相关分析留作缺口。
Keywords: 贵州茅台, 2023-2025, 盈利指标, 归母净利润, 总资产, 同比, 数据缺口, 权益研究员
User: 刚才几个盈利指标如果给出不同信号，应该怎样调和，而不是挑一个有利数字；如果证据不足，直接说明缺口，不要补估计值。","归母净利润呈先升后降，总资产呈连续上升；两者方向不同，应保留冲突并缩小结论范围，不能挑一个有利数字。证据不足时直接说明缺口，不补估计值。
Keywords: 归母净利润, 总资产, 先升后降, 连续上升, 冲突调和, 信息缺口
User: 刚才几个盈利指标如果给出不同信号，应该怎样调和，而不是挑一个有利数字；如果证据不足，直接说明缺口，不要补估计值。"
S001,S001-Q017,24,2,6,16,10,2,0,8,14,True,"用户询问将基期从2023年换成2024年对贵州茅台盈利叙事的影响，并要求修订前期判断。基于2023-2025年年度报告数据，总资产连续上升（2023年2727亿元，2024年2989.45亿元，2025年3038.35亿元），归母净利润先升后降（2023年747.34亿元，2024年862.28亿元，2025年823.20亿元）。以2024年为基期，2025年总资产同比+1.64%，归母净利润同比-4.53%。结论是总资产连续上升，归母净利润先升后降，需明确基期，避免叙事偏差。前期判断中关于增长质量、盈利可持续性的表述需修订为更谨慎的措辞，强调指标方向而非原因。
Keywords: 贵州茅台, 2023-2025, 基期选择, 归母净利润, 总资产, 同比, 盈利叙事, 修订
User: 如果把基期从2023年换成2024年，前面的盈利叙事会发生多大变化；如果前面的判断需要修订，请直接指出。","将基期从2023年换成2024年后，盈利叙事重点从三年首尾路径转向最新完整财年的边际变化；总资产连续上升（2025/2024同比+1.64%），归母净利润先升后降（2025/2024同比-4.53%），两者方向不同，需保留冲突并缩小结论范围；正式结论应明确基期，防止选择性叙事。
Keywords: 基期选择, 总资产, 归母净利润, 连续上升, 先升后降, 同比, 边际变化
User: 如果把基期从2023年换成2024年，前面的盈利叙事会发生多大变化；如果前面的判断需要修订，请直接指出。"
S001,S001-Q018,36,2,12,20,0,0,0,0,36,True,"用户要求用完整财年数据验证上一轮结论，找出最可能削弱该结论的已披露数字。分析主体为贵州茅台，期间为2023-2025三个完整财年，数据来源为2025年年度报告（2026-04-17披露）。上一轮结论为“归母股东权益呈连续上升，营业收入呈先升后降”。本轮通过交叉检查发现，营业收入2025年同比-1.21%，归母净利润2025年同比-4.53%，均呈先升后降，与归母股东权益连续上升形成方向差异，其中营业收入作为最可能削弱结论的反证。三年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元。结论限定为历史事实，不包含预测或原因推断。
Keywords: 贵州茅台, 2023-2025财年, 反证检验, 营业收入, 归母股东权益, 同比, 年度报告, 权益研究员
User: 我想反过来验证上一轮结论，哪一项已披露数字最可能削弱它；请用完整财年数据回答，不加入季度信息。","归母股东权益呈连续上升，营业收入呈先升后降，两者方向不同，后者作为反证削弱主结论；该比较仅能确认指标方向，不能据此判断经营效率或具体原因。
Keywords: 归母股东权益, 营业收入, 反证, 先升后降, 连续上升, 方向不同
User: 我想反过来验证上一轮结论，哪一项已披露数字最可能削弱它；请用完整财年数据回答，不加入季度信息。"
S001,S001-Q019,24,4,6,12,16,4,6,6,8,True,"用户要求结合反证检验，对会话前文中的表述进行降级或修正。分析主体为贵州茅台，期间为2023—2025三个完整财年，数据来源为2025年年度报告（披露日期2026-04-17）。已确认的三年原数：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%，呈先升后降；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%，呈连续上升。结论为：营业收入先升后降，归母股东权益连续上升，应避免简单评价“好”或“坏”，需区分事实与判断，具体原因未披露时不作归因。前文中若存在过度外推或强因果表述，需降级为描述性表述，并保留反证和缺口。
Keywords: 贵州茅台, 2023-2025, 营业收入, 归母股东权益, 先升后降, 连续上升, 反证检验, 表述修正
User: 结合刚才的反证，前面有哪些表述需要降级或修正？","营业收入呈先升后降（2023年1,476.94亿元，2024年1,708.99亿元，2025年1,688.38亿元；同比+15.71%、-1.21%），归母股东权益呈连续上升（2023年2,156.69亿元，2024年2,331.06亿元，2025年2,446.38亿元；同比+8.09%、+4.95%）。前文表述需降级或修正：不能简单评价“好”或“坏”，应说明两条指标三年内是否同向、拐点年份及对增长质量、盈利可持续性与资本回报的含义；具体经营原因未披露则不作确定归因。
Keywords: 营业收入, 归母股东权益, 先升后降, 连续上升, 表述降级, 拐点, 增长质量
User: 结合刚才的反证，前面有哪些表述需要降级或修正？"
S001,S001-Q020,24,4,6,12,16,4,6,6,8,True,"用户要求将盈利分析接回整体画像，给出不超过公开证据边界的结论，先说明可确认事实，再说明不能确认原因。分析主体为贵州茅台，期间为2023-2025三个完整财年，数据来源为2025年年度报告（2026-04-17披露）。可确认事实：归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-4.53%，呈先升后降；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比分别为+9.62%、+1.64%，呈连续上升。不能确认具体经营原因，因未取得附注、分部数据等。结论为归母净利润先升后降、总资产连续上升，对增长质量、盈利可持续性与资本回报有参考价值，但无法证明具体原因或外推未来。
Keywords: 贵州茅台, 2023-2025, 盈利分析, 归母净利润, 总资产, 同比, 先升后降, 连续上升
User: 把这一组盈利分析接回前面的整体画像，给出一段不超过公开证据边界的结论；先说明能确认的事实，再说还不能确认的原因。","归母净利润呈先升后降（2023年747.34亿元，2024年862.28亿元，2025年823.20亿元；同比+15.38%、-4.53%），总资产呈连续上升（2023年2,727亿元，2024年2,989.45亿元，2025年3,038.35亿元；同比+9.62%、+1.64%）。该组合对增长质量、盈利可持续性与资本回报有参考价值，但只能确认财务表现及指标间关系，不能单独证明具体经营原因，也不能外推未来。
Keywords: 归母净利润, 总资产, 先升后降, 连续上升, 同比, 证据边界
User: 把这一组盈利分析接回前面的整体画像，给出一段不超过公开证据边界的结论；先说明能确认的事实，再说还不能确认的原因。"
S001,S001-Q021,40,8,12,18,0,0,0,0,40,True,"用户要求基于上一轮盈利结论，重点分析经营现金流是否与盈利匹配，并从权益研究员岗位最关心的证据开始回答。分析主体为贵州茅台，期间为2023—2025三个完整财年，数据来源为《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）。已确认的关键数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-4.53%；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比分别为+9.62%、+1.64%；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%。结论：总资产连续上升，归母净利润先升后降，两者方向不同，需保留冲突并缩小结论范围。当前未取得经营现金流完整序列，无法计算现金利润比，仅能描述已取得指标的方向。分析强调区分事实、计算和判断，不进行因果归因，不加入预测或情景。后续待办：需查阅现金流量表及相关附注，确认经营现金流与利润的匹配关系。
Keywords: 贵州茅台, 2023-2025, 经营现金流, 归母净利润, 总资产, 同比, 权益研究员, 盈利质量
User: 沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；请从当前岗位最关心的证据开始回答。","总资产呈连续上升，归母净利润呈先升后降；当前无法计算现金利润比，因经营现金流数据缺失，仅能确认指标方向，不能确认盈利是否充分转化为现金。
Keywords: 总资产, 归母净利润, 经营现金流, 现金利润比, 信息缺口
User: 沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；请从当前岗位最关心的证据开始回答。"
S001,S001-Q022,25,4,6,15,19,4,6,9,6,True,"用户询问贵州茅台2023-2025年现金流三年路径是连续变化还是中途反转，并强调不要只比较2023年和2025年两个端点。助手基于《贵州茅台2025年年度报告》数据回答：归母股东权益呈连续上升（2023年2,156.69亿元，2024年2,331.06亿元，2025年2,446.38亿元；同比+8.09%、+4.95%），营业收入呈先升后降（2023年1,476.94亿元，2024年1,708.99亿元，2025年1,688.38亿元；同比+15.71%、-1.21%）。同时提供归母净利润（先升后降）和总资产（连续上升）数据。分析强调区分事实、计算和判断，不进行因果归因，不加入预测。
Keywords: 贵州茅台, 2023-2025, 现金流路径, 归母股东权益, 营业收入, 同比, 拐点, 年度报告
User: 刚才看到的现金流三年路径是连续变化还是中途反转；不要只比较2023年和2025年两个端点。","归母股东权益三年连续上升（2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%），营业收入先升后降（2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%），两指标方向不同，需保留2024年拐点，不能仅比较首尾。
Keywords: 归母股东权益, 营业收入, 连续上升, 先升后降, 拐点, 三年路径
User: 刚才看到的现金流三年路径是连续变化还是中途反转；不要只比较2023年和2025年两个端点。"
S001,S001-Q023,44,10,12,20,17,4,6,7,27,True,"用户要求将上一轮现金流与归母净利润逐年配对，找出错位最明显的年份，并保留方向冲突。但当前底表未取得经营现金流完整序列，无法计算现金利润比，因此仅对已取得的营业收入、归母净利润、总资产、归母股东权益进行逐年配对分析。数据来源为贵州茅台2025年年度报告（2026-04-17披露），期间为2023-2025年。营业收入：2023年1,476.94亿元，2024年1,708.99亿元（+15.71%），2025年1,688.38亿元（-1.21%），呈先升后降；归母净利润：2023年747.34亿元，2024年862.28亿元（+15.38%），2025年823.20亿元（-4.53%），呈先升后降；总资产：2023年2,727亿元，2024年2,989.45亿元（+9.62%），2025年3,038.35亿元（+1.64%），连续上升；归母股东权益：2023年2,156.69亿元，2024年2,331.06亿元（+8.09%），2025年2,446.38亿元（+4.95%），连续上升。结论：营业收入与归母净利润在2025年出现方向反转（收入-1.21%，利润-4.53%），但两者方向一致，无冲突；归母股东权益与营业收入方向不同（权益连续上升，收入先升后降），冲突保留。错位最明显年份为2025年，因收入与利润同步下降，而权益仍增长。分析限制：未取得现金流数据，无法配对；期末资产计算比率仅为近似。
Keywords: 贵州茅台, 2023-2025, 营业收入, 归母净利润, 归母股东权益, 同比, 先升后降, 连续上升
User: 把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；如果指标方向不同，请保留这种冲突。","营业收入呈先升后降，归母股东权益呈连续上升，两者方向不同，冲突被保留。营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分别为+8.09%、+4.95%。当前无法确认具体经营原因，仅能确认指标方向与拐点。
Keywords: 营业收入, 归母股东权益, 先升后降, 连续上升, 方向不同, 2025年, 同比
User: 把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；如果指标方向不同，请保留这种冲突。"
S001,S001-Q024,28,8,4,6,22,4,6,10,6,True,"用户要求计算现金流与净利润的近似比率并解释其含义，且结论需可复算。分析主体为贵州茅台，期间为2023-2025三个完整财年，数据来源为2025年年度报告（2026-04-17发布）。已确认三年关键数据：营业收入分别为1476.94、1708.99、1688.38亿元，同比+15.71%、-1.21%；归母净利润分别为747.34、862.28、823.20亿元，同比+15.38%、-4.53%；总资产分别为2727、2989.45、3038.35亿元，同比+9.62%、+1.64%；归母股东权益分别为2156.69、2331.06、2446.38亿元，同比+8.09%、+4.95%。结论为归母净利润先升后降，总资产连续上升，二者方向不同，需保留冲突。比率计算需明确公式和近似性，不混入预测或未披露原因。
Keywords: 贵州茅台, 2023-2025, 现金流与净利润比率, 归母净利润, 总资产, 同比, 先升后降, 连续上升
User: 接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；把结论写得可以回到公开来源复算。","归母净利润呈先升后降（2023年747.34亿元，2024年862.28亿元，2025年823.20亿元；同比+15.38%、-4.53%），总资产呈连续上升（2023年2,727亿元，2024年2,989.45亿元，2025年3,038.35亿元；同比+9.62%、+1.64%）。该组合仅能说明三年内指标方向与拐点，不能单独证明具体经营原因，也不能外推未来。来源为贵州茅台2025年年度报告（2026-04-17发布）。
Keywords: 归母净利润, 总资产, 先升后降, 连续上升, 同比, 拐点, 贵州茅台, 2023-2025
User: 接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；把结论写得可以回到公开来源复算。"
S001,S001-Q025,54,8,12,29,5,2,0,3,49,True,"用户询问若只看2025年是否会夸大或掩盖三年趋势，并要求明确年报原数与计算结果。分析对象为贵州茅台，期间为2023-2025年，数据来源为2025年年报（2026-04-17披露）。年报原数：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元。计算结果：同比增速（如2024/2023收入+15.71%，2025/2024收入-1.21%；归母净利润同比+15.38%、-4.53%；总资产同比+9.62%、+1.64%；权益同比+8.09%、+4.95%）及近似周转率（收入/期末总资产：2023年0.542倍、2024年0.572倍、2025年0.556倍）。结论：总资产连续上升，归母净利润先升后降，仅看2025年会掩盖2024年拐点，需结合两段同比。未确认具体原因，需附注支持。
Keywords: 贵州茅台, 2023-2025, 年报原数, 同比增速, 总资产, 归母净利润, 年度拐点, 近似周转率
User: 刚才的现金错位如果只看2025年，会不会夸大或掩盖三年趋势；请明确哪些是年报原数、哪些是计算结果。","总资产呈连续上升，归母净利润呈先升后降；2025年归母净利润同比-4.53%，总资产同比+1.64%，两者方向不同，存在错位。三年原数及同比为高确定性事实，具体原因未披露，不作归因。
Keywords: 总资产, 归母净利润, 先升后降, 连续上升, 2025年, 同比, 错位
User: 刚才的现金错位如果只看2025年，会不会夸大或掩盖三年趋势；请明确哪些是年报原数、哪些是计算结果。"
S001,S001-Q026,30,6,9,15,0,0,0,0,30,True,"用户询问结合总资产变化，判断贵州茅台2023-2025年现金表现是效率问题还是错位，并要求将口径限制写入结论。基于2023-2025年年度报告，归母股东权益连续上升（2023年2156.69亿元，2024年2331.06亿元，2025年2446.38亿元；同比+8.09%、+4.95%），营业收入先升后降（2023年1476.94亿元，2024年1708.99亿元，2025年1688.38亿元；同比+15.71%、-1.21%）。总资产连续上升（2023年2727亿元，2024年2989.45亿元，2025年3038.35亿元；同比+9.62%、+1.64%）。结论为：在现有口径下，只能确认指标间存在错位（收入与权益方向不一致），不能确认效率问题；具体原因未披露，不作假设。
Keywords: 贵州茅台, 2023-2025, 总资产, 归母股东权益, 营业收入, 同比, 错位, 效率
User: 再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把口径限制放在结论里，不要另作假设。","归母股东权益呈连续上升，营业收入呈先升后降；结合总资产变化，当前只能确认存在错位，不能确认效率问题，口径限制需纳入结论。
Keywords: 归母股东权益, 营业收入, 总资产, 错位, 效率问题, 口径限制
User: 再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把口径限制放在结论里，不要另作假设。"
