session_id,source_turn_id,old_keywords,new_keywords,added_keywords,lost_keywords,preserved_keywords,keyword_jaccard,exact_ordered_match
S003,S003-Q056,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据层级"", ""披露事实"", ""分析工具"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据层级"", ""风险委员会"", ""同比"", ""年度报告""]","[""同比"", ""年度报告""]","[""分析工具"", ""披露事实""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""证据层级"", ""风险委员会""]",0.6,False
S003,S003-Q057,"[""比亚迪"", ""2023-2025"", ""因果措辞"", ""营业收入"", ""归母净利润"", ""证据强度"", ""年报数据"", ""风险审查""]","[""比亚迪"", ""2023-2025"", ""因果措辞"", ""证据强度"", ""营业收入"", ""归母净利润"", ""同比"", ""年度路径""]","[""同比"", ""年度路径""]","[""年报数据"", ""风险审查""]","[""2023-2025"", ""因果措辞"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""证据强度""]",0.6,False
S003,S003-Q058,"[""比亚迪"", ""2023-2025"", ""风险判断"", ""归母净利润"", ""总资产"", ""同比"", ""管理层问询"", ""年度报告""]","[""比亚迪"", ""2023-2025年"", ""风险判断"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""经营活动现金流""]","[""2023-2025年"", ""先升后降"", ""经营活动现金流"", ""连续上升""]","[""2023-2025"", ""同比"", ""年度报告"", ""管理层问询""]","[""归母净利润"", ""总资产"", ""比亚迪"", ""风险判断""]",0.3333333333333333,False
S003,S003-Q059,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""同比"", ""先升后降"", ""年报""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""同比"", ""年度报告""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""风险排序""]",0.7777777777777778,False
S003,S003-Q060,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""年报原数"", ""计算结果"", ""同比"", ""风险排序""]","[""比亚迪"", ""2023-2025"", ""年报"", ""经营活动现金流净额"", ""总资产"", ""同比"", ""首尾差额"", ""风险排序""]","[""年报"", ""首尾差额""]","[""年报原数"", ""计算结果""]","[""2023-2025"", ""同比"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""风险排序""]",0.6,False
S003,S003-Q061,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""证据分级"", ""口径限制"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""三年口径"", ""总资产"", ""归母净利润"", ""证据分级"", ""同比"", ""年度报告""]","[""三年口径""]","[""口径限制""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪"", ""证据分级""]",0.7777777777777778,False
S003,S003-Q062,"[""比亚迪"", ""2023-2025"", ""证据链"", ""归母股东权益"", ""总资产"", ""归母净利润"", ""经营活动现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据链"", ""2024年中间点"", ""年度报告"", ""同比""]","[""2024年中间点"", ""年度报告""]","[""归母净利润"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""证据链""]",0.6,False
S003,S003-Q063,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""指标冲突"", ""同比"", ""风险委员会"", ""证据链""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""指标冲突"", ""风险委员会"", ""年度报告"", ""同比""]","[""年度报告""]","[""证据链""]","[""2023-2025"", ""同比"", ""归母净利润"", ""指标冲突"", ""比亚迪"", ""营业收入"", ""风险委员会""]",0.7777777777777778,False
S003,S003-Q064,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""经营现金流"", ""同比"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""边际变化"", ""三年路径""]","[""三年路径"", ""边际变化""]","[""同比"", ""经营现金流""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""总资产"", ""比亚迪"", ""连续上升""]",0.6,False
S003,S003-Q065,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""反证"", ""证据分级"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""经营现金流"", ""反证""]","[""年度报告"", ""经营现金流""]","[""证据分级"", ""风险议题卡""]","[""2023-2025"", ""先升后降"", ""反证"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S003,S003-Q066,"[""比亚迪"", ""2023-2025"", ""表述强度"", ""经营活动现金流净额"", ""总资产"", ""同比"", ""证据分级"", ""风险审查""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""表述强度"", ""证据分级"", ""显示"", ""证明""]","[""显示"", ""证明""]","[""同比"", ""风险审查""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""表述强度"", ""证据分级""]",0.6,False
S003,S003-Q067,"[""比亚迪"", ""2023-2025"", ""反向验证"", ""总资产"", ""归母净利润"", ""同比"", ""反证"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""反向验证"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""年度报告""]","[""先升后降"", ""连续上升""]","[""反证"", ""同比""]","[""2023-2025"", ""反向验证"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q068,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""归母股东权益"", ""总资产"", ""经营现金流"", ""归母净利润"", ""同比""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""归母股东权益"", ""总资产"", ""同比"", ""反证"", ""年度报告""]","[""反证"", ""年度报告""]","[""归母净利润"", ""经营现金流""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""风险排序""]",0.6,False
S003,S003-Q069,"[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""营业收入"", ""归母净利润"", ""同比"", ""先升后降"", ""证据缺口""]","[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""营业收入"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升""]","[""连续上升""]","[""证据缺口""]","[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""风险议题卡""]",0.7777777777777778,False
S003,S003-Q070,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母净利润"", ""总资产"", ""同比"", ""年报"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""同比""]","[""先升后降"", ""年度报告"", ""连续上升""]","[""年报"", ""财务分析"", ""风险议题卡""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q071,"[""比亚迪"", ""2023-2025财年"", ""财务分析"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流"", ""反证""]","[""比亚迪"", ""2023-2025财年"", ""财务分析"", ""反证"", ""尾部风险"", ""监控触发项"", ""扣非归母净利润"", ""归母净利润""]","[""尾部风险"", ""监控触发项""]","[""经营活动现金流"", ""风险排序""]","[""2023-2025财年"", ""反证"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""财务分析""]",0.6,False
S003,S003-Q072,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""风险委员会"", ""年度报告"", ""同比分析""]","[""比亚迪"", ""2023-2025财年"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""风险委员会"", ""反证"", ""尾部风险""]","[""2023-2025财年"", ""反证"", ""尾部风险""]","[""2023-2025"", ""同比分析"", ""年度报告""]","[""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""风险委员会"", ""风险排序""]",0.45454545454545453,False
S003,S003-Q073,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""年报"", ""管理层问题""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""拐点"", ""年报"", ""管理层问题""]","[""同比"", ""拐点""]","[""先升后降"", ""连续上升""]","[""2023-2025"", ""年报"", ""归母净利润"", ""总资产"", ""比亚迪"", ""管理层问题""]",0.6,False
S003,S003-Q074,"[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""归母股东权益"", ""总资产"", ""同比"", ""风险委员会"", ""年报""]","[""比亚迪"", ""2023-2025财年"", ""风险议题卡"", ""归母股东权益"", ""总资产"", ""连续上升"", ""反证"", ""年度报告""]","[""2023-2025财年"", ""反证"", ""年度报告"", ""连续上升""]","[""2023-2025"", ""同比"", ""年报"", ""风险委员会""]","[""归母股东权益"", ""总资产"", ""比亚迪"", ""风险议题卡""]",0.3333333333333333,False
S003,S003-Q075,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""反证"", ""经营现金流"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""连续上升"", ""同比"", ""风险议题卡""]","[""同比"", ""连续上升""]","[""反证"", ""经营现金流""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""风险议题卡""]",0.6,False
S003,S003-Q076,"[""比亚迪"", ""2023-2025"", ""压力检验"", ""归母净利润"", ""总资产"", ""反证"", ""冲突"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""压力检验"", ""反证"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升""]","[""先升后降"", ""连续上升""]","[""冲突"", ""年度报告""]","[""2023-2025"", ""压力检验"", ""反证"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q077,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""冲突指标"", ""压力检验"", ""年报""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""压力检验"", ""冲突调和"", ""年报复算""]","[""冲突调和"", ""年报复算""]","[""冲突指标"", ""年报""]","[""2023-2025"", ""先升后降"", ""压力检验"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S003,S003-Q078,"[""比亚迪"", ""2023-2025"", ""年报原数"", ""计算结果"", ""经营活动现金流"", ""总资产"", ""来源可靠性"", ""证据分级""]","[""比亚迪"", ""2023-2025"", ""年报原数"", ""计算结果"", ""经营活动现金流净额"", ""总资产"", ""来源可靠性"", ""证据分级""]","[""经营活动现金流净额""]","[""经营活动现金流""]","[""2023-2025"", ""年报原数"", ""总资产"", ""来源可靠性"", ""比亚迪"", ""计算结果"", ""证据分级""]",0.7777777777777778,False
S003,S003-Q079,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""审慎表述"", ""口径限制"", ""总资产"", ""归母净利润"", ""同比""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""措辞审慎"", ""口径限制"", ""同比"", ""先升后降""]","[""先升后降"", ""措辞审慎""]","[""审慎表述"", ""财务分析""]","[""2023-2025"", ""口径限制"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q080,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""总资产"", ""同比"", ""决策摘要"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""财务路径"", ""决策摘要"", ""归母股东权益"", ""总资产"", ""风险委员会"", ""同比""]","[""财务路径"", ""风险委员会""]","[""财务分析"", ""风险议题卡""]","[""2023-2025"", ""决策摘要"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q081,"[""比亚迪"", ""2023-2025"", ""相关性"", ""因果"", ""营业收入"", ""归母净利润"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""相关性"", ""因果"", ""营业收入"", ""归母净利润"", ""先升后降"", ""连续上升""]","[""先升后降"", ""连续上升""]","[""同比"", ""年度报告""]","[""2023-2025"", ""因果"", ""归母净利润"", ""比亚迪"", ""相关性"", ""营业收入""]",0.6,False
S003,S003-Q082,"[""比亚迪"", ""2023-2025"", ""年报附注"", ""因果缺口"", ""归母净利润"", ""总资产"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""年报附注"", ""因果缺口"", ""归母净利润"", ""总资产"", ""边际变化"", ""三年路径""]",[],[],"[""2023-2025"", ""三年路径"", ""因果缺口"", ""年报附注"", ""归母净利润"", ""总资产"", ""比亚迪"", ""边际变化""]",1.0,True
S003,S003-Q083,"[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""反证""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""经营现金流"", ""来源追溯""]","[""来源追溯"", ""经营现金流""]","[""反证"", ""经营活动现金流""]","[""2023-2025"", ""先升后降"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S003,S003-Q084,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""三年比较口径"", ""来源确认"", ""横向判断"", ""风险监控""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""三年比较口径"", ""来源追溯"", ""年度报告"", ""风险议题卡""]","[""年度报告"", ""来源追溯"", ""风险议题卡""]","[""来源确认"", ""横向判断"", ""风险监控""]","[""2023-2025"", ""三年比较口径"", ""总资产"", ""比亚迪"", ""经营活动现金流净额""]",0.45454545454545453,False
S003,S003-Q085,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""年报""]",[],[],"[""2023-2025"", ""先升后降"", ""同比"", ""年报"", ""归母净利润"", ""总资产"", ""比亚迪"", ""连续上升""]",1.0,True
S003,S003-Q086,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""反证"", ""年度报告"", ""风险委员会""]","[""反证""]","[""反证检验""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""风险委员会""]",0.7777777777777778,False
S003,S003-Q087,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""反证"", ""证据强度"", ""年报""]","[""比亚迪"", ""2023-2025年"", ""反证"", ""原因化表述改写"", ""营业收入"", ""归母净利润"", ""同比"", ""证据强度""]","[""2023-2025年"", ""原因化表述改写""]","[""2023-2025"", ""年报""]","[""反证"", ""同比"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""证据强度""]",0.6,False
S003,S003-Q088,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]",[],[],"[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""管理层问询"", ""连续上升""]",1.0,True
S003,S003-Q089,"[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""证据分层"", ""完整财年"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""财务数据"", ""扣非归母净利润"", ""归母净利润"", ""证据分层"", ""同比"", ""风险委员会""]","[""同比"", ""财务数据"", ""风险委员会""]","[""先升后降"", ""完整财年"", ""年度报告""]","[""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据分层""]",0.45454545454545453,False
S003,S003-Q090,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""年度报告"", ""事实结论""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""事实结论"", ""年度报告"", ""连续上升"", ""连续下降""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额""]",0.3333333333333333,False
S004,S004-Q001,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""拐点"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""财务变化"", ""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营现金流"", ""总资产""]","[""归母净利润"", ""总资产"", ""经营现金流"", ""营业收入"", ""财务变化""]","[""同比"", ""年度报告"", ""归母股东权益"", ""拐点"", ""财务分析""]","[""2023-2025"", ""扣非归母净利润"", ""比亚迪""]",0.23076923076923078,False
S004,S004-Q002,"[""比亚迪"", ""2023-2025年"", ""年报"", ""营业收入"", ""归母股东权益"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025年"", ""年报来源"", ""三年比较口径"", ""营业收入"", ""归母股东权益"", ""边际变化"", ""同比""]","[""三年比较口径"", ""年报来源""]","[""三年路径"", ""年报""]","[""2023-2025年"", ""同比"", ""归母股东权益"", ""比亚迪"", ""营业收入"", ""边际变化""]",0.6,False
S004,S004-Q003,"[""比亚迪"", ""2023-2025"", ""关键指标"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比"", ""拐点""]","[""比亚迪"", ""2023-2025"", ""关键指标"", ""归母净利润"", ""扣非归母净利润"", ""营业收入"", ""经营现金流"", ""同比""]","[""经营现金流"", ""营业收入""]","[""拐点"", ""经营活动现金流""]","[""2023-2025"", ""关键指标"", ""同比"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S004,S004-Q004,"[""比亚迪"", ""2023-2025"", ""收入与利润同步性"", ""扣非归母净利润"", ""归母股东权益"", ""年度报告"", ""同比变化"", ""先升后降""]","[""比亚迪"", ""2023-2025"", ""收入规模"", ""利润表现"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""先升后降""]","[""利润表现"", ""同比"", ""收入规模""]","[""同比变化"", ""年度报告"", ""收入与利润同步性""]","[""2023-2025"", ""先升后降"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q005,"[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流"", ""扣非归母净利润"", ""年报"", ""同比""]","[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年度报告"", ""同比"", ""投资者关系""]","[""年度报告"", ""投资者关系"", ""经营活动现金流净额""]","[""年报"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""扣非归母净利润"", ""拐点"", ""比亚迪""]",0.5,False
S004,S004-Q006,"[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""同比"", ""总资产"", ""归母股东权益"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""同比"", ""总资产"", ""归母股东权益"", ""经营现金流""]",[],[],"[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""扣非净利润"", ""比亚迪"", ""盈利趋势"", ""经营现金流""]",1.0,True
S004,S004-Q007,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""现金流与利润错位"", ""年报""]","[""现金流与利润错位""]","[""同比""]","[""2023-2025"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""盈利质量"", ""经营现金流""]",0.7777777777777778,False
S004,S004-Q008,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""总资产"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""营业收入"", ""归母股东权益"", ""资产扩张"", ""经营结果"", ""同比""]","[""同比"", ""归母股东权益"", ""经营结果""]","[""同比分析"", ""归母净利润"", ""经营现金流""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""营业收入"", ""资产扩张""]",0.45454545454545453,False
S004,S004-Q009,"[""比亚迪"", ""2023-2025财年"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比分析"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""总资产"", ""先升后降""]","[""先升后降"", ""总资产""]","[""同比分析"", ""年度报告""]","[""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""经营活动现金流"", ""股东权益""]",0.6,False
S004,S004-Q010,"[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]","[""2023-2025财年""]","[""2023-2025""]","[""先升后降"", ""年度报告"", ""归母股东权益"", ""扣非归母净利润"", ""投资者问答底稿"", ""比亚迪"", ""连续上升""]",0.7777777777777778,False
S004,S004-Q011,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""盈利质量"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""盈利质量"", ""年报"", ""投资者关系"", ""现金流下降""]","[""现金流下降""]","[""同比""]","[""2023-2025"", ""年报"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""盈利质量"", ""经营现金流""]",0.7777777777777778,False
S004,S004-Q012,"[""比亚迪"", ""2023-2025"", ""现金流"", ""三年路径"", ""总资产"", ""归母股东权益"", ""经营活动现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""现金流路径"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流净额"", ""同比""]","[""归母净利润"", ""现金流路径"", ""经营活动现金流净额""]","[""三年路径"", ""现金流"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q013,"[""比亚迪"", ""2023-2025"", ""现金流"", ""归母净利润"", ""错位"", ""2025年"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""归母净利润"", ""错位"", ""2025年"", ""同比"", ""经营现金流/归母净利润""]","[""同比"", ""经营活动现金流净额"", ""经营现金流/归母净利润""]","[""年报"", ""投资者关系"", ""现金流""]","[""2023-2025"", ""2025年"", ""归母净利润"", ""比亚迪"", ""错位""]",0.45454545454545453,False
S004,S004-Q014,"[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""冲突""]","[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""归母股东权益"", ""同比""]","[""归母股东权益""]","[""冲突""]","[""2023-2025"", ""同比"", ""归母净利润"", ""比亚迪"", ""现金流与净利润比率"", ""经营现金流"", ""营业收入""]",0.7777777777777778,False
S004,S004-Q015,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""同比"", ""年度拐点"", ""公开来源""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年度拐点"", ""经营现金流"", ""同比""]","[""经营现金流""]","[""公开来源""]","[""2023-2025"", ""先升后降"", ""同比"", ""年度拐点"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.7777777777777778,False
S004,S004-Q016,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""计算结果"", ""同比"", ""错位""]","[""比亚迪"", ""2023-2025"", ""年报"", ""扣非归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流"", ""同比""]","[""年报"", ""总资产"", ""经营活动现金流""]","[""年报原数"", ""计算结果"", ""错位""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q017,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""投资者关系"", ""公开披露"", ""可解释性"", ""年报分析""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""现金与利润匹配"", ""年报"", ""投资者关系"", ""口径限制""]","[""口径限制"", ""年报"", ""现金与利润匹配""]","[""公开披露"", ""可解释性"", ""年报分析""]","[""2023-2025"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""经营活动现金流净额""]",0.45454545454545453,False
S004,S004-Q018,"[""比亚迪"", ""2023-2025"", ""现金质量"", ""经营活动现金流"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""反证检验""]","[""比亚迪"", ""2023-2025"", ""现金质量"", ""反证"", ""经营活动现金流"", ""归母净利润"", ""总资产"", ""归母股东权益""]","[""反证""]","[""反证检验""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金质量"", ""经营活动现金流""]",0.7777777777777778,False
S004,S004-Q019,"[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""反证""]","[""反证""]","[""年报""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""现金风险排序"", ""经营现金流""]",0.7777777777777778,False
S004,S004-Q020,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""同比"", ""边际变化""]","[""归母股东权益"", ""经营活动现金流""]","[""三年路径"", ""经营现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""边际变化""]",0.6,False
S004,S004-Q021,"[""比亚迪"", ""总资产"", ""三年变化"", ""归母净利润"", ""扣非归母净利润"", ""2023-2025"", ""同比"", ""反证""]","[""比亚迪"", ""总资产"", ""三年变化"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""反证"", ""2023-2025""]","[""经营活动现金流""]","[""同比""]","[""2023-2025"", ""三年变化"", ""反证"", ""归母净利润"", ""总资产"", ""扣非归母净利润"", ""比亚迪""]",0.7777777777777778,False
