config,session_id,query_id,requirement_id,gold_page_id,rank,hit_at_5,a0_rank,promoted_vs_a0,demoted_vs_a0,c3_rank,promoted_vs_c3,demoted_vs_c3,previous_config,previous_rank,promoted_vs_previous,demoted_vs_previous
A3,S008,S008-Q052,S008-Q052::OUT1,S008-Q047,9,False,2,False,True,21,False,False,A2,2,False,True
A3,S008,S008-Q054,S008-Q054::OUT1,S008-Q049,5,True,3,False,False,9,True,False,A2,8,True,False
A3,S008,S008-Q056,S008-Q056::OUT1,S008-Q051,16,False,11,False,False,25,False,False,A2,14,False,False
A3,S008,S008-Q058,S008-Q058::OUT1,S008-Q053,13,False,8,False,False,22,False,False,A2,14,False,False
A3,S008,S008-Q060,S008-Q060::OUT1,S008-Q055,2,True,3,False,False,1,False,False,A2,4,False,False
A3,S008,S008-Q061,S008-Q061::OUT1,S008-Q057,23,False,17,False,False,28,False,False,A2,21,False,False
A3,S009,S009-Q006,S009-Q006::OUT1,S009-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S009,S009-Q008,S009-Q008::OUT1,S009-Q003,2,True,1,False,False,4,False,False,A2,1,False,False
A3,S009,S009-Q010,S009-Q010::OUT1,S009-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S009,S009-Q012,S009-Q012::OUT1,S009-Q007,2,True,1,False,False,2,False,False,A2,1,False,False
A3,S009,S009-Q014,S009-Q014::OUT1,S009-Q009,4,True,2,False,False,4,False,False,A2,4,False,False
A3,S009,S009-Q016,S009-Q016::OUT1,S009-Q011,4,True,3,False,False,4,False,False,A2,4,False,False
A3,S009,S009-Q018,S009-Q018::OUT1,S009-Q013,7,False,2,False,True,7,False,False,A2,3,False,True
A3,S009,S009-Q020,S009-Q020::OUT1,S009-Q015,6,False,2,False,True,6,False,False,A2,2,False,True
A3,S009,S009-Q022,S009-Q022::OUT1,S009-Q017,5,True,1,False,False,9,True,False,A2,4,False,False
A3,S009,S009-Q024,S009-Q024::OUT1,S009-Q019,7,False,2,False,True,9,False,False,A2,4,False,True
A3,S009,S009-Q026,S009-Q026::OUT1,S009-Q021,6,False,8,False,False,6,False,False,A2,7,False,False
A3,S009,S009-Q028,S009-Q028::OUT1,S009-Q023,6,False,3,False,True,6,False,False,A2,1,False,True
A3,S009,S009-Q030,S009-Q030::OUT1,S009-Q025,2,True,3,False,False,3,False,False,A2,3,False,False
A3,S009,S009-Q032,S009-Q032::OUT1,S009-Q027,3,True,1,False,False,2,False,False,A2,1,False,False
A3,S009,S009-Q034,S009-Q034::OUT1,S009-Q029,9,False,4,False,True,9,False,False,A2,8,False,False
A3,S009,S009-Q036,S009-Q036::OUT1,S009-Q031,16,False,17,False,False,17,False,False,A2,17,False,False
A3,S009,S009-Q038,S009-Q038::OUT1,S009-Q033,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S009,S009-Q039,S009-Q039::OUT1,S009-Q033,2,True,1,False,False,3,False,False,A2,1,False,False
A3,S009,S009-Q040,S009-Q040::OUT1,S009-Q035,16,False,2,False,True,16,False,False,A2,4,False,True
A3,S009,S009-Q042,S009-Q042::OUT1,S009-Q037,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S009,S009-Q044,S009-Q044::OUT1,S009-Q039,15,False,3,False,True,21,False,False,A2,4,False,True
A3,S009,S009-Q046,S009-Q046::OUT1,S009-Q041,18,False,20,False,False,18,False,False,A2,15,False,False
A3,S009,S009-Q048,S009-Q048::OUT1,S009-Q043,11,False,6,False,False,17,False,False,A2,6,False,False
A3,S009,S009-Q050,S009-Q050::OUT1,S009-Q045,13,False,40,False,False,14,False,False,A2,37,False,False
A3,S009,S009-Q051,S009-Q051::OUT1,S009-Q046,8,False,19,False,False,17,False,False,A2,12,False,False
A3,S009,S009-Q052,S009-Q052::OUT1,S009-Q047,8,False,7,False,False,8,False,False,A2,11,False,False
A3,S009,S009-Q054,S009-Q054::OUT1,S009-Q049,24,False,5,False,True,31,False,False,A2,8,False,False
A3,S009,S009-Q056,S009-Q056::OUT1,S009-Q051,7,False,1,False,True,8,False,False,A2,1,False,True
A3,S009,S009-Q057,S009-Q057::OUT1,S009-Q050,7,False,2,False,True,5,False,True,A2,2,False,True
A3,S009,S009-Q058,S009-Q058::OUT1,S009-Q053,14,False,4,False,True,14,False,False,A2,4,False,True
A3,S009,S009-Q060,S009-Q060::OUT1,S009-Q055,14,False,3,False,True,15,False,False,A2,3,False,True
A3,S009,S009-Q062,S009-Q062::OUT1,S009-Q057,5,True,2,False,False,6,True,False,A2,1,False,False
A3,S009,S009-Q064,S009-Q064::OUT1,S009-Q059,10,False,3,False,True,2,False,True,A2,6,False,False
A3,S009,S009-Q066,S009-Q066::OUT1,S009-Q061,23,False,7,False,False,24,False,False,A2,8,False,False
A3,S009,S009-Q068,S009-Q068::OUT1,S009-Q063,27,False,7,False,False,31,False,False,A2,8,False,False
A3,S009,S009-Q070,S009-Q070::OUT1,S009-Q065,20,False,3,False,True,15,False,False,A2,3,False,True
A3,S009,S009-Q072,S009-Q072::OUT1,S009-Q067,15,False,2,False,True,18,False,False,A2,5,False,True
A3,S010,S010-Q006,S010-Q006::OUT1,S010-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S010,S010-Q008,S010-Q008::OUT1,S010-Q003,2,True,3,False,False,2,False,False,A2,3,False,False
A3,S010,S010-Q010,S010-Q010::OUT1,S010-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S010,S010-Q012,S010-Q012::OUT1,S010-Q007,1,True,1,False,False,1,False,False,A2,2,False,False
A3,S010,S010-Q014,S010-Q014::OUT1,S010-Q009,5,True,5,False,False,6,True,False,A2,7,True,False
A3,S010,S010-Q016,S010-Q016::OUT1,S010-Q011,7,False,12,False,False,7,False,False,A2,11,False,False
A3,S010,S010-Q018,S010-Q018::OUT1,S010-Q013,5,True,6,True,False,5,False,False,A2,5,False,False
A3,S010,S010-Q020,S010-Q020::OUT1,S010-Q015,6,False,3,False,True,6,False,False,A2,3,False,True
A3,S010,S010-Q021,S010-Q021::OUT1,S010-Q010,17,False,15,False,False,17,False,False,A2,13,False,False
A3,S010,S010-Q022,S010-Q022::OUT1,S010-Q017,1,True,1,False,False,1,False,False,A2,2,False,False
A3,S010,S010-Q024,S010-Q024::OUT1,S010-Q019,9,False,2,False,True,6,False,False,A2,3,False,True
A3,S010,S010-Q026,S010-Q026::OUT1,S010-Q021,2,True,3,False,False,1,False,False,A2,5,False,False
A3,S010,S010-Q028,S010-Q028::OUT1,S010-Q023,1,True,4,False,False,1,False,False,A2,13,True,False
A3,S010,S010-Q030,S010-Q030::OUT1,S010-Q025,22,False,3,False,True,22,False,False,A2,5,False,True
A3,S010,S010-Q032,S010-Q032::OUT1,S010-Q027,5,True,7,True,False,8,True,False,A2,10,True,False
A3,S010,S010-Q034,S010-Q034::OUT1,S010-Q029,1,True,1,False,False,4,False,False,A2,2,False,False
A3,S010,S010-Q036,S010-Q036::OUT1,S010-Q031,3,True,4,False,False,4,False,False,A2,6,True,False
A3,S010,S010-Q038,S010-Q038::OUT1,S010-Q033,11,False,16,False,False,10,False,False,A2,9,False,False
A3,S010,S010-Q040,S010-Q040::OUT1,S010-Q035,15,False,2,False,True,14,False,False,A2,12,False,False
A3,S010,S010-Q042,S010-Q042::OUT1,S010-Q037,1,True,6,True,False,2,False,False,A2,5,False,False
A3,S010,S010-Q044,S010-Q044::OUT1,S010-Q039,13,False,11,False,False,12,False,False,A2,13,False,False
A3,S010,S010-Q046,S010-Q046::OUT1,S010-Q041,18,False,10,False,False,20,False,False,A2,6,False,False
A3,S010,S010-Q048,S010-Q048::OUT1,S010-Q043,1,True,1,False,False,2,False,False,A2,1,False,False
A3,S010,S010-Q049,S010-Q049::OUT1,S010-Q043,1,True,2,False,False,1,False,False,A2,1,False,False
A3,S010,S010-Q050,S010-Q050::OUT1,S010-Q045,13,False,15,False,False,11,False,False,A2,8,False,False
A3,S010,S010-Q051,S010-Q051::OUT1,S010-Q038,22,False,23,False,False,17,False,False,A2,18,False,False
A3,S010,S010-Q052,S010-Q052::OUT1,S010-Q047,1,True,3,False,False,1,False,False,A2,1,False,False
A3,S010,S010-Q054,S010-Q054::OUT1,S010-Q049,1,True,1,False,False,8,True,False,A2,3,False,False
A3,S010,S010-Q056,S010-Q056::OUT1,S010-Q051,6,False,4,False,True,12,False,False,A2,8,False,False
A3,S010,S010-Q057,S010-Q057::OUT1,S010-Q048,6,False,8,False,False,13,False,False,A2,16,False,False
A3,S010,S010-Q058,S010-Q058::OUT1,S010-Q053,3,True,2,False,False,4,False,False,A2,2,False,False
A3,S010,S010-Q060,S010-Q060::OUT1,S010-Q055,21,False,46,False,False,18,False,False,A2,38,False,False
A3,S010,S010-Q062,S010-Q062::OUT1,S010-Q057,17,False,1,False,True,27,False,False,A2,3,False,True
A3,S010,S010-Q064,S010-Q064::OUT1,S010-Q059,11,False,2,False,True,10,False,False,A2,2,False,True
A3,S010,S010-Q066,S010-Q066::OUT1,S010-Q061,21,False,10,False,False,25,False,False,A2,11,False,False
A3,S010,S010-Q068,S010-Q068::OUT1,S010-Q063,25,False,53,False,False,26,False,False,A2,59,False,False
A3,S010,S010-Q070,S010-Q070::OUT1,S010-Q065,8,False,3,False,True,12,False,False,A2,4,False,True
A3,S010,S010-Q072,S010-Q072::OUT1,S010-Q067,1,True,1,False,False,3,False,False,A2,1,False,False
A3,S010,S010-Q074,S010-Q074::OUT1,S010-Q069,30,False,1,False,True,38,False,False,A2,1,False,True
A3,S010,S010-Q076,S010-Q076::OUT1,S010-Q071,13,False,6,False,False,16,False,False,A2,6,False,False
A3,S010,S010-Q078,S010-Q078::OUT1,S010-Q073,55,False,6,False,False,54,False,False,A2,6,False,False
A3,S010,S010-Q080,S010-Q080::OUT1,S010-Q075,24,False,2,False,True,35,False,False,A2,4,False,True
A3,S010,S010-Q082,S010-Q082::OUT1,S010-Q077,17,False,3,False,True,22,False,False,A2,6,False,False
A3,S010,S010-Q084,S010-Q084::OUT1,S010-Q079,26,False,3,False,True,31,False,False,A2,3,False,True
A3,S010,S010-Q086,S010-Q086::OUT1,S010-Q081,60,False,10,False,False,61,False,False,A2,10,False,False
A3,S010,S010-Q088,S010-Q088::OUT1,S010-Q083,28,False,1,False,True,38,False,False,A2,3,False,True
A3,S010,S010-Q090,S010-Q090::OUT1,S010-Q085,12,False,1,False,True,22,False,False,A2,1,False,True
A3,S010,S010-Q092,S010-Q092::OUT1,S010-Q087,12,False,5,False,True,17,False,False,A2,5,False,True
A3,S010,S010-Q094,S010-Q094::OUT1,S010-Q089,31,False,1,False,True,36,False,False,A2,3,False,True
A4,S001,S001-Q006,S001-Q006::OUT1,S001-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q008,S001-Q008::OUT1,S001-Q003,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q010,S001-Q010::OUT1,S001-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q012,S001-Q012::OUT1,S001-Q007,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q014,S001-Q014::OUT1,S001-Q009,4,True,2,False,False,4,False,False,A3,3,False,False
A4,S001,S001-Q016,S001-Q016::OUT1,S001-Q011,6,False,6,False,False,6,False,False,A3,6,False,False
A4,S001,S001-Q018,S001-Q018::OUT1,S001-Q013,1,True,3,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q020,S001-Q020::OUT1,S001-Q015,10,False,7,False,False,10,False,False,A3,9,False,False
A4,S001,S001-Q022,S001-Q022::OUT1,S001-Q017,4,True,1,False,False,4,False,False,A3,4,False,False
A4,S001,S001-Q024,S001-Q024::OUT1,S001-Q019,6,False,4,False,True,6,False,False,A3,7,False,False
A4,S001,S001-Q026,S001-Q026::OUT1,S001-Q021,2,True,3,False,False,2,False,False,A3,2,False,False
A4,S001,S001-Q028,S001-Q028::OUT1,S001-Q023,2,True,3,False,False,2,False,False,A3,2,False,False
A4,S001,S001-Q030,S001-Q030::OUT1,S001-Q025,5,True,3,False,False,5,False,False,A3,6,True,False
A4,S001,S001-Q032,S001-Q032::OUT1,S001-Q027,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S001,S001-Q034,S001-Q034::OUT1,S001-Q029,17,False,13,False,False,17,False,False,A3,17,False,False
A4,S001,S001-Q036,S001-Q036::OUT1,S001-Q031,18,False,11,False,False,18,False,False,A3,18,False,False
A4,S001,S001-Q038,S001-Q038::OUT1,S001-Q033,2,True,6,True,False,2,False,False,A3,1,False,False
A4,S001,S001-Q039,S001-Q039::OUT1,S001-Q033,12,False,12,False,False,12,False,False,A3,7,False,False
A4,S001,S001-Q040,S001-Q040::OUT1,S001-Q035,7,False,8,False,False,7,False,False,A3,2,False,True
A4,S001,S001-Q042,S001-Q042::OUT1,S001-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S001,S001-Q044,S001-Q044::OUT1,S001-Q039,4,True,10,True,False,4,False,False,A3,2,False,False
A4,S001,S001-Q046,S001-Q046::OUT1,S001-Q041,35,False,22,False,False,35,False,False,A3,32,False,False
A4,S001,S001-Q048,S001-Q048::OUT1,S001-Q043,1,True,14,True,False,1,False,False,A3,1,False,False
A4,S001,S001-Q050,S001-Q050::OUT1,S001-Q045,4,True,1,False,False,4,False,False,A3,1,False,False
A4,S002,S002-Q006,S002-Q006::OUT1,S002-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q008,S002-Q008::OUT1,S002-Q003,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S002,S002-Q010,S002-Q010::OUT1,S002-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q012,S002-Q012::OUT1,S002-Q007,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S002,S002-Q014,S002-Q014::OUT1,S002-Q009,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S002,S002-Q016,S002-Q016::OUT1,S002-Q011,5,True,10,True,False,5,False,False,A3,5,False,False
A4,S002,S002-Q018,S002-Q018::OUT1,S002-Q013,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q020,S002-Q020::OUT1,S002-Q015,2,True,9,True,False,2,False,False,A3,2,False,False
A4,S002,S002-Q021,S002-Q021::OUT1,S002-Q010,16,False,16,False,False,16,False,False,A3,16,False,False
A4,S002,S002-Q022,S002-Q022::OUT1,S002-Q017,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q024,S002-Q024::OUT1,S002-Q019,9,False,9,False,False,9,False,False,A3,8,False,False
A4,S002,S002-Q026,S002-Q026::OUT1,S002-Q021,8,False,1,False,True,8,False,False,A3,8,False,False
A4,S002,S002-Q028,S002-Q028::OUT1,S002-Q023,5,True,5,False,False,5,False,False,A3,4,False,False
A4,S002,S002-Q030,S002-Q030::OUT1,S002-Q025,17,False,8,False,False,17,False,False,A3,16,False,False
A4,S002,S002-Q032,S002-Q032::OUT1,S002-Q027,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S002,S002-Q034,S002-Q034::OUT1,S002-Q029,3,True,2,False,False,3,False,False,A3,1,False,False
A4,S002,S002-Q036,S002-Q036::OUT1,S002-Q031,5,True,3,False,False,5,False,False,A3,3,False,False
A4,S002,S002-Q038,S002-Q038::OUT1,S002-Q033,3,True,2,False,False,3,False,False,A3,1,False,False
A4,S002,S002-Q040,S002-Q040::OUT1,S002-Q035,33,False,5,False,True,33,False,False,A3,27,False,False
A4,S002,S002-Q042,S002-Q042::OUT1,S002-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q044,S002-Q044::OUT1,S002-Q039,11,False,8,False,False,11,False,False,A3,11,False,False
A4,S002,S002-Q046,S002-Q046::OUT1,S002-Q041,4,True,1,False,False,4,False,False,A3,3,False,False
A4,S002,S002-Q048,S002-Q048::OUT1,S002-Q043,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q049,S002-Q049::OUT1,S002-Q043,5,True,9,True,False,5,False,False,A3,7,True,False
A4,S002,S002-Q050,S002-Q050::OUT1,S002-Q045,2,True,1,False,False,2,False,False,A3,1,False,False
A4,S002,S002-Q051,S002-Q051::OUT1,S002-Q036,19,False,18,False,False,19,False,False,A3,21,False,False
A4,S002,S002-Q052,S002-Q052::OUT1,S002-Q047,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S002,S002-Q054,S002-Q054::OUT1,S002-Q049,11,False,4,False,True,11,False,False,A3,11,False,False
A4,S002,S002-Q056,S002-Q056::OUT1,S002-Q051,26,False,7,False,False,26,False,False,A3,28,False,False
A4,S002,S002-Q057,S002-Q057::OUT1,S002-Q048,17,False,8,False,False,17,False,False,A3,18,False,False
A4,S002,S002-Q058,S002-Q058::OUT1,S002-Q053,12,False,4,False,True,12,False,False,A3,14,False,False
A4,S002,S002-Q060,S002-Q060::OUT1,S002-Q055,24,False,17,False,False,24,False,False,A3,25,False,False
A4,S002,S002-Q062,S002-Q062::OUT1,S002-Q057,2,True,7,True,False,2,False,False,A3,1,False,False
A4,S002,S002-Q064,S002-Q064::OUT1,S002-Q059,11,False,3,False,True,11,False,False,A3,12,False,False
A4,S002,S002-Q066,S002-Q066::OUT1,S002-Q061,20,False,27,False,False,20,False,False,A3,10,False,False
A4,S002,S002-Q068,S002-Q068::OUT1,S002-Q063,17,False,18,False,False,17,False,False,A3,8,False,False
A4,S002,S002-Q070,S002-Q070::OUT1,S002-Q065,1,True,7,True,False,1,False,False,A3,1,False,False
A4,S002,S002-Q072,S002-Q072::OUT1,S002-Q067,3,True,1,False,False,3,False,False,A3,2,False,False
A4,S003,S003-Q006,S003-Q006::OUT1,S003-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q008,S003-Q008::OUT1,S003-Q003,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q010,S003-Q010::OUT1,S003-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q012,S003-Q012::OUT1,S003-Q007,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S003,S003-Q014,S003-Q014::OUT1,S003-Q009,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S003,S003-Q016,S003-Q016::OUT1,S003-Q011,4,True,4,False,False,4,False,False,A3,4,False,False
A4,S003,S003-Q018,S003-Q018::OUT1,S003-Q013,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q019,S003-Q019::OUT1,S003-Q013,1,True,4,False,False,1,False,False,A3,2,False,False
A4,S003,S003-Q020,S003-Q020::OUT1,S003-Q015,4,True,3,False,False,4,False,False,A3,6,True,False
A4,S003,S003-Q022,S003-Q022::OUT1,S003-Q017,1,True,9,True,False,1,False,False,A3,2,False,False
A4,S003,S003-Q024,S003-Q024::OUT1,S003-Q019,4,True,12,True,False,4,False,False,A3,5,False,False
A4,S003,S003-Q026,S003-Q026::OUT1,S003-Q021,5,True,10,True,False,5,False,False,A3,5,False,False
A4,S003,S003-Q028,S003-Q028::OUT1,S003-Q023,5,True,8,True,False,5,False,False,A3,3,False,False
A4,S003,S003-Q030,S003-Q030::OUT1,S003-Q025,22,False,6,False,False,22,False,False,A3,19,False,False
A4,S003,S003-Q031,S003-Q031::OUT1,S003-Q020,10,False,21,False,False,10,False,False,A3,14,False,False
A4,S003,S003-Q032,S003-Q032::OUT1,S003-Q027,4,True,4,False,False,4,False,False,A3,3,False,False
A4,S003,S003-Q034,S003-Q034::OUT1,S003-Q029,7,False,4,False,True,7,False,False,A3,5,False,True
A4,S003,S003-Q036,S003-Q036::OUT1,S003-Q031,22,False,13,False,False,22,False,False,A3,22,False,False
A4,S003,S003-Q038,S003-Q038::OUT1,S003-Q033,6,False,1,False,True,6,False,False,A3,4,False,True
A4,S003,S003-Q040,S003-Q040::OUT1,S003-Q035,27,False,25,False,False,27,False,False,A3,30,False,False
A4,S003,S003-Q042,S003-Q042::OUT1,S003-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q044,S003-Q044::OUT1,S003-Q039,1,True,3,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q046,S003-Q046::OUT1,S003-Q041,40,False,41,False,False,40,False,False,A3,40,False,False
A4,S003,S003-Q048,S003-Q048::OUT1,S003-Q043,11,False,17,False,False,11,False,False,A3,18,False,False
A4,S003,S003-Q050,S003-Q050::OUT1,S003-Q045,7,False,15,False,False,7,False,False,A3,11,False,False
A4,S003,S003-Q052,S003-Q052::OUT1,S003-Q047,2,True,5,False,False,2,False,False,A3,2,False,False
A4,S003,S003-Q054,S003-Q054::OUT1,S003-Q049,26,False,5,False,True,26,False,False,A3,16,False,False
A4,S003,S003-Q056,S003-Q056::OUT1,S003-Q051,22,False,10,False,False,22,False,False,A3,22,False,False
A4,S003,S003-Q058,S003-Q058::OUT1,S003-Q053,34,False,48,False,False,34,False,False,A3,29,False,False
A4,S003,S003-Q060,S003-Q060::OUT1,S003-Q055,9,False,4,False,True,9,False,False,A3,3,False,True
A4,S003,S003-Q062,S003-Q062::OUT1,S003-Q057,26,False,4,False,True,26,False,False,A3,18,False,False
A4,S003,S003-Q064,S003-Q064::OUT1,S003-Q059,30,False,57,False,False,30,False,False,A3,24,False,False
A4,S003,S003-Q066,S003-Q066::OUT1,S003-Q061,18,False,22,False,False,18,False,False,A3,14,False,False
A4,S003,S003-Q068,S003-Q068::OUT1,S003-Q063,7,False,9,False,False,7,False,False,A3,7,False,False
A4,S003,S003-Q070,S003-Q070::OUT1,S003-Q065,17,False,11,False,False,17,False,False,A3,10,False,False
A4,S003,S003-Q072,S003-Q072::OUT1,S003-Q067,8,False,7,False,False,8,False,False,A3,12,False,False
A4,S003,S003-Q074,S003-Q074::OUT1,S003-Q069,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S003,S003-Q076,S003-Q076::OUT1,S003-Q071,61,False,49,False,False,61,False,False,A3,57,False,False
A4,S003,S003-Q078,S003-Q078::OUT1,S003-Q073,27,False,16,False,False,27,False,False,A3,26,False,False
A4,S003,S003-Q080,S003-Q080::OUT1,S003-Q075,57,False,23,False,False,57,False,False,A3,45,False,False
A4,S003,S003-Q082,S003-Q082::OUT1,S003-Q077,17,False,44,False,False,17,False,False,A3,21,False,False
A4,S003,S003-Q084,S003-Q084::OUT1,S003-Q079,47,False,28,False,False,47,False,False,A3,33,False,False
A4,S003,S003-Q086,S003-Q086::OUT1,S003-Q081,5,True,5,False,False,5,False,False,A3,8,True,False
A4,S003,S003-Q088,S003-Q088::OUT1,S003-Q083,60,False,71,False,False,60,False,False,A3,54,False,False
A4,S003,S003-Q090,S003-Q090::OUT1,S003-Q085,59,False,15,False,False,59,False,False,A3,42,False,False
A4,S003,S003-Q092,S003-Q092::OUT1,S003-Q087,32,False,32,False,False,32,False,False,A3,35,False,False
A4,S004,S004-Q006,S004-Q006::OUT1,S004-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q008,S004-Q008::OUT1,S004-Q003,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q010,S004-Q010::OUT1,S004-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q012,S004-Q012::OUT1,S004-Q007,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q014,S004-Q014::OUT1,S004-Q009,4,True,5,False,False,4,False,False,A3,3,False,False
A4,S004,S004-Q016,S004-Q016::OUT1,S004-Q011,3,True,4,False,False,3,False,False,A3,3,False,False
A4,S004,S004-Q018,S004-Q018::OUT1,S004-Q013,2,True,4,False,False,2,False,False,A3,2,False,False
A4,S004,S004-Q020,S004-Q020::OUT1,S004-Q015,9,False,4,False,True,9,False,False,A3,8,False,False
A4,S004,S004-Q022,S004-Q022::OUT1,S004-Q017,5,True,1,False,False,5,False,False,A3,4,False,False
A4,S004,S004-Q024,S004-Q024::OUT1,S004-Q019,3,True,3,False,False,3,False,False,A3,1,False,False
A4,S004,S004-Q026,S004-Q026::OUT1,S004-Q021,3,True,2,False,False,3,False,False,A3,3,False,False
A4,S004,S004-Q028,S004-Q028::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q029,S004-Q029::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q030,S004-Q030::OUT1,S004-Q025,5,True,7,True,False,5,False,False,A3,5,False,False
A4,S004,S004-Q031,S004-Q031::OUT1,S004-Q020,4,True,6,True,False,4,False,False,A3,7,True,False
A4,S004,S004-Q032,S004-Q032::OUT1,S004-Q027,1,True,5,False,False,1,False,False,A3,2,False,False
A4,S004,S004-Q034,S004-Q034::OUT1,S004-Q029,9,False,6,False,False,9,False,False,A3,10,False,False
A4,S004,S004-Q036,S004-Q036::OUT1,S004-Q031,16,False,13,False,False,16,False,False,A3,19,False,False
A4,S004,S004-Q038,S004-Q038::OUT1,S004-Q033,1,True,17,True,False,1,False,False,A3,1,False,False
A4,S004,S004-Q040,S004-Q040::OUT1,S004-Q035,24,False,20,False,False,24,False,False,A3,27,False,False
A4,S004,S004-Q042,S004-Q042::OUT1,S004-Q037,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S004,S004-Q044,S004-Q044::OUT1,S004-Q039,10,False,7,False,False,10,False,False,A3,13,False,False
A4,S004,S004-Q046,S004-Q046::OUT1,S004-Q041,37,False,32,False,False,37,False,False,A3,37,False,False
A4,S004,S004-Q048,S004-Q048::OUT1,S004-Q043,3,True,13,True,False,3,False,False,A3,4,False,False
A4,S004,S004-Q050,S004-Q050::OUT1,S004-Q045,35,False,34,False,False,35,False,False,A3,30,False,False
A4,S004,S004-Q052,S004-Q052::OUT1,S004-Q047,26,False,4,False,True,26,False,False,A3,14,False,False
A4,S004,S004-Q054,S004-Q054::OUT1,S004-Q049,19,False,1,False,True,19,False,False,A3,7,False,False
A4,S004,S004-Q056,S004-Q056::OUT1,S004-Q051,39,False,19,False,False,39,False,False,A3,39,False,False
A4,S004,S004-Q058,S004-Q058::OUT1,S004-Q053,30,False,29,False,False,30,False,False,A3,22,False,False
A4,S004,S004-Q060,S004-Q060::OUT1,S004-Q055,1,True,1,False,False,1,False,False,A3,2,False,False
A4,S004,S004-Q061,S004-Q061::OUT1,S004-Q053,46,False,31,False,False,46,False,False,A3,42,False,False
A4,S004,S004-Q062,S004-Q062::OUT1,S004-Q057,4,True,2,False,False,4,False,False,A3,3,False,False
A4,S004,S004-Q064,S004-Q064::OUT1,S004-Q059,19,False,12,False,False,19,False,False,A3,13,False,False
A4,S004,S004-Q066,S004-Q066::OUT1,S004-Q061,17,False,38,False,False,17,False,False,A3,12,False,False
A4,S004,S004-Q067,S004-Q067::OUT1,S004-Q057,31,False,24,False,False,31,False,False,A3,24,False,False
A4,S004,S004-Q068,S004-Q068::OUT1,S004-Q063,8,False,6,False,False,8,False,False,A3,7,False,False
A4,S004,S004-Q070,S004-Q070::OUT1,S004-Q065,15,False,33,False,False,15,False,False,A3,9,False,False
A4,S004,S004-Q072,S004-Q072::OUT1,S004-Q067,4,True,2,False,False,4,False,False,A3,4,False,False
A4,S004,S004-Q074,S004-Q074::OUT1,S004-Q069,49,False,38,False,False,49,False,False,A3,36,False,False
A4,S005,S005-Q006,S005-Q006::OUT1,S005-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q008,S005-Q008::OUT1,S005-Q003,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S005,S005-Q010,S005-Q010::OUT1,S005-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q012,S005-Q012::OUT1,S005-Q007,1,True,1,False,False,1,False,False,A3,1,False,False
