Session,Query ID,Gold Page ID,Gold source_turn_id,完整实验配置,Add Prompt,Search 方案,Gold rank,Gold score,Gold hit Top5
S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,4,0.4901234209537506,True
S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,17,0.4585805833339691,False
S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,5,0.4865438938140869,True
S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,14,0.3143801689147949,False
S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,26,0.29088911414146423,False
S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,8,0.49932917952537537,False
S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,37,0.31753334403038025,False
S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,11,0.36034199595451355,False
S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,17,0.4661025106906891,False
S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,17,0.4466339945793152,False
S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,22,0.43547937273979187,False
S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,43,0.41158631443977356,False
S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,7,0.47655990719795227,False
S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,26,0.4213412404060364,False
S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,1,0.5163111686706543,True
S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,33,0.39716920256614685,False
S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,48,0.3712315559387207,False
S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,6,0.41216692328453064,False
S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,24,0.37012651562690735,False
S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,21,0.44576650857925415,False
S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,2,0.49146386981010437,True
S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,6,0.4159493148326874,False
S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,3,0.46531540155410767,True
S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,8,0.43459606170654297,False
S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,1,0.5287674069404602,True
S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,3,0.4579867124557495,True
S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,11,0.5038416981697083,False
S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,9,0.5895946621894836,False
S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,13,0.571935772895813,False
S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,3,0.5560086369514465,True
S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,6,0.5423535108566284,False
S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,17,0.37124618887901306,False
S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,2,0.608260452747345,True
S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,3,0.6059892773628235,True
S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,17,0.5139577984809875,False
S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,34,0.4089116156101227,False
S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,9,0.5181123614311218,False
S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,28,0.4796275496482849,False
S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,29,0.5287794470787048,False
S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,19,0.5607632994651794,False
S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,5,0.5803362131118774,True
S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,5,0.5960173010826111,True
S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,28,0.5175114274024963,False
S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,19,0.49516239762306213,False
S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,2,0.5543037056922913,True
S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,保守调优 Add Prompt + 原始问题直接检索,保守调优 Add Prompt,原始问题直接检索,38,0.47621339559555054,False
S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.4140026271343231,True
S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.4743606448173523,True
S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.5208567380905151,True
S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5266386866569519,False
S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.6415037512779236,True
S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.6817960143089294,True
S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,10,0.5983035564422607,False
S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,18,0.5208207368850708,False
S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5753136873245239,False
S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5715339183807373,False
S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.5517419576644897,False
S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.5074282884597778,True
S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.5503478646278381,True
S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,26,0.45708268880844116,False
S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,27,0.3947472870349884,False
S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.49745485186576843,True
S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,27,0.4134416878223419,False
S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,15,0.5043781995773315,False
S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.4163743555545807,False
S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,27,0.34786006808280945,False
S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,7,0.5923226475715637,False
S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.379079133272171,True
S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.3767251968383789,True
S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.3995116353034973,True
S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.3715054988861084,False
S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.4115460216999054,True
S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.46951451897621155,False
S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.6662358045578003,False
S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.739381730556488,False
S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,15,0.6822366714477539,False
S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.7024127244949341,True
S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,11,0.6805135607719421,False
S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.7705181837081909,True
S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.755944550037384,True
S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,18,0.7082334756851196,False
S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,10,0.7250179052352905,False
S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.6904820799827576,False
S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.7253895998001099,True
S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.7584133148193359,True
S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,40,0.619055449962616,False
S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,11,0.7124403715133667,False
S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.696067750453949,True
S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.5303038358688354,True
S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5046631693840027,False
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5150065422058105,False
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5154085159301758,False
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,38,0.33858558535575867,False
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,53,0.5395122170448303,False
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.6012962460517883,False
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,24,0.5496081709861755,False
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.576759397983551,True
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,29,0.49651187658309937,False
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,38,0.39767345786094666,False
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.3164888322353363,True
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.44274434447288513,False
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.5117703080177307,True
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.47947025299072266,False
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.5558633208274841,True
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.5293975472450256,True
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.6262314319610596,False
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.6672435998916626,True
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5310497283935547,False
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5962075591087341,False
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,10,0.5935114622116089,False
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.5380226373672485,True
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,7,0.5730836987495422,False
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,15,0.5522305369377136,False
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,16,0.5323229432106018,False
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,25,0.5578792691230774,False
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,26,0.5466096997261047,False
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,12,0.49608761072158813,False
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,34,0.39966994524002075,False
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,20,0.4479285478591919,False
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,29,0.45371314883232117,False
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,14,0.5601553320884705,False
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,36,0.5150182843208313,False
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,43,0.3806881010532379,False
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,20,0.4320432245731354,False
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,42,0.4008229970932007,False
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.4425692558288574,False
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,35,0.3805041015148163,False
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,26,0.3933488726615906,False
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.38315141201019287,False
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.38928377628326416,False
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.43000274896621704,False
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.6078578233718872,True
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,65,0.4991541802883148,False
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,42,0.5384144186973572,False
S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,7,0.5108937621116638,False
