session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count,traceback
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q022,21,True,True,True,历史回溯,5,5,S008-Q017,S008-Q017提供五轮前关于【请用前面已经出现的数字反向检查，资产扩张有效这一说法是否站得住】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1169.3801969959168,1168.3730969962198,,,0,0,S008-Q019|S008-Q020|S008-Q021,S008-Q017|S008-Q008|S008-Q016|S008-Q011|S008-Q014,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018,S008-Q017|S008-Q008|S008-Q016|S008-Q011|S008-Q014|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q009|S008-Q010|S008-Q012|S008-Q013|S008-Q015|S008-Q018,S008-Q004|S008-Q017|S008-Q008|S008-Q016,S008-Q017|S008-Q008|S008-Q016|S008-Q011|S008-Q014|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q009|S008-Q010|S008-Q012|S008-Q013|S008-Q015|S008-Q018,S008-Q019|S008-Q020|S008-Q021|S008-Q017|S008-Q008|S008-Q016|S008-Q011|S008-Q014|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q009|S008-Q010|S008-Q012|S008-Q013|S008-Q015|S008-Q018,191.07870000880212,1f56a675-c45b-4f60-b65b-185510873b0c,,S008-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.047619047619047616,1,1,0.25,1,21,1,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q023,22,True,False,False,相邻承接,1,1,S008-Q022,S008-Q022提供当前问题所指向的前序结论或事实依据,,2366.062294007861,2365.4712940042373,,,0,0,S008-Q019|S008-Q020|S008-Q021|S008-Q022,S008-Q015|S008-Q009|S008-Q016|S008-Q007|S008-Q012,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018,S008-Q015|S008-Q009|S008-Q016|S008-Q007|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q017|S008-Q018,S008-Q016|S008-Q008|S008-Q018|S008-Q005|S008-Q006,S008-Q015|S008-Q009|S008-Q016|S008-Q007|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q017|S008-Q018,S008-Q019|S008-Q020|S008-Q021|S008-Q022|S008-Q015|S008-Q009|S008-Q016|S008-Q007|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q017|S008-Q018,153.60720000171568,d9db2496-6662-467e-bc79-f2cacd14c8c9,,S008-Q020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q024,23,True,True,True,历史回溯,5,5,S008-Q019,S008-Q019提供五轮前关于【如果要向管理层追问，前面的资产和权益变化应当转化成哪些可核实的问题】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,2348.92140798911,2348.1542079971405,,,0,0,S008-Q021|S008-Q022|S008-Q023,S008-Q008|S008-Q019|S008-Q020|S008-Q013|S008-Q006,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q008|S008-Q019|S008-Q020|S008-Q013|S008-Q006|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q007|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018,S008-Q020|S008-Q016|S008-Q012|S008-Q008|S008-Q014,S008-Q008|S008-Q019|S008-Q020|S008-Q013|S008-Q006|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q007|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018,S008-Q021|S008-Q022|S008-Q023|S008-Q008|S008-Q019|S008-Q020|S008-Q013|S008-Q006|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q007|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018,517.021002000547,3718c907-4002-4edc-b019-5e1cf95e0bed,,S008-Q021,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.05,1,1,0.5,1,20,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,0.5,1,20,1,1.0,0.043478260869565216,1,1,0.2,1,23,1,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q025,24,True,False,False,相邻承接,1,1,S008-Q024,S008-Q024提供当前问题所指向的前序结论或事实依据,,1668.016006005928,1667.2302060032962,,,0,0,S008-Q021|S008-Q022|S008-Q023|S008-Q024,S008-Q011|S008-Q017|S008-Q013|S008-Q016|S008-Q009,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q011|S008-Q017|S008-Q013|S008-Q016|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q010|S008-Q012|S008-Q014|S008-Q015|S008-Q018|S008-Q019|S008-Q020,S008-Q007|S008-Q008|S008-Q010|S008-Q012|S008-Q016,S008-Q011|S008-Q017|S008-Q013|S008-Q016|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q010|S008-Q012|S008-Q014|S008-Q015|S008-Q018|S008-Q019|S008-Q020,S008-Q021|S008-Q022|S008-Q023|S008-Q024|S008-Q011|S008-Q017|S008-Q013|S008-Q016|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q010|S008-Q012|S008-Q014|S008-Q015|S008-Q018|S008-Q019|S008-Q020,195.67410000308882,2b5ab3c4-faa4-4e84-bbf8-20f25b88ef75,,S008-Q022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q026,25,True,True,True,历史回溯,5,5,S008-Q021,S008-Q021提供五轮前关于【盈利结论，接下来重点看经营现金流是否跟得上】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,2894.130546002998,2893.652145998203,,,0,0,S008-Q023|S008-Q024|S008-Q025,S008-Q021|S008-Q022|S008-Q007|S008-Q008|S008-Q012,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020|S008-Q021|S008-Q022,S008-Q021|S008-Q022|S008-Q007|S008-Q008|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q009|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q012|S008-Q022|S008-Q008|S008-Q020|S008-Q016,S008-Q021|S008-Q022|S008-Q007|S008-Q008|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q009|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q023|S008-Q024|S008-Q025|S008-Q021|S008-Q022|S008-Q007|S008-Q008|S008-Q012|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q009|S008-Q010|S008-Q011|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,263.245423004264,b875abf6-8655-47d8-bbe9-b99d9ce86c9a,,S008-Q023,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.045454545454545456,1,1,1.0,1,22,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,1.0,1,22,1,1.0,0.04,1,1,0.25,1,25,1,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q027,26,True,False,False,相邻承接,1,1,S008-Q026,S008-Q026提供当前问题所指向的前序结论或事实依据,,1199.681245998363,1198.9050459960708,,,0,0,S008-Q023|S008-Q024|S008-Q025|S008-Q026,S008-Q021|S008-Q022|S008-Q015|S008-Q007|S008-Q009,S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q007|S008-Q008|S008-Q009|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q015|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020|S008-Q021|S008-Q022,S008-Q021|S008-Q022|S008-Q015|S008-Q007|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q022|S008-Q020|S008-Q009|S008-Q012|S008-Q010,S008-Q021|S008-Q022|S008-Q015|S008-Q007|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,S008-Q023|S008-Q024|S008-Q025|S008-Q026|S008-Q021|S008-Q022|S008-Q015|S008-Q007|S008-Q009|S008-Q001|S008-Q002|S008-Q003|S008-Q004|S008-Q005|S008-Q006|S008-Q008|S008-Q010|S008-Q011|S008-Q012|S008-Q013|S008-Q014|S008-Q016|S008-Q017|S008-Q018|S008-Q019|S008-Q020,180.48354699567426,15d48f3a-47ad-4d70-b315-76376ad3a4ad,,S008-Q024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S008_美的集团_供应链,S008_美的集团_供应链,S008-Q028,27,True,True,True,历史回溯,5,5,S008-Q023,S008-Q023提供五轮前关于【把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,IndexError: index 501 is out of bounds for axis 0 with size 501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/run_recall_benchmark.py"", line 241, in run_session
    trace = await asyncio.wait_for(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/asyncio/tasks.py"", line 445, in wait_for
    return fut.result()
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/benchmark_memory.py"", line 264, in build_agent_answer_messages_with_trace
    messages = await super().build_agent_answer_messages(query, **kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 4456, in build_agent_answer_messages
    retrieved_context = await self._retrieve_context(
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/benchmark_memory.py"", line 243, in _retrieve_context
    context = await super()._retrieve_context(*args, **kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 4371, in _retrieve_context
    context, search_result = await asyncio.gather(
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 5876, in search
    original_memories = await self._search_vector_store(
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 6034, in _search_vector_store
    semantic_results = await asyncio.to_thread(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/asyncio/threads.py"", line 25, in to_thread
    return await loop.run_in_executor(None, func_call)
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/concurrent/futures/thread.py"", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/vector_stores/qdrant.py"", line 463, in search
    hits = self.client.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/qdrant_client.py"", line 423, in query_points
    return self._client.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/qdrant_local.py"", line 417, in query_points
    return collection.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 751, in query_points
    scored_points = self._query_collection(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 931, in _query_collection
    return self.search(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 653, in search
    mask = self._payload_and_non_deleted_mask(query_filter, vector_name=name)
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 509, in _payload_and_non_deleted_mask
    payload_mask = calculate_payload_mask(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/payload_filters.py"", line 330, in calculate_payload_mask
    if not deleted[i]:
IndexError: index 501 is out of bounds for axis 0 with size 501
"
S009_招商银行_并购,S009_招商银行_并购,S009-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,9020.88595899113,9020.696259001852,,,0,0,,,,,,,,331.20080300432164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q002,1,True,False,False,相邻承接,1,1,S009-Q001,S009-Q001提供当前问题所指向的前序结论或事实依据,,3473.5695400013356,3473.315740004182,,,0,0,S009-Q001,,,,,,S009-Q001,33.540699994773604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q003,2,True,False,False,相邻承接,1,1,S009-Q002,S009-Q002提供当前问题所指向的前序结论或事实依据,,3560.7513439899776,3560.449044001871,,,0,0,S009-Q001|S009-Q002,,,,,,S009-Q001|S009-Q002,29.34830100275576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q004,3,True,False,False,相邻承接,1,1,S009-Q003,S009-Q003提供当前问题所指向的前序结论或事实依据,,5346.902568999212,5346.574768991559,,,0,0,S009-Q001|S009-Q002|S009-Q003,,,,,,S009-Q001|S009-Q002|S009-Q003,76.3495069986675,3f90d436-3169-4b67-a5fa-91e5ebe3f28a,,S009-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q005,4,True,False,False,相邻承接,1,1,S009-Q004,S009-Q004提供当前问题所指向的前序结论或事实依据,,4927.458701989963,4927.096501996857,,,0,0,S009-Q001|S009-Q002|S009-Q003|S009-Q004,,,,,,S009-Q001|S009-Q002|S009-Q003|S009-Q004,69.63730500137899,5b92294c-9440-43cf-b6f9-6bf9d583243e,,S009-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q006,5,True,True,True,历史回溯,5,5,S009-Q001,S009-Q001提供五轮前关于【先帮我梳理一下招商银行2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,243.30311099765822,242.7266110025812,,,0,0,S009-Q003|S009-Q004|S009-Q005,S009-Q001|S009-Q002,S009-Q001|S009-Q002,S009-Q001|S009-Q002,S009-Q001|S009-Q002,S009-Q001|S009-Q002,S009-Q003|S009-Q004|S009-Q005|S009-Q001|S009-Q002,33.79500099981669,626ee395-e90c-4a6c-9941-05a15e499da9,,S009-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1,
S009_招商银行_并购,S009_招商银行_并购,S009-Q007,6,True,False,False,相邻承接,1,1,S009-Q006,S009-Q006提供当前问题所指向的前序结论或事实依据,,257.61461100773886,257.0214110019151,,,0,0,S009-Q003|S009-Q004|S009-Q005|S009-Q006,S009-Q002|S009-Q001,S009-Q001|S009-Q002,S009-Q002|S009-Q001,S009-Q001|S009-Q002,S009-Q002|S009-Q001,S009-Q003|S009-Q004|S009-Q005|S009-Q006|S009-Q002|S009-Q001,37.907802005065605,530a6a39-9594-4807-b85c-bfa30879d02b,,S009-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q008,7,True,True,True,历史回溯,5,5,S009-Q003,S009-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显？】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1216.0211080044974,1215.1098080066731,,,0,0,S009-Q005|S009-Q006|S009-Q007,S009-Q003|S009-Q004|S009-Q002|S009-Q001,S009-Q001|S009-Q002|S009-Q003|S009-Q004,S009-Q003|S009-Q004|S009-Q002|S009-Q001,S009-Q003|S009-Q004|S009-Q001,S009-Q003|S009-Q004|S009-Q002|S009-Q001,S009-Q005|S009-Q006|S009-Q007|S009-Q003|S009-Q004|S009-Q002|S009-Q001,123.39550101023633,751d6e09-6824-4fb0-8ab4-f27c96dbedd7,,S009-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.14285714285714285,1,1,0.25,1,7,1,
S009_招商银行_并购,S009_招商银行_并购,S009-Q009,8,True,False,False,相邻承接,1,1,S009-Q008,S009-Q008提供当前问题所指向的前序结论或事实依据,,1961.0255239967955,1960.0537239894038,,,0,0,S009-Q005|S009-Q006|S009-Q007|S009-Q008,S009-Q002|S009-Q004|S009-Q003|S009-Q001,S009-Q001|S009-Q002|S009-Q003|S009-Q004,S009-Q002|S009-Q004|S009-Q003|S009-Q001,S009-Q001|S009-Q002|S009-Q003,S009-Q002|S009-Q004|S009-Q003|S009-Q001,S009-Q005|S009-Q006|S009-Q007|S009-Q008|S009-Q002|S009-Q004|S009-Q003|S009-Q001,101.08340099395718,128df203-ebca-47d5-92b9-7f1689f8a2b1,,S009-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q010,9,True,True,True,历史回溯,5,5,S009-Q005,S009-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1208.6607069941238,1207.8678070101887,,,0,0,S009-Q007|S009-Q008|S009-Q009,S009-Q005|S009-Q006|S009-Q001|S009-Q004|S009-Q003,S009-Q001|S009-Q002|S009-Q003|S009-Q004|S009-Q005|S009-Q006,S009-Q005|S009-Q006|S009-Q001|S009-Q004|S009-Q003|S009-Q002,S009-Q005|S009-Q004|S009-Q001,S009-Q005|S009-Q006|S009-Q001|S009-Q004|S009-Q003|S009-Q002,S009-Q007|S009-Q008|S009-Q009|S009-Q005|S009-Q006|S009-Q001|S009-Q004|S009-Q003|S009-Q002,159.4079010101268,a5c52a03-e95b-49ff-bce5-5b46ac88eafc,,S009-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1,
S009_招商银行_并购,S009_招商银行_并购,S009-Q011,10,True,False,False,相邻承接,1,1,S009-Q010,S009-Q010提供当前问题所指向的前序结论或事实依据,,1533.6201089958195,1531.9580079958541,,,0,0,S009-Q007|S009-Q008|S009-Q009|S009-Q010,S009-Q006|S009-Q001|S009-Q005|S009-Q004|S009-Q002,S009-Q001|S009-Q002|S009-Q003|S009-Q004|S009-Q005|S009-Q006,S009-Q006|S009-Q001|S009-Q005|S009-Q004|S009-Q002|S009-Q003,S009-Q001|S009-Q006|S009-Q004,S009-Q006|S009-Q001|S009-Q005|S009-Q004|S009-Q002|S009-Q003,S009-Q007|S009-Q008|S009-Q009|S009-Q010|S009-Q006|S009-Q001|S009-Q005|S009-Q004|S009-Q002|S009-Q003,69.67300000542309,50ed92ab-9a72-4104-8fa4-a0b585dc475f,,S009-Q008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S009_招商银行_并购,S009_招商银行_并购,S009-Q012,11,True,True,True,历史回溯,5,5,S009-Q007,S009-Q007提供五轮前关于【既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,4313.881326990668,4313.163326994982,,,0,0,S009-Q009|S009-Q010|S009-Q011,S009-Q007|S009-Q008|S009-Q006|S009-Q004|S009-Q002,S009-Q001|S009-Q002|S009-Q003|S009-Q004|S009-Q005|S009-Q006|S009-Q007|S009-Q008,S009-Q007|S009-Q008|S009-Q006|S009-Q004|S009-Q002|S009-Q001|S009-Q003|S009-Q005,S009-Q007|S009-Q006|S009-Q004,S009-Q007|S009-Q008|S009-Q006|S009-Q004|S009-Q002|S009-Q001|S009-Q003|S009-Q005,S009-Q009|S009-Q010|S009-Q011|S009-Q007|S009-Q008|S009-Q006|S009-Q004|S009-Q002|S009-Q001|S009-Q003|S009-Q005,79.34679999016225,8c302690-3fcc-4767-91cf-ce39bd8adcbe,,S009-Q009,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.125,1,1,0.14285714285714285,1,8,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.09090909090909091,1,1,0.25,1,11,1,
S009_招商银行_并购,S009_招商银行_并购,S009-Q013,12,True,False,False,相邻承接,1,1,S009-Q012,S009-Q012提供当前问题所指向的前序结论或事实依据,,3708.271624011104,3707.3880239913706,,,0,0,S009-Q009|S009-Q010|S009-Q011|S009-Q012,S009-Q002|S009-Q003|S009-Q006|S009-Q005|S009-Q004,S009-Q001|S009-Q002|S009-Q003|S009-Q004|S009-Q005|S009-Q006|S009-Q007|S009-Q008,S009-Q002|S009-Q003|S009-Q006|S009-Q005|S009-Q004|S009-Q001|S009-Q007|S009-Q008,S009-Q001|S009-Q006|S009-Q002|S009-Q007,S009-Q002|S009-Q003|S009-Q006|S009-Q005|S009-Q004|S009-Q001|S009-Q007|S009-Q008,S009-Q009|S009-Q010|S009-Q011|S009-Q012|S009-Q002|S009-Q003|S009-Q006|S009-Q005|S009-Q004|S009-Q001|S009-Q007|S009-Q008,72.97090000065509,69291336-ecaf-4406-837c-19218dd2e806,,S009-Q010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
